// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\f58b0027-be9b-477f-be27-88827cdadce0
// command took 1.38s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\f58b0027-be9b-477f-be27-88827cdadce0
// command took 2.58s and exited with 0
// ***** Done, took 00:00:04 (4.08 sec)   *****
// Found 3 benchmarks:
//   IterateList.LinqIterate: DefaultJob
//   IterateList.ForLoopIterate: DefaultJob
//   IterateList.ForEachIterate: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: IterateList.LinqIterate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "f58b0027-be9b-477f-be27-88827cdadce0.dll" --benchmarkName "ListBenchmarks.IterateList.LinqIterate" --job "Default" --benchmarkId 0 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\f58b0027-be9b-477f-be27-88827cdadce0\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadResult   1: 134217728 op, 630956700.00 ns, 4.7010 ns/op
WorkloadResult   2: 134217728 op, 705773300.00 ns, 5.2584 ns/op
WorkloadResult   3: 134217728 op, 703688100.00 ns, 5.2429 ns/op
WorkloadResult   4: 134217728 op, 627108000.00 ns, 4.6723 ns/op
WorkloadResult   5: 134217728 op, 631290600.00 ns, 4.7035 ns/op
WorkloadResult   6: 134217728 op, 628722000.00 ns, 4.6843 ns/op
WorkloadResult   7: 134217728 op, 628029600.00 ns, 4.6792 ns/op
WorkloadResult   8: 134217728 op, 633839700.00 ns, 4.7225 ns/op
WorkloadResult   9: 134217728 op, 651936800.00 ns, 4.8573 ns/op
WorkloadResult  10: 134217728 op, 632890300.00 ns, 4.7154 ns/op
WorkloadResult  11: 134217728 op, 674583800.00 ns, 5.0260 ns/op
WorkloadResult  12: 134217728 op, 634169200.00 ns, 4.7249 ns/op
WorkloadResult  13: 134217728 op, 708918700.00 ns, 5.2819 ns/op
WorkloadResult  14: 134217728 op, 647660900.00 ns, 4.8254 ns/op
WorkloadResult  15: 134217728 op, 608303000.00 ns, 4.5322 ns/op
WorkloadResult  16: 134217728 op, 643879500.00 ns, 4.7973 ns/op
WorkloadResult  17: 134217728 op, 642331200.00 ns, 4.7857 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 4.8359 ns, StdErr = 0.0551 ns (1.14%); N = 17, StdDev = 0.2272 ns
Min = 4.5322 ns, Q1 = 4.6927 ns, Median = 4.7249 ns, Q3 = 4.9417 ns, Max = 5.2819 ns
IQR = 0.2490 ns, LowerFence = 4.3192 ns, UpperFence = 5.3152 ns
ConfidenceInterval = [4.6147 ns; 5.0571 ns] (CI 99.9%), Margin = 0.2212 ns (4.57% of Mean)
Skewness = 0.95, Kurtosis = 2.47, MValue = 2.36

// **************************
// Benchmark: IterateList.ForLoopIterate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "f58b0027-be9b-477f-be27-88827cdadce0.dll" --benchmarkName "ListBenchmarks.IterateList.ForLoopIterate" --job "Default" --benchmarkId 1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\f58b0027-be9b-477f-be27-88827cdadce0\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 296500.00 ns, 296.5000 us/op
WorkloadJitting  1: 1 op, 567800.00 ns, 567.8000 us/op

OverheadJitting  2: 16 op, 243000.00 ns, 15.1875 us/op
WorkloadJitting  2: 16 op, 5179200.00 ns, 323.7000 us/op

WorkloadPilot    1: 16 op, 4973700.00 ns, 310.8562 us/op
WorkloadPilot    2: 32 op, 9993100.00 ns, 312.2844 us/op
WorkloadPilot    3: 64 op, 19861000.00 ns, 310.3281 us/op
WorkloadPilot    4: 128 op, 39606900.00 ns, 309.4289 us/op
WorkloadPilot    5: 256 op, 79223900.00 ns, 309.4684 us/op
WorkloadPilot    6: 512 op, 156733500.00 ns, 306.1201 us/op
WorkloadPilot    7: 1024 op, 314843200.00 ns, 307.4641 us/op
WorkloadPilot    8: 2048 op, 631961700.00 ns, 308.5750 us/op

OverheadWarmup   1: 2048 op, 7500.00 ns, 3.6621 ns/op
OverheadWarmup   2: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadWarmup   3: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadWarmup   4: 2048 op, 4500.00 ns, 2.1973 ns/op
OverheadWarmup   5: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadWarmup   6: 2048 op, 4600.00 ns, 2.2461 ns/op

OverheadActual   1: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadActual   2: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadActual   3: 2048 op, 4500.00 ns, 2.1973 ns/op
OverheadActual   4: 2048 op, 4500.00 ns, 2.1973 ns/op
OverheadActual   5: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadActual   6: 2048 op, 5600.00 ns, 2.7344 ns/op
OverheadActual   7: 2048 op, 4500.00 ns, 2.1973 ns/op
OverheadActual   8: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual   9: 2048 op, 4500.00 ns, 2.1973 ns/op
OverheadActual  10: 2048 op, 4500.00 ns, 2.1973 ns/op
OverheadActual  11: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual  12: 2048 op, 4500.00 ns, 2.1973 ns/op
OverheadActual  13: 2048 op, 4500.00 ns, 2.1973 ns/op
OverheadActual  14: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual  15: 2048 op, 4500.00 ns, 2.1973 ns/op

WorkloadWarmup   1: 2048 op, 629192400.00 ns, 307.2229 us/op
WorkloadWarmup   2: 2048 op, 636357100.00 ns, 310.7212 us/op
WorkloadWarmup   3: 2048 op, 635427300.00 ns, 310.2672 us/op
WorkloadWarmup   4: 2048 op, 629050300.00 ns, 307.1535 us/op
WorkloadWarmup   5: 2048 op, 630143200.00 ns, 307.6871 us/op
WorkloadWarmup   6: 2048 op, 635539600.00 ns, 310.3221 us/op
WorkloadWarmup   7: 2048 op, 635892700.00 ns, 310.4945 us/op
WorkloadWarmup   8: 2048 op, 631837600.00 ns, 308.5145 us/op

// BeforeActualRun
WorkloadActual   1: 2048 op, 630753900.00 ns, 307.9853 us/op
WorkloadActual   2: 2048 op, 633003900.00 ns, 309.0839 us/op
WorkloadActual   3: 2048 op, 631512800.00 ns, 308.3559 us/op
WorkloadActual   4: 2048 op, 632454200.00 ns, 308.8155 us/op
WorkloadActual   5: 2048 op, 633613600.00 ns, 309.3816 us/op
WorkloadActual   6: 2048 op, 631470200.00 ns, 308.3351 us/op
WorkloadActual   7: 2048 op, 632215000.00 ns, 308.6987 us/op
WorkloadActual   8: 2048 op, 632952500.00 ns, 309.0588 us/op
WorkloadActual   9: 2048 op, 626946000.00 ns, 306.1260 us/op
WorkloadActual  10: 2048 op, 633655000.00 ns, 309.4019 us/op
WorkloadActual  11: 2048 op, 631688500.00 ns, 308.4417 us/op
WorkloadActual  12: 2048 op, 629510800.00 ns, 307.3783 us/op
WorkloadActual  13: 2048 op, 632069400.00 ns, 308.6276 us/op
WorkloadActual  14: 2048 op, 637369700.00 ns, 311.2157 us/op
WorkloadActual  15: 2048 op, 632340400.00 ns, 308.7600 us/op

// AfterActualRun
WorkloadResult   1: 2048 op, 630749400.00 ns, 307.9831 us/op
WorkloadResult   2: 2048 op, 632999400.00 ns, 309.0817 us/op
WorkloadResult   3: 2048 op, 631508300.00 ns, 308.3537 us/op
WorkloadResult   4: 2048 op, 632449700.00 ns, 308.8133 us/op
WorkloadResult   5: 2048 op, 633609100.00 ns, 309.3794 us/op
WorkloadResult   6: 2048 op, 631465700.00 ns, 308.3329 us/op
WorkloadResult   7: 2048 op, 632210500.00 ns, 308.6965 us/op
WorkloadResult   8: 2048 op, 632948000.00 ns, 309.0566 us/op
WorkloadResult   9: 2048 op, 626941500.00 ns, 306.1238 us/op
WorkloadResult  10: 2048 op, 633650500.00 ns, 309.3997 us/op
WorkloadResult  11: 2048 op, 631684000.00 ns, 308.4395 us/op
WorkloadResult  12: 2048 op, 629506300.00 ns, 307.3761 us/op
WorkloadResult  13: 2048 op, 632064900.00 ns, 308.6254 us/op
WorkloadResult  14: 2048 op, 632335900.00 ns, 308.7578 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 308.4585 us, StdErr = 0.2303 us (0.07%); N = 14, StdDev = 0.8618 us
Min = 306.1238 us, Q1 = 308.3329 us, Median = 308.6610 us, Q3 = 309.0566 us, Max = 309.3997 us
IQR = 0.7238 us, LowerFence = 307.2472 us, UpperFence = 310.1423 us
ConfidenceInterval = [307.4863 us; 309.4307 us] (CI 99.9%), Margin = 0.9722 us (0.32% of Mean)
Skewness = -1.33, Kurtosis = 4.27, MValue = 2

// **************************
// Benchmark: IterateList.ForEachIterate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "f58b0027-be9b-477f-be27-88827cdadce0.dll" --benchmarkName "ListBenchmarks.IterateList.ForEachIterate" --job "Default" --benchmarkId 2 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\f58b0027-be9b-477f-be27-88827cdadce0\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 281200.00 ns, 281.2000 us/op
WorkloadJitting  1: 1 op, 2982600.00 ns, 2.9826 ms/op

OverheadJitting  2: 16 op, 245400.00 ns, 15.3375 us/op
WorkloadJitting  2: 16 op, 37805400.00 ns, 2.3628 ms/op

WorkloadPilot    1: 16 op, 37651500.00 ns, 2.3532 ms/op
WorkloadPilot    2: 32 op, 75406900.00 ns, 2.3565 ms/op
WorkloadPilot    3: 64 op, 149681600.00 ns, 2.3388 ms/op
WorkloadPilot    4: 128 op, 296998500.00 ns, 2.3203 ms/op
WorkloadPilot    5: 256 op, 590449100.00 ns, 2.3064 ms/op

OverheadWarmup   1: 256 op, 3500.00 ns, 13.6719 ns/op
OverheadWarmup   2: 256 op, 900.00 ns, 3.5156 ns/op
OverheadWarmup   3: 256 op, 800.00 ns, 3.1250 ns/op
OverheadWarmup   4: 256 op, 800.00 ns, 3.1250 ns/op
OverheadWarmup   5: 256 op, 900.00 ns, 3.5156 ns/op
OverheadWarmup   6: 256 op, 800.00 ns, 3.1250 ns/op
OverheadWarmup   7: 256 op, 800.00 ns, 3.1250 ns/op

OverheadActual   1: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   2: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadActual   3: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   4: 256 op, 1300.00 ns, 5.0781 ns/op
OverheadActual   5: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   6: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual   7: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadActual   8: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual   9: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  10: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  11: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  12: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  13: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  14: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  15: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  16: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  17: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  18: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  19: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  20: 256 op, 800.00 ns, 3.1250 ns/op

WorkloadWarmup   1: 256 op, 586458000.00 ns, 2.2909 ms/op
WorkloadWarmup   2: 256 op, 590595000.00 ns, 2.3070 ms/op
WorkloadWarmup   3: 256 op, 592416800.00 ns, 2.3141 ms/op
WorkloadWarmup   4: 256 op, 588489800.00 ns, 2.2988 ms/op
WorkloadWarmup   5: 256 op, 587398900.00 ns, 2.2945 ms/op
WorkloadWarmup   6: 256 op, 583575200.00 ns, 2.2796 ms/op
WorkloadWarmup   7: 256 op, 596319500.00 ns, 2.3294 ms/op
WorkloadWarmup   8: 256 op, 589843500.00 ns, 2.3041 ms/op

// BeforeActualRun
WorkloadActual   1: 256 op, 589058500.00 ns, 2.3010 ms/op
WorkloadActual   2: 256 op, 593394500.00 ns, 2.3179 ms/op
WorkloadActual   3: 256 op, 590873100.00 ns, 2.3081 ms/op
WorkloadActual   4: 256 op, 585150500.00 ns, 2.2857 ms/op
WorkloadActual   5: 256 op, 591745500.00 ns, 2.3115 ms/op
WorkloadActual   6: 256 op, 595898100.00 ns, 2.3277 ms/op
WorkloadActual   7: 256 op, 589265600.00 ns, 2.3018 ms/op
WorkloadActual   8: 256 op, 587538100.00 ns, 2.2951 ms/op
WorkloadActual   9: 256 op, 587245600.00 ns, 2.2939 ms/op
WorkloadActual  10: 256 op, 590356800.00 ns, 2.3061 ms/op
WorkloadActual  11: 256 op, 592056100.00 ns, 2.3127 ms/op
WorkloadActual  12: 256 op, 589273000.00 ns, 2.3018 ms/op
WorkloadActual  13: 256 op, 588664900.00 ns, 2.2995 ms/op
WorkloadActual  14: 256 op, 591647100.00 ns, 2.3111 ms/op
WorkloadActual  15: 256 op, 583871500.00 ns, 2.2807 ms/op

// AfterActualRun
WorkloadResult   1: 256 op, 589057700.00 ns, 2.3010 ms/op
WorkloadResult   2: 256 op, 593393700.00 ns, 2.3179 ms/op
WorkloadResult   3: 256 op, 590872300.00 ns, 2.3081 ms/op
WorkloadResult   4: 256 op, 585149700.00 ns, 2.2857 ms/op
WorkloadResult   5: 256 op, 591744700.00 ns, 2.3115 ms/op
WorkloadResult   6: 256 op, 595897300.00 ns, 2.3277 ms/op
WorkloadResult   7: 256 op, 589264800.00 ns, 2.3018 ms/op
WorkloadResult   8: 256 op, 587537300.00 ns, 2.2951 ms/op
WorkloadResult   9: 256 op, 587244800.00 ns, 2.2939 ms/op
WorkloadResult  10: 256 op, 590356000.00 ns, 2.3061 ms/op
WorkloadResult  11: 256 op, 592055300.00 ns, 2.3127 ms/op
WorkloadResult  12: 256 op, 589272200.00 ns, 2.3018 ms/op
WorkloadResult  13: 256 op, 588664100.00 ns, 2.2995 ms/op
WorkloadResult  14: 256 op, 591646300.00 ns, 2.3111 ms/op
WorkloadResult  15: 256 op, 583870700.00 ns, 2.2807 ms/op
GC:  0 0 0 0 0

// AfterAll

Mean = 2.3037 ms, StdErr = 0.0031 ms (0.14%); N = 15, StdDev = 0.0121 ms
Min = 2.2807 ms, Q1 = 2.2951 ms, Median = 2.3018 ms, Q3 = 2.3115 ms, Max = 2.3277 ms
IQR = 0.0164 ms, LowerFence = 2.2704 ms, UpperFence = 2.3362 ms
ConfidenceInterval = [2.2907 ms; 2.3166 ms] (CI 99.9%), Margin = 0.0129 ms (0.56% of Mean)
Skewness = -0.03, Kurtosis = 2.43, MValue = 2

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.IterateList-report.csv
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.IterateList-report-github.md
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.IterateList-report.html

// * Detailed results *
IterateList.LinqIterate: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 4.8359 ns, StdErr = 0.0551 ns (1.14%); N = 17, StdDev = 0.2272 ns
Min = 4.5322 ns, Q1 = 4.6927 ns, Median = 4.7249 ns, Q3 = 4.9417 ns, Max = 5.2819 ns
IQR = 0.2490 ns, LowerFence = 4.3192 ns, UpperFence = 5.3152 ns
ConfidenceInterval = [4.6147 ns; 5.0571 ns] (CI 99.9%), Margin = 0.2212 ns (4.57% of Mean)
Skewness = 0.95, Kurtosis = 2.47, MValue = 2.36
-------------------- Histogram --------------------
[4.455 ns ; 4.610 ns) | @
[4.610 ns ; 4.826 ns) | @@@@@@@@@@@
[4.826 ns ; 4.935 ns) | @
[4.935 ns ; 5.185 ns) | @
[5.185 ns ; 5.359 ns) | @@@
---------------------------------------------------

IterateList.ForLoopIterate: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 308.4585 us, StdErr = 0.2303 us (0.07%); N = 14, StdDev = 0.8618 us
Min = 306.1238 us, Q1 = 308.3329 us, Median = 308.6610 us, Q3 = 309.0566 us, Max = 309.3997 us
IQR = 0.7238 us, LowerFence = 307.2472 us, UpperFence = 310.1423 us
ConfidenceInterval = [307.4863 us; 309.4307 us] (CI 99.9%), Margin = 0.9722 us (0.32% of Mean)
Skewness = -1.33, Kurtosis = 4.27, MValue = 2
-------------------- Histogram --------------------
[305.811 us ; 309.713 us) | @@@@@@@@@@@@@@
---------------------------------------------------

IterateList.ForEachIterate: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 2.3037 ms, StdErr = 0.0031 ms (0.14%); N = 15, StdDev = 0.0121 ms
Min = 2.2807 ms, Q1 = 2.2951 ms, Median = 2.3018 ms, Q3 = 2.3115 ms, Max = 2.3277 ms
IQR = 0.0164 ms, LowerFence = 2.2704 ms, UpperFence = 2.3362 ms
ConfidenceInterval = [2.2907 ms; 2.3166 ms] (CI 99.9%), Margin = 0.0129 ms (0.56% of Mean)
Skewness = -0.03, Kurtosis = 2.43, MValue = 2
-------------------- Histogram --------------------
[2.276 ms ; 2.332 ms) | @@@@@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.18362
AMD Ryzen 5 1600, 1 CPU, 12 logical and 6 physical cores
.NET Core SDK=3.0.100
  [Host]     : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
  DefaultJob : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT


|         Method |             Mean |          Error |         StdDev |
|--------------- |-----------------:|---------------:|---------------:|
|    LinqIterate |         4.836 ns |      0.2212 ns |      0.2272 ns |
| ForLoopIterate |   308,458.538 ns |    972.1971 ns |    861.8274 ns |
| ForEachIterate | 2,303,652.839 ns | 12,948.6234 ns | 12,112.1504 ns |

// * Hints *
Outliers
  IterateList.ForLoopIterate: Default -> 1 outlier  was  removed, 2 outliers were detected (306.13 us, 311.22 us)

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  1 ns   : 1 Nanosecond (0.000000001 sec)

// ***** BenchmarkRunner: End *****
