// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\d2cfeecd-cdd1-4b3f-bc42-09a5868055a2
// command took 1.53s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\d2cfeecd-cdd1-4b3f-bc42-09a5868055a2
// command took 2.64s and exited with 0
// ***** Done, took 00:00:04 (4.4 sec)   *****
// Found 2 benchmarks:
//   ContainsListInteger.LinqContains: DefaultJob
//   ContainsListInteger.PLinqContains: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ContainsListInteger.LinqContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "d2cfeecd-cdd1-4b3f-bc42-09a5868055a2.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.LinqContains" --job "Default" --benchmarkId 0 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\d2cfeecd-cdd1-4b3f-bc42-09a5868055a2\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadActual   1: 2097152 op, 4378200.00 ns, 2.0877 ns/op
OverheadActual   2: 2097152 op, 4343200.00 ns, 2.0710 ns/op
OverheadActual   3: 2097152 op, 4353000.00 ns, 2.0757 ns/op
OverheadActual   4: 2097152 op, 4341500.00 ns, 2.0702 ns/op
OverheadActual   5: 2097152 op, 4342100.00 ns, 2.0705 ns/op
OverheadActual   6: 2097152 op, 4335600.00 ns, 2.0674 ns/op
OverheadActual   7: 2097152 op, 4362000.00 ns, 2.0800 ns/op
OverheadActual   8: 2097152 op, 4344100.00 ns, 2.0714 ns/op
OverheadActual   9: 2097152 op, 4335800.00 ns, 2.0675 ns/op
OverheadActual  10: 2097152 op, 4365300.00 ns, 2.0815 ns/op
OverheadActual  11: 2097152 op, 4484000.00 ns, 2.1381 ns/op
OverheadActual  12: 2097152 op, 4343300.00 ns, 2.0710 ns/op
OverheadActual  13: 2097152 op, 4359700.00 ns, 2.0789 ns/op
OverheadActual  14: 2097152 op, 4342200.00 ns, 2.0705 ns/op
OverheadActual  15: 2097152 op, 4352900.00 ns, 2.0756 ns/op

WorkloadWarmup   1: 2097152 op, 802876700.00 ns, 382.8414 ns/op
WorkloadWarmup   2: 2097152 op, 809574000.00 ns, 386.0350 ns/op
WorkloadWarmup   3: 2097152 op, 805036700.00 ns, 383.8714 ns/op
WorkloadWarmup   4: 2097152 op, 811806600.00 ns, 387.0996 ns/op
WorkloadWarmup   5: 2097152 op, 805786200.00 ns, 384.2288 ns/op
WorkloadWarmup   6: 2097152 op, 805777900.00 ns, 384.2248 ns/op

// BeforeActualRun
WorkloadActual   1: 2097152 op, 807023200.00 ns, 384.8186 ns/op
WorkloadActual   2: 2097152 op, 801313400.00 ns, 382.0960 ns/op
WorkloadActual   3: 2097152 op, 805873200.00 ns, 384.2703 ns/op
WorkloadActual   4: 2097152 op, 804072900.00 ns, 383.4118 ns/op
WorkloadActual   5: 2097152 op, 811511200.00 ns, 386.9587 ns/op
WorkloadActual   6: 2097152 op, 807634200.00 ns, 385.1100 ns/op
WorkloadActual   7: 2097152 op, 807563100.00 ns, 385.0761 ns/op
WorkloadActual   8: 2097152 op, 803674400.00 ns, 383.2218 ns/op
WorkloadActual   9: 2097152 op, 803919200.00 ns, 383.3385 ns/op
WorkloadActual  10: 2097152 op, 803275900.00 ns, 383.0318 ns/op
WorkloadActual  11: 2097152 op, 799028600.00 ns, 381.0065 ns/op
WorkloadActual  12: 2097152 op, 798215900.00 ns, 380.6190 ns/op
WorkloadActual  13: 2097152 op, 806372100.00 ns, 384.5082 ns/op
WorkloadActual  14: 2097152 op, 804118400.00 ns, 383.4335 ns/op
WorkloadActual  15: 2097152 op, 805724900.00 ns, 384.1996 ns/op

// AfterActualRun
WorkloadResult   1: 2097152 op, 802679100.00 ns, 382.7472 ns/op
WorkloadResult   2: 2097152 op, 796969300.00 ns, 380.0246 ns/op
WorkloadResult   3: 2097152 op, 801529100.00 ns, 382.1989 ns/op
WorkloadResult   4: 2097152 op, 799728800.00 ns, 381.3404 ns/op
WorkloadResult   5: 2097152 op, 807167100.00 ns, 384.8873 ns/op
WorkloadResult   6: 2097152 op, 803290100.00 ns, 383.0386 ns/op
WorkloadResult   7: 2097152 op, 803219000.00 ns, 383.0047 ns/op
WorkloadResult   8: 2097152 op, 799330300.00 ns, 381.1504 ns/op
WorkloadResult   9: 2097152 op, 799575100.00 ns, 381.2671 ns/op
WorkloadResult  10: 2097152 op, 798931800.00 ns, 380.9604 ns/op
WorkloadResult  11: 2097152 op, 794684500.00 ns, 378.9351 ns/op
WorkloadResult  12: 2097152 op, 793871800.00 ns, 378.5476 ns/op
WorkloadResult  13: 2097152 op, 802028000.00 ns, 382.4368 ns/op
WorkloadResult  14: 2097152 op, 799774300.00 ns, 381.3621 ns/op
WorkloadResult  15: 2097152 op, 801380800.00 ns, 382.1281 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 381.6019 ns, StdErr = 0.4212 ns (0.11%); N = 15, StdDev = 1.6312 ns
Min = 378.5476 ns, Q1 = 380.9604 ns, Median = 381.3621 ns, Q3 = 382.7472 ns, Max = 384.8873 ns
IQR = 1.7869 ns, LowerFence = 378.2801 ns, UpperFence = 385.4275 ns
ConfidenceInterval = [379.8581 ns; 383.3457 ns] (CI 99.9%), Margin = 1.7438 ns (0.46% of Mean)
Skewness = -0.13, Kurtosis = 2.55, MValue = 2

// **************************
// Benchmark: ContainsListInteger.PLinqContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "d2cfeecd-cdd1-4b3f-bc42-09a5868055a2.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.PLinqContains" --job "Default" --benchmarkId 1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\d2cfeecd-cdd1-4b3f-bc42-09a5868055a2\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 290900.00 ns, 290.9000 us/op
WorkloadJitting  1: 1 op, 19310100.00 ns, 19.3101 ms/op

OverheadJitting  2: 16 op, 245100.00 ns, 15.3187 us/op
WorkloadJitting  2: 16 op, 940000.00 ns, 58.7500 us/op

WorkloadPilot    1: 16 op, 437800.00 ns, 27.3625 us/op
WorkloadPilot    2: 32 op, 839300.00 ns, 26.2281 us/op
WorkloadPilot    3: 64 op, 1621700.00 ns, 25.3391 us/op
WorkloadPilot    4: 128 op, 3793200.00 ns, 29.6344 us/op
WorkloadPilot    5: 256 op, 7137300.00 ns, 27.8801 us/op
WorkloadPilot    6: 512 op, 13218000.00 ns, 25.8164 us/op
WorkloadPilot    7: 1024 op, 26051200.00 ns, 25.4406 us/op
WorkloadPilot    8: 2048 op, 50934700.00 ns, 24.8705 us/op
WorkloadPilot    9: 4096 op, 100313900.00 ns, 24.4907 us/op
WorkloadPilot   10: 8192 op, 187121000.00 ns, 22.8419 us/op
WorkloadPilot   11: 16384 op, 353459200.00 ns, 21.5734 us/op
WorkloadPilot   12: 32768 op, 708835700.00 ns, 21.6319 us/op

OverheadWarmup   1: 32768 op, 101300.00 ns, 3.0914 ns/op
OverheadWarmup   2: 32768 op, 68100.00 ns, 2.0782 ns/op
OverheadWarmup   3: 32768 op, 68600.00 ns, 2.0935 ns/op
OverheadWarmup   4: 32768 op, 68500.00 ns, 2.0905 ns/op
OverheadWarmup   5: 32768 op, 68100.00 ns, 2.0782 ns/op
OverheadWarmup   6: 32768 op, 68500.00 ns, 2.0905 ns/op
OverheadWarmup   7: 32768 op, 68000.00 ns, 2.0752 ns/op

OverheadActual   1: 32768 op, 68800.00 ns, 2.0996 ns/op
OverheadActual   2: 32768 op, 68100.00 ns, 2.0782 ns/op
OverheadActual   3: 32768 op, 67800.00 ns, 2.0691 ns/op
OverheadActual   4: 32768 op, 77200.00 ns, 2.3560 ns/op
OverheadActual   5: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadActual   6: 32768 op, 68600.00 ns, 2.0935 ns/op
OverheadActual   7: 32768 op, 68400.00 ns, 2.0874 ns/op
OverheadActual   8: 32768 op, 68400.00 ns, 2.0874 ns/op
OverheadActual   9: 32768 op, 68600.00 ns, 2.0935 ns/op
OverheadActual  10: 32768 op, 93400.00 ns, 2.8503 ns/op
OverheadActual  11: 32768 op, 68500.00 ns, 2.0905 ns/op
OverheadActual  12: 32768 op, 68600.00 ns, 2.0935 ns/op
OverheadActual  13: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadActual  14: 32768 op, 68500.00 ns, 2.0905 ns/op
OverheadActual  15: 32768 op, 68500.00 ns, 2.0905 ns/op

WorkloadWarmup   1: 32768 op, 695243800.00 ns, 21.2172 us/op
WorkloadWarmup   2: 32768 op, 689435800.00 ns, 21.0399 us/op
WorkloadWarmup   3: 32768 op, 677185500.00 ns, 20.6661 us/op
WorkloadWarmup   4: 32768 op, 719561000.00 ns, 21.9593 us/op
WorkloadWarmup   5: 32768 op, 678328200.00 ns, 20.7009 us/op
WorkloadWarmup   6: 32768 op, 683768900.00 ns, 20.8670 us/op
WorkloadWarmup   7: 32768 op, 678156000.00 ns, 20.6957 us/op

// BeforeActualRun
WorkloadActual   1: 32768 op, 677244400.00 ns, 20.6679 us/op
WorkloadActual   2: 32768 op, 683236100.00 ns, 20.8507 us/op
WorkloadActual   3: 32768 op, 696721000.00 ns, 21.2622 us/op
WorkloadActual   4: 32768 op, 674576000.00 ns, 20.5864 us/op
WorkloadActual   5: 32768 op, 683864500.00 ns, 20.8699 us/op
WorkloadActual   6: 32768 op, 675337700.00 ns, 20.6097 us/op
WorkloadActual   7: 32768 op, 670796500.00 ns, 20.4711 us/op
WorkloadActual   8: 32768 op, 688233900.00 ns, 21.0032 us/op
WorkloadActual   9: 32768 op, 670282900.00 ns, 20.4554 us/op
WorkloadActual  10: 32768 op, 682419000.00 ns, 20.8258 us/op
WorkloadActual  11: 32768 op, 689454500.00 ns, 21.0405 us/op
WorkloadActual  12: 32768 op, 693180300.00 ns, 21.1542 us/op
WorkloadActual  13: 32768 op, 686764300.00 ns, 20.9584 us/op
WorkloadActual  14: 32768 op, 679068000.00 ns, 20.7235 us/op
WorkloadActual  15: 32768 op, 677078800.00 ns, 20.6628 us/op

// AfterActualRun
WorkloadResult   1: 32768 op, 677175900.00 ns, 20.6658 us/op
WorkloadResult   2: 32768 op, 683167600.00 ns, 20.8486 us/op
WorkloadResult   3: 32768 op, 696652500.00 ns, 21.2601 us/op
WorkloadResult   4: 32768 op, 674507500.00 ns, 20.5843 us/op
WorkloadResult   5: 32768 op, 683796000.00 ns, 20.8678 us/op
WorkloadResult   6: 32768 op, 675269200.00 ns, 20.6076 us/op
WorkloadResult   7: 32768 op, 670728000.00 ns, 20.4690 us/op
WorkloadResult   8: 32768 op, 688165400.00 ns, 21.0011 us/op
WorkloadResult   9: 32768 op, 670214400.00 ns, 20.4533 us/op
WorkloadResult  10: 32768 op, 682350500.00 ns, 20.8237 us/op
WorkloadResult  11: 32768 op, 689386000.00 ns, 21.0384 us/op
WorkloadResult  12: 32768 op, 693111800.00 ns, 21.1521 us/op
WorkloadResult  13: 32768 op, 686695800.00 ns, 20.9563 us/op
WorkloadResult  14: 32768 op, 678999500.00 ns, 20.7214 us/op
WorkloadResult  15: 32768 op, 677010300.00 ns, 20.6607 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 20.8074 us, StdErr = 0.0625 us (0.30%); N = 15, StdDev = 0.2422 us
Min = 20.4533 us, Q1 = 20.6076 us, Median = 20.8237 us, Q3 = 21.0011 us, Max = 21.2601 us
IQR = 0.3936 us, LowerFence = 20.0172 us, UpperFence = 21.5915 us
ConfidenceInterval = [20.5485 us; 21.0662 us] (CI 99.9%), Margin = 0.2589 us (1.24% of Mean)
Skewness = 0.23, Kurtosis = 1.84, MValue = 2

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.ContainsListInteger-report.csv
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.ContainsListInteger-report-github.md
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.ContainsListInteger-report.html

// * Detailed results *
ContainsListInteger.LinqContains: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 381.6019 ns, StdErr = 0.4212 ns (0.11%); N = 15, StdDev = 1.6312 ns
Min = 378.5476 ns, Q1 = 380.9604 ns, Median = 381.3621 ns, Q3 = 382.7472 ns, Max = 384.8873 ns
IQR = 1.7869 ns, LowerFence = 378.2801 ns, UpperFence = 385.4275 ns
ConfidenceInterval = [379.8581 ns; 383.3457 ns] (CI 99.9%), Margin = 1.7438 ns (0.46% of Mean)
Skewness = -0.13, Kurtosis = 2.55, MValue = 2
-------------------- Histogram --------------------
[377.969 ns ; 385.466 ns) | @@@@@@@@@@@@@@@
---------------------------------------------------

ContainsListInteger.PLinqContains: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 20.8074 us, StdErr = 0.0625 us (0.30%); N = 15, StdDev = 0.2422 us
Min = 20.4533 us, Q1 = 20.6076 us, Median = 20.8237 us, Q3 = 21.0011 us, Max = 21.2601 us
IQR = 0.3936 us, LowerFence = 20.0172 us, UpperFence = 21.5915 us
ConfidenceInterval = [20.5485 us; 21.0662 us] (CI 99.9%), Margin = 0.2589 us (1.24% of Mean)
Skewness = 0.23, Kurtosis = 1.84, MValue = 2
-------------------- Histogram --------------------
[20.446 us ; 21.346 us) | @@@@@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.18362
AMD Ryzen 5 1600, 1 CPU, 12 logical and 6 physical cores
.NET Core SDK=3.0.100
  [Host]     : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT  [AttachedDebugger]
  DefaultJob : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT


|        Method |        Mean |      Error |     StdDev |
|-------------- |------------:|-----------:|-----------:|
|  LinqContains |    381.6 ns |   1.744 ns |   1.631 ns |
| PLinqContains | 20,807.4 ns | 258.889 ns | 242.165 ns |

// * Warnings *
Environment
  Summary -> Benchmark was executed with attached debugger

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  1 ns   : 1 Nanosecond (0.000000001 sec)

// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:00:39 (39.93 sec), executed benchmarks: 2

Global total time: 00:00:44 (44.34 sec), executed benchmarks: 2
// * Artifacts cleanup *
