// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\661688f2-5a49-47b4-8ef4-cb20c31dff41
// command took 1.41s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\661688f2-5a49-47b4-8ef4-cb20c31dff41
// command took 2.53s and exited with 0
// ***** Done, took 00:00:04 (4.18 sec)   *****
// Found 4 benchmarks:
//   ReduceBenchmark.SingleThreadAggregate: DefaultJob
//   ReduceBenchmark.MultithreadAggregate: DefaultJob
//   ReduceBenchmark.ForLoopAggregate: DefaultJob
//   ReduceBenchmark.ParallelForLoop: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ReduceBenchmark.SingleThreadAggregate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "661688f2-5a49-47b4-8ef4-cb20c31dff41.dll" --benchmarkName "LinqBenchmarks.ReduceBenchmark.SingleThreadAggregate" --job "Default" --benchmarkId 0 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\661688f2-5a49-47b4-8ef4-cb20c31dff41\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadActual   6: 16384 op, 31000.00 ns, 1.8921 ns/op
OverheadActual   7: 16384 op, 39700.00 ns, 2.4231 ns/op
OverheadActual   8: 16384 op, 31000.00 ns, 1.8921 ns/op
OverheadActual   9: 16384 op, 31000.00 ns, 1.8921 ns/op
OverheadActual  10: 16384 op, 31000.00 ns, 1.8921 ns/op
OverheadActual  11: 16384 op, 30900.00 ns, 1.8860 ns/op
OverheadActual  12: 16384 op, 31000.00 ns, 1.8921 ns/op
OverheadActual  13: 16384 op, 31000.00 ns, 1.8921 ns/op
OverheadActual  14: 16384 op, 31000.00 ns, 1.8921 ns/op
OverheadActual  15: 16384 op, 30900.00 ns, 1.8860 ns/op

WorkloadWarmup   1: 16384 op, 966887700.00 ns, 59.0141 us/op
WorkloadWarmup   2: 16384 op, 967362300.00 ns, 59.0431 us/op
WorkloadWarmup   3: 16384 op, 967839100.00 ns, 59.0722 us/op
WorkloadWarmup   4: 16384 op, 966958000.00 ns, 59.0184 us/op
WorkloadWarmup   5: 16384 op, 1021353800.00 ns, 62.3385 us/op
WorkloadWarmup   6: 16384 op, 1043036300.00 ns, 63.6619 us/op
WorkloadWarmup   7: 16384 op, 973456900.00 ns, 59.4151 us/op

// BeforeActualRun
WorkloadActual   1: 16384 op, 973816600.00 ns, 59.4370 us/op
WorkloadActual   2: 16384 op, 969634400.00 ns, 59.1818 us/op
WorkloadActual   3: 16384 op, 967013900.00 ns, 59.0218 us/op
WorkloadActual   4: 16384 op, 969433500.00 ns, 59.1695 us/op
WorkloadActual   5: 16384 op, 967654500.00 ns, 59.0609 us/op
WorkloadActual   6: 16384 op, 969548300.00 ns, 59.1765 us/op
WorkloadActual   7: 16384 op, 967048200.00 ns, 59.0239 us/op
WorkloadActual   8: 16384 op, 983300100.00 ns, 60.0159 us/op
WorkloadActual   9: 16384 op, 1009832200.00 ns, 61.6353 us/op
WorkloadActual  10: 16384 op, 966966900.00 ns, 59.0190 us/op
WorkloadActual  11: 16384 op, 967034500.00 ns, 59.0231 us/op
WorkloadActual  12: 16384 op, 967902300.00 ns, 59.0761 us/op
WorkloadActual  13: 16384 op, 967866100.00 ns, 59.0739 us/op
WorkloadActual  14: 16384 op, 967602200.00 ns, 59.0578 us/op
WorkloadActual  15: 16384 op, 967108600.00 ns, 59.0276 us/op

// AfterActualRun
WorkloadResult   1: 16384 op, 969603400.00 ns, 59.1799 us/op
WorkloadResult   2: 16384 op, 966982900.00 ns, 59.0200 us/op
WorkloadResult   3: 16384 op, 969402500.00 ns, 59.1676 us/op
WorkloadResult   4: 16384 op, 967623500.00 ns, 59.0591 us/op
WorkloadResult   5: 16384 op, 969517300.00 ns, 59.1746 us/op
WorkloadResult   6: 16384 op, 967017200.00 ns, 59.0220 us/op
WorkloadResult   7: 16384 op, 966935900.00 ns, 59.0171 us/op
WorkloadResult   8: 16384 op, 967003500.00 ns, 59.0212 us/op
WorkloadResult   9: 16384 op, 967871300.00 ns, 59.0742 us/op
WorkloadResult  10: 16384 op, 967835100.00 ns, 59.0720 us/op
WorkloadResult  11: 16384 op, 967571200.00 ns, 59.0559 us/op
WorkloadResult  12: 16384 op, 967077600.00 ns, 59.0257 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 59.0741 us, StdErr = 0.0184 us (0.03%); N = 12, StdDev = 0.0637 us
Min = 59.0171 us, Q1 = 59.0216 us, Median = 59.0575 us, Q3 = 59.1209 us, Max = 59.1799 us
IQR = 0.0993 us, LowerFence = 58.8727 us, UpperFence = 59.2698 us
ConfidenceInterval = [58.9925 us; 59.1557 us] (CI 99.9%), Margin = 0.0816 us (0.14% of Mean)
Skewness = 0.73, Kurtosis = 1.74, MValue = 2

// **************************
// Benchmark: ReduceBenchmark.MultithreadAggregate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "661688f2-5a49-47b4-8ef4-cb20c31dff41.dll" --benchmarkName "LinqBenchmarks.ReduceBenchmark.MultithreadAggregate" --job "Default" --benchmarkId 1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\661688f2-5a49-47b4-8ef4-cb20c31dff41\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 342400.00 ns, 342.4000 us/op
WorkloadJitting  1: 1 op, 20925100.00 ns, 20.9251 ms/op

OverheadJitting  2: 16 op, 517200.00 ns, 32.3250 us/op
WorkloadJitting  2: 16 op, 4905600.00 ns, 306.6000 us/op

WorkloadPilot    1: 16 op, 4126500.00 ns, 257.9062 us/op
WorkloadPilot    2: 32 op, 8718500.00 ns, 272.4531 us/op
WorkloadPilot    3: 64 op, 16945800.00 ns, 264.7781 us/op
WorkloadPilot    4: 128 op, 33403300.00 ns, 260.9633 us/op
WorkloadPilot    5: 256 op, 66788500.00 ns, 260.8926 us/op
WorkloadPilot    6: 512 op, 129796500.00 ns, 253.5088 us/op
WorkloadPilot    7: 1024 op, 246335400.00 ns, 240.5619 us/op
WorkloadPilot    8: 2048 op, 488763100.00 ns, 238.6539 us/op
WorkloadPilot    9: 4096 op, 960198200.00 ns, 234.4234 us/op

OverheadWarmup   1: 4096 op, 10700.00 ns, 2.6123 ns/op
OverheadWarmup   2: 4096 op, 7900.00 ns, 1.9287 ns/op
OverheadWarmup   3: 4096 op, 7900.00 ns, 1.9287 ns/op
OverheadWarmup   4: 4096 op, 8100.00 ns, 1.9775 ns/op
OverheadWarmup   5: 4096 op, 8000.00 ns, 1.9531 ns/op
OverheadWarmup   6: 4096 op, 7900.00 ns, 1.9287 ns/op
OverheadWarmup   7: 4096 op, 7900.00 ns, 1.9287 ns/op

OverheadActual   1: 4096 op, 8000.00 ns, 1.9531 ns/op
OverheadActual   2: 4096 op, 7900.00 ns, 1.9287 ns/op
OverheadActual   3: 4096 op, 8000.00 ns, 1.9531 ns/op
OverheadActual   4: 4096 op, 8100.00 ns, 1.9775 ns/op
OverheadActual   5: 4096 op, 8000.00 ns, 1.9531 ns/op
OverheadActual   6: 4096 op, 7900.00 ns, 1.9287 ns/op
OverheadActual   7: 4096 op, 7900.00 ns, 1.9287 ns/op
OverheadActual   8: 4096 op, 7900.00 ns, 1.9287 ns/op
OverheadActual   9: 4096 op, 11100.00 ns, 2.7100 ns/op
OverheadActual  10: 4096 op, 7900.00 ns, 1.9287 ns/op
OverheadActual  11: 4096 op, 8000.00 ns, 1.9531 ns/op
OverheadActual  12: 4096 op, 8000.00 ns, 1.9531 ns/op
OverheadActual  13: 4096 op, 11300.00 ns, 2.7588 ns/op
OverheadActual  14: 4096 op, 7900.00 ns, 1.9287 ns/op
OverheadActual  15: 4096 op, 7900.00 ns, 1.9287 ns/op

WorkloadWarmup   1: 4096 op, 958376500.00 ns, 233.9786 us/op
WorkloadWarmup   2: 4096 op, 957470100.00 ns, 233.7573 us/op
WorkloadWarmup   3: 4096 op, 951614000.00 ns, 232.3276 us/op
WorkloadWarmup   4: 4096 op, 957759500.00 ns, 233.8280 us/op
WorkloadWarmup   5: 4096 op, 957829300.00 ns, 233.8450 us/op
WorkloadWarmup   6: 4096 op, 952857900.00 ns, 232.6313 us/op
WorkloadWarmup   7: 4096 op, 957247700.00 ns, 233.7031 us/op
WorkloadWarmup   8: 4096 op, 956290000.00 ns, 233.4692 us/op

// BeforeActualRun
WorkloadActual   1: 4096 op, 956234700.00 ns, 233.4557 us/op
WorkloadActual   2: 4096 op, 960196200.00 ns, 234.4229 us/op
WorkloadActual   3: 4096 op, 955546100.00 ns, 233.2876 us/op
WorkloadActual   4: 4096 op, 958841900.00 ns, 234.0923 us/op
WorkloadActual   5: 4096 op, 956831900.00 ns, 233.6015 us/op
WorkloadActual   6: 4096 op, 958781000.00 ns, 234.0774 us/op
WorkloadActual   7: 4096 op, 956557000.00 ns, 233.5344 us/op
WorkloadActual   8: 4096 op, 958260100.00 ns, 233.9502 us/op
WorkloadActual   9: 4096 op, 956754600.00 ns, 233.5827 us/op
WorkloadActual  10: 4096 op, 956172800.00 ns, 233.4406 us/op
WorkloadActual  11: 4096 op, 954337000.00 ns, 232.9924 us/op
WorkloadActual  12: 4096 op, 954740600.00 ns, 233.0910 us/op
WorkloadActual  13: 4096 op, 956943400.00 ns, 233.6288 us/op
WorkloadActual  14: 4096 op, 955948600.00 ns, 233.3859 us/op
WorkloadActual  15: 4096 op, 956487400.00 ns, 233.5174 us/op

// AfterActualRun
WorkloadResult   1: 4096 op, 956226700.00 ns, 233.4538 us/op
WorkloadResult   2: 4096 op, 960188200.00 ns, 234.4209 us/op
WorkloadResult   3: 4096 op, 955538100.00 ns, 233.2857 us/op
WorkloadResult   4: 4096 op, 958833900.00 ns, 234.0903 us/op
WorkloadResult   5: 4096 op, 956823900.00 ns, 233.5996 us/op
WorkloadResult   6: 4096 op, 958773000.00 ns, 234.0754 us/op
WorkloadResult   7: 4096 op, 956549000.00 ns, 233.5325 us/op
WorkloadResult   8: 4096 op, 958252100.00 ns, 233.9483 us/op
WorkloadResult   9: 4096 op, 956746600.00 ns, 233.5807 us/op
WorkloadResult  10: 4096 op, 956164800.00 ns, 233.4387 us/op
WorkloadResult  11: 4096 op, 954329000.00 ns, 232.9905 us/op
WorkloadResult  12: 4096 op, 954732600.00 ns, 233.0890 us/op
WorkloadResult  13: 4096 op, 956935400.00 ns, 233.6268 us/op
WorkloadResult  14: 4096 op, 955940600.00 ns, 233.3839 us/op
WorkloadResult  15: 4096 op, 956479400.00 ns, 233.5155 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 233.6021 us, StdErr = 0.1000 us (0.04%); N = 15, StdDev = 0.3873 us
Min = 232.9905 us, Q1 = 233.3839 us, Median = 233.5325 us, Q3 = 233.9483 us, Max = 234.4209 us
IQR = 0.5643 us, LowerFence = 232.5374 us, UpperFence = 234.7948 us
ConfidenceInterval = [233.1881 us; 234.0161 us] (CI 99.9%), Margin = 0.4140 us (0.18% of Mean)
Skewness = 0.46, Kurtosis = 2.35, MValue = 2

// **************************
// Benchmark: ReduceBenchmark.ForLoopAggregate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "661688f2-5a49-47b4-8ef4-cb20c31dff41.dll" --benchmarkName "LinqBenchmarks.ReduceBenchmark.ForLoopAggregate" --job "Default" --benchmarkId 2 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\661688f2-5a49-47b4-8ef4-cb20c31dff41\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 331400.00 ns, 331.4000 us/op
WorkloadJitting  1: 1 op, 467700.00 ns, 467.7000 us/op

OverheadJitting  2: 16 op, 518900.00 ns, 32.4312 us/op
WorkloadJitting  2: 16 op, 1272100.00 ns, 79.5062 us/op

WorkloadPilot    1: 16 op, 756700.00 ns, 47.2938 us/op
WorkloadPilot    2: 32 op, 1556800.00 ns, 48.6500 us/op
WorkloadPilot    3: 64 op, 3018500.00 ns, 47.1641 us/op
WorkloadPilot    4: 128 op, 6048000.00 ns, 47.2500 us/op
WorkloadPilot    5: 256 op, 12095500.00 ns, 47.2480 us/op
WorkloadPilot    6: 512 op, 24216800.00 ns, 47.2984 us/op
WorkloadPilot    7: 1024 op, 48368000.00 ns, 47.2344 us/op
WorkloadPilot    8: 2048 op, 96685700.00 ns, 47.2098 us/op
WorkloadPilot    9: 4096 op, 193502900.00 ns, 47.2419 us/op
WorkloadPilot   10: 8192 op, 386934000.00 ns, 47.2332 us/op
WorkloadPilot   11: 16384 op, 774586600.00 ns, 47.2770 us/op

OverheadWarmup   1: 16384 op, 33700.00 ns, 2.0569 ns/op
OverheadWarmup   2: 16384 op, 31100.00 ns, 1.8982 ns/op
OverheadWarmup   3: 16384 op, 31100.00 ns, 1.8982 ns/op
OverheadWarmup   4: 16384 op, 31100.00 ns, 1.8982 ns/op
OverheadWarmup   5: 16384 op, 31100.00 ns, 1.8982 ns/op
OverheadWarmup   6: 16384 op, 31000.00 ns, 1.8921 ns/op

OverheadActual   1: 16384 op, 31100.00 ns, 1.8982 ns/op
OverheadActual   2: 16384 op, 31100.00 ns, 1.8982 ns/op
OverheadActual   3: 16384 op, 31100.00 ns, 1.8982 ns/op
OverheadActual   4: 16384 op, 38800.00 ns, 2.3682 ns/op
OverheadActual   5: 16384 op, 31100.00 ns, 1.8982 ns/op
OverheadActual   6: 16384 op, 31000.00 ns, 1.8921 ns/op
OverheadActual   7: 16384 op, 31000.00 ns, 1.8921 ns/op
OverheadActual   8: 16384 op, 31000.00 ns, 1.8921 ns/op
OverheadActual   9: 16384 op, 31000.00 ns, 1.8921 ns/op
OverheadActual  10: 16384 op, 31000.00 ns, 1.8921 ns/op
OverheadActual  11: 16384 op, 32400.00 ns, 1.9775 ns/op
OverheadActual  12: 16384 op, 31000.00 ns, 1.8921 ns/op
OverheadActual  13: 16384 op, 31000.00 ns, 1.8921 ns/op
OverheadActual  14: 16384 op, 31000.00 ns, 1.8921 ns/op
OverheadActual  15: 16384 op, 31000.00 ns, 1.8921 ns/op

WorkloadWarmup   1: 16384 op, 773618200.00 ns, 47.2179 us/op
WorkloadWarmup   2: 16384 op, 773940900.00 ns, 47.2376 us/op
WorkloadWarmup   3: 16384 op, 773366400.00 ns, 47.2025 us/op
WorkloadWarmup   4: 16384 op, 774217000.00 ns, 47.2545 us/op
WorkloadWarmup   5: 16384 op, 782399200.00 ns, 47.7539 us/op
WorkloadWarmup   6: 16384 op, 872812400.00 ns, 53.2722 us/op
WorkloadWarmup   7: 16384 op, 776534700.00 ns, 47.3959 us/op

// BeforeActualRun
WorkloadActual   1: 16384 op, 774303900.00 ns, 47.2598 us/op
WorkloadActual   2: 16384 op, 852103300.00 ns, 52.0083 us/op
WorkloadActual   3: 16384 op, 851839400.00 ns, 51.9922 us/op
WorkloadActual   4: 16384 op, 776404500.00 ns, 47.3880 us/op
WorkloadActual   5: 16384 op, 781062800.00 ns, 47.6723 us/op
WorkloadActual   6: 16384 op, 773707900.00 ns, 47.2234 us/op
WorkloadActual   7: 16384 op, 773883400.00 ns, 47.2341 us/op
WorkloadActual   8: 16384 op, 774972300.00 ns, 47.3006 us/op
WorkloadActual   9: 16384 op, 773937300.00 ns, 47.2374 us/op
WorkloadActual  10: 16384 op, 775732800.00 ns, 47.3470 us/op
WorkloadActual  11: 16384 op, 777663300.00 ns, 47.4648 us/op
WorkloadActual  12: 16384 op, 782856100.00 ns, 47.7817 us/op
WorkloadActual  13: 16384 op, 785405400.00 ns, 47.9373 us/op
WorkloadActual  14: 16384 op, 782558100.00 ns, 47.7636 us/op
WorkloadActual  15: 16384 op, 777805200.00 ns, 47.4735 us/op

// AfterActualRun
WorkloadResult   1: 16384 op, 774272900.00 ns, 47.2579 us/op
WorkloadResult   2: 16384 op, 776373500.00 ns, 47.3861 us/op
WorkloadResult   3: 16384 op, 781031800.00 ns, 47.6704 us/op
WorkloadResult   4: 16384 op, 773676900.00 ns, 47.2215 us/op
WorkloadResult   5: 16384 op, 773852400.00 ns, 47.2322 us/op
WorkloadResult   6: 16384 op, 774941300.00 ns, 47.2987 us/op
WorkloadResult   7: 16384 op, 773906300.00 ns, 47.2355 us/op
WorkloadResult   8: 16384 op, 775701800.00 ns, 47.3451 us/op
WorkloadResult   9: 16384 op, 777632300.00 ns, 47.4629 us/op
WorkloadResult  10: 16384 op, 782825100.00 ns, 47.7799 us/op
WorkloadResult  11: 16384 op, 785374400.00 ns, 47.9354 us/op
WorkloadResult  12: 16384 op, 782527100.00 ns, 47.7617 us/op
WorkloadResult  13: 16384 op, 777774200.00 ns, 47.4716 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 47.4661 us, StdErr = 0.0674 us (0.14%); N = 13, StdDev = 0.2429 us
Min = 47.2215 us, Q1 = 47.2467 us, Median = 47.3861 us, Q3 = 47.7160 us, Max = 47.9354 us
IQR = 0.4694 us, LowerFence = 46.5427 us, UpperFence = 48.4201 us
ConfidenceInterval = [47.1752 us; 47.7569 us] (CI 99.9%), Margin = 0.2909 us (0.61% of Mean)
Skewness = 0.61, Kurtosis = 1.77, MValue = 2

// **************************
// Benchmark: ReduceBenchmark.ParallelForLoop: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "661688f2-5a49-47b4-8ef4-cb20c31dff41.dll" --benchmarkName "LinqBenchmarks.ReduceBenchmark.ParallelForLoop" --job "Default" --benchmarkId 3 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\661688f2-5a49-47b4-8ef4-cb20c31dff41\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 326800.00 ns, 326.8000 us/op
WorkloadJitting  1: 1 op, 17712800.00 ns, 17.7128 ms/op

OverheadJitting  2: 16 op, 521800.00 ns, 32.6125 us/op
WorkloadJitting  2: 16 op, 7918000.00 ns, 494.8750 us/op

WorkloadPilot    1: 16 op, 6835900.00 ns, 427.2437 us/op
WorkloadPilot    2: 32 op, 13856200.00 ns, 433.0063 us/op
WorkloadPilot    3: 64 op, 27882200.00 ns, 435.6594 us/op
WorkloadPilot    4: 128 op, 54982800.00 ns, 429.5531 us/op
WorkloadPilot    5: 256 op, 107024800.00 ns, 418.0656 us/op
WorkloadPilot    6: 512 op, 196907600.00 ns, 384.5852 us/op
WorkloadPilot    7: 1024 op, 394534000.00 ns, 385.2871 us/op
WorkloadPilot    8: 2048 op, 798572600.00 ns, 389.9280 us/op

OverheadWarmup   1: 2048 op, 7300.00 ns, 3.5645 ns/op
OverheadWarmup   2: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadWarmup   3: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadWarmup   4: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadWarmup   5: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadWarmup   6: 2048 op, 7400.00 ns, 3.6133 ns/op
OverheadWarmup   7: 2048 op, 4200.00 ns, 2.0508 ns/op

OverheadActual   1: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   2: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   3: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual   4: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   5: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual   6: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual   7: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   8: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual   9: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual  10: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual  11: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual  12: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual  13: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual  14: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  15: 2048 op, 4100.00 ns, 2.0020 ns/op

WorkloadWarmup   1: 2048 op, 800578300.00 ns, 390.9074 us/op
WorkloadWarmup   2: 2048 op, 800123900.00 ns, 390.6855 us/op
WorkloadWarmup   3: 2048 op, 798404600.00 ns, 389.8460 us/op
WorkloadWarmup   4: 2048 op, 799523100.00 ns, 390.3921 us/op
WorkloadWarmup   5: 2048 op, 799972300.00 ns, 390.6115 us/op
WorkloadWarmup   6: 2048 op, 795772300.00 ns, 388.5607 us/op
WorkloadWarmup   7: 2048 op, 795944900.00 ns, 388.6450 us/op
WorkloadWarmup   8: 2048 op, 791992700.00 ns, 386.7152 us/op

// BeforeActualRun
WorkloadActual   1: 2048 op, 789568500.00 ns, 385.5315 us/op
WorkloadActual   2: 2048 op, 795205200.00 ns, 388.2838 us/op
WorkloadActual   3: 2048 op, 795214800.00 ns, 388.2885 us/op
WorkloadActual   4: 2048 op, 790650500.00 ns, 386.0598 us/op
WorkloadActual   5: 2048 op, 790992500.00 ns, 386.2268 us/op
WorkloadActual   6: 2048 op, 790467200.00 ns, 385.9703 us/op
WorkloadActual   7: 2048 op, 790901300.00 ns, 386.1823 us/op
WorkloadActual   8: 2048 op, 795568000.00 ns, 388.4609 us/op
WorkloadActual   9: 2048 op, 791203900.00 ns, 386.3300 us/op
WorkloadActual  10: 2048 op, 788594100.00 ns, 385.0557 us/op
WorkloadActual  11: 2048 op, 788207000.00 ns, 384.8667 us/op
WorkloadActual  12: 2048 op, 790491600.00 ns, 385.9822 us/op
WorkloadActual  13: 2048 op, 786301300.00 ns, 383.9362 us/op
WorkloadActual  14: 2048 op, 789732900.00 ns, 385.6118 us/op
WorkloadActual  15: 2048 op, 788482300.00 ns, 385.0011 us/op

// AfterActualRun
WorkloadResult   1: 2048 op, 789564400.00 ns, 385.5295 us/op
WorkloadResult   2: 2048 op, 790646400.00 ns, 386.0578 us/op
WorkloadResult   3: 2048 op, 790988400.00 ns, 386.2248 us/op
WorkloadResult   4: 2048 op, 790463100.00 ns, 385.9683 us/op
WorkloadResult   5: 2048 op, 790897200.00 ns, 386.1803 us/op
WorkloadResult   6: 2048 op, 791199800.00 ns, 386.3280 us/op
WorkloadResult   7: 2048 op, 788590000.00 ns, 385.0537 us/op
WorkloadResult   8: 2048 op, 788202900.00 ns, 384.8647 us/op
WorkloadResult   9: 2048 op, 790487500.00 ns, 385.9802 us/op
