// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\d6e14d54-6e4a-425f-a93b-1625c72c5c2b
// command took 1.48s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\d6e14d54-6e4a-425f-a93b-1625c72c5c2b
// command took 2.55s and exited with 0
// ***** Done, took 00:00:04 (4.25 sec)   *****
// Found 4 benchmarks:
//   ContainsListInteger.LinqContains: DefaultJob
//   ContainsListInteger.PLinqContains: DefaultJob
//   ContainsListInteger.ForLoopContains: DefaultJob
//   ContainsListInteger.ForEachContains: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ContainsListInteger.LinqContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "d6e14d54-6e4a-425f-a93b-1625c72c5c2b.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.LinqContains" --job "Default" --benchmarkId 0 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\d6e14d54-6e4a-425f-a93b-1625c72c5c2b\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadWarmup   3: 2097152 op, 4383800.00 ns, 2.0904 ns/op
OverheadWarmup   4: 2097152 op, 4352900.00 ns, 2.0756 ns/op
OverheadWarmup   5: 2097152 op, 4367700.00 ns, 2.0827 ns/op
OverheadWarmup   6: 2097152 op, 4358300.00 ns, 2.0782 ns/op

OverheadActual   1: 2097152 op, 4340200.00 ns, 2.0696 ns/op
OverheadActual   2: 2097152 op, 4359200.00 ns, 2.0786 ns/op
OverheadActual   3: 2097152 op, 4341000.00 ns, 2.0700 ns/op
OverheadActual   4: 2097152 op, 4341600.00 ns, 2.0702 ns/op
OverheadActual   5: 2097152 op, 4339700.00 ns, 2.0693 ns/op
OverheadActual   6: 2097152 op, 4340000.00 ns, 2.0695 ns/op
OverheadActual   7: 2097152 op, 4350800.00 ns, 2.0746 ns/op
OverheadActual   8: 2097152 op, 4342300.00 ns, 2.0706 ns/op
OverheadActual   9: 2097152 op, 4345900.00 ns, 2.0723 ns/op
OverheadActual  10: 2097152 op, 4350400.00 ns, 2.0744 ns/op
OverheadActual  11: 2097152 op, 4338900.00 ns, 2.0689 ns/op
OverheadActual  12: 2097152 op, 4340600.00 ns, 2.0698 ns/op
OverheadActual  13: 2097152 op, 4349900.00 ns, 2.0742 ns/op
OverheadActual  14: 2097152 op, 4359600.00 ns, 2.0788 ns/op
OverheadActual  15: 2097152 op, 4339700.00 ns, 2.0693 ns/op

WorkloadWarmup   1: 2097152 op, 595340100.00 ns, 283.8803 ns/op
WorkloadWarmup   2: 2097152 op, 599172300.00 ns, 285.7076 ns/op
WorkloadWarmup   3: 2097152 op, 596699000.00 ns, 284.5283 ns/op
WorkloadWarmup   4: 2097152 op, 595161600.00 ns, 283.7952 ns/op
WorkloadWarmup   5: 2097152 op, 596118700.00 ns, 284.2515 ns/op
WorkloadWarmup   6: 2097152 op, 592966700.00 ns, 282.7486 ns/op

// BeforeActualRun
WorkloadActual   1: 2097152 op, 598906100.00 ns, 285.5807 ns/op
WorkloadActual   2: 2097152 op, 597474400.00 ns, 284.8980 ns/op
WorkloadActual   3: 2097152 op, 597509100.00 ns, 284.9145 ns/op
WorkloadActual   4: 2097152 op, 595650900.00 ns, 284.0285 ns/op
WorkloadActual   5: 2097152 op, 596140100.00 ns, 284.2618 ns/op
WorkloadActual   6: 2097152 op, 597944200.00 ns, 285.1220 ns/op
WorkloadActual   7: 2097152 op, 598654800.00 ns, 285.4609 ns/op
WorkloadActual   8: 2097152 op, 593233200.00 ns, 282.8756 ns/op
WorkloadActual   9: 2097152 op, 595294100.00 ns, 283.8583 ns/op
WorkloadActual  10: 2097152 op, 597086200.00 ns, 284.7129 ns/op
WorkloadActual  11: 2097152 op, 595096600.00 ns, 283.7642 ns/op
WorkloadActual  12: 2097152 op, 596272200.00 ns, 284.3247 ns/op
WorkloadActual  13: 2097152 op, 594986200.00 ns, 283.7115 ns/op
WorkloadActual  14: 2097152 op, 597196800.00 ns, 284.7656 ns/op
WorkloadActual  15: 2097152 op, 596161200.00 ns, 284.2718 ns/op

// AfterActualRun
WorkloadResult   1: 2097152 op, 594564500.00 ns, 283.5104 ns/op
WorkloadResult   2: 2097152 op, 593132800.00 ns, 282.8278 ns/op
WorkloadResult   3: 2097152 op, 593167500.00 ns, 282.8443 ns/op
WorkloadResult   4: 2097152 op, 591309300.00 ns, 281.9582 ns/op
WorkloadResult   5: 2097152 op, 591798500.00 ns, 282.1915 ns/op
WorkloadResult   6: 2097152 op, 593602600.00 ns, 283.0518 ns/op
WorkloadResult   7: 2097152 op, 594313200.00 ns, 283.3906 ns/op
WorkloadResult   8: 2097152 op, 588891600.00 ns, 280.8054 ns/op
WorkloadResult   9: 2097152 op, 590952500.00 ns, 281.7881 ns/op
WorkloadResult  10: 2097152 op, 592744600.00 ns, 282.6427 ns/op
WorkloadResult  11: 2097152 op, 590755000.00 ns, 281.6939 ns/op
WorkloadResult  12: 2097152 op, 591930600.00 ns, 282.2545 ns/op
WorkloadResult  13: 2097152 op, 590644600.00 ns, 281.6413 ns/op
WorkloadResult  14: 2097152 op, 592855200.00 ns, 282.6954 ns/op
WorkloadResult  15: 2097152 op, 591819600.00 ns, 282.2016 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 282.3665 ns, StdErr = 0.1882 ns (0.07%); N = 15, StdDev = 0.7290 ns
Min = 280.8054 ns, Q1 = 281.7881 ns, Median = 282.2545 ns, Q3 = 282.8443 ns, Max = 283.5104 ns
IQR = 1.0562 ns, LowerFence = 280.2038 ns, UpperFence = 284.4286 ns
ConfidenceInterval = [281.5872 ns; 283.1458 ns] (CI 99.9%), Margin = 0.7793 ns (0.28% of Mean)
Skewness = -0.28, Kurtosis = 2.29, MValue = 2

// **************************
// Benchmark: ContainsListInteger.PLinqContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "d6e14d54-6e4a-425f-a93b-1625c72c5c2b.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.PLinqContains" --job "Default" --benchmarkId 1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\d6e14d54-6e4a-425f-a93b-1625c72c5c2b\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 300200.00 ns, 300.2000 us/op
WorkloadJitting  1: 1 op, 19806200.00 ns, 19.8062 ms/op

OverheadJitting  2: 16 op, 261200.00 ns, 16.3250 us/op
WorkloadJitting  2: 16 op, 1020100.00 ns, 63.7562 us/op

WorkloadPilot    1: 16 op, 507300.00 ns, 31.7063 us/op
WorkloadPilot    2: 32 op, 801200.00 ns, 25.0375 us/op
WorkloadPilot    3: 64 op, 1484600.00 ns, 23.1969 us/op
WorkloadPilot    4: 128 op, 3182100.00 ns, 24.8602 us/op
WorkloadPilot    5: 256 op, 6585800.00 ns, 25.7258 us/op
WorkloadPilot    6: 512 op, 12608100.00 ns, 24.6252 us/op
WorkloadPilot    7: 1024 op, 23184100.00 ns, 22.6407 us/op
WorkloadPilot    8: 2048 op, 46707300.00 ns, 22.8063 us/op
WorkloadPilot    9: 4096 op, 99085800.00 ns, 24.1909 us/op
WorkloadPilot   10: 8192 op, 180756500.00 ns, 22.0650 us/op
WorkloadPilot   11: 16384 op, 343097800.00 ns, 20.9410 us/op
WorkloadPilot   12: 32768 op, 666312900.00 ns, 20.3343 us/op

OverheadWarmup   1: 32768 op, 87600.00 ns, 2.6733 ns/op
OverheadWarmup   2: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadWarmup   3: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadWarmup   4: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadWarmup   5: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadWarmup   6: 32768 op, 67800.00 ns, 2.0691 ns/op

OverheadActual   1: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadActual   2: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadActual   3: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadActual   4: 32768 op, 67800.00 ns, 2.0691 ns/op
OverheadActual   5: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadActual   6: 32768 op, 68100.00 ns, 2.0782 ns/op
OverheadActual   7: 32768 op, 70500.00 ns, 2.1515 ns/op
OverheadActual   8: 32768 op, 70100.00 ns, 2.1393 ns/op
OverheadActual   9: 32768 op, 67800.00 ns, 2.0691 ns/op
OverheadActual  10: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadActual  11: 32768 op, 67800.00 ns, 2.0691 ns/op
OverheadActual  12: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadActual  13: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadActual  14: 32768 op, 70700.00 ns, 2.1576 ns/op
OverheadActual  15: 32768 op, 67900.00 ns, 2.0721 ns/op

WorkloadWarmup   1: 32768 op, 633062700.00 ns, 19.3195 us/op
WorkloadWarmup   2: 32768 op, 648419300.00 ns, 19.7882 us/op
WorkloadWarmup   3: 32768 op, 635392000.00 ns, 19.3906 us/op
WorkloadWarmup   4: 32768 op, 647458200.00 ns, 19.7589 us/op
WorkloadWarmup   5: 32768 op, 643691400.00 ns, 19.6439 us/op
WorkloadWarmup   6: 32768 op, 646860000.00 ns, 19.7406 us/op

// BeforeActualRun
WorkloadActual   1: 32768 op, 638088600.00 ns, 19.4729 us/op
WorkloadActual   2: 32768 op, 649996500.00 ns, 19.8363 us/op
WorkloadActual   3: 32768 op, 643458300.00 ns, 19.6368 us/op
WorkloadActual   4: 32768 op, 645937000.00 ns, 19.7124 us/op
WorkloadActual   5: 32768 op, 644738900.00 ns, 19.6759 us/op
WorkloadActual   6: 32768 op, 648986300.00 ns, 19.8055 us/op
WorkloadActual   7: 32768 op, 642301400.00 ns, 19.6015 us/op
WorkloadActual   8: 32768 op, 653994300.00 ns, 19.9583 us/op
WorkloadActual   9: 32768 op, 635610900.00 ns, 19.3973 us/op
WorkloadActual  10: 32768 op, 634809400.00 ns, 19.3728 us/op
WorkloadActual  11: 32768 op, 644566200.00 ns, 19.6706 us/op
WorkloadActual  12: 32768 op, 648455400.00 ns, 19.7893 us/op
WorkloadActual  13: 32768 op, 635147200.00 ns, 19.3832 us/op
WorkloadActual  14: 32768 op, 642623100.00 ns, 19.6113 us/op
WorkloadActual  15: 32768 op, 637129700.00 ns, 19.4437 us/op

// AfterActualRun
WorkloadResult   1: 32768 op, 638020700.00 ns, 19.4708 us/op
WorkloadResult   2: 32768 op, 649928600.00 ns, 19.8342 us/op
WorkloadResult   3: 32768 op, 643390400.00 ns, 19.6347 us/op
WorkloadResult   4: 32768 op, 645869100.00 ns, 19.7104 us/op
WorkloadResult   5: 32768 op, 644671000.00 ns, 19.6738 us/op
WorkloadResult   6: 32768 op, 648918400.00 ns, 19.8034 us/op
WorkloadResult   7: 32768 op, 642233500.00 ns, 19.5994 us/op
WorkloadResult   8: 32768 op, 653926400.00 ns, 19.9563 us/op
WorkloadResult   9: 32768 op, 635543000.00 ns, 19.3952 us/op
WorkloadResult  10: 32768 op, 634741500.00 ns, 19.3708 us/op
WorkloadResult  11: 32768 op, 644498300.00 ns, 19.6685 us/op
WorkloadResult  12: 32768 op, 648387500.00 ns, 19.7872 us/op
WorkloadResult  13: 32768 op, 635079300.00 ns, 19.3811 us/op
WorkloadResult  14: 32768 op, 642555200.00 ns, 19.6092 us/op
WorkloadResult  15: 32768 op, 637061800.00 ns, 19.4416 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 19.6224 us, StdErr = 0.0467 us (0.24%); N = 15, StdDev = 0.1810 us
Min = 19.3708 us, Q1 = 19.4416 us, Median = 19.6347 us, Q3 = 19.7872 us, Max = 19.9563 us
IQR = 0.3456 us, LowerFence = 18.9231 us, UpperFence = 20.3057 us
ConfidenceInterval = [19.4290 us; 19.8159 us] (CI 99.9%), Margin = 0.1935 us (0.99% of Mean)
Skewness = 0.08, Kurtosis = 1.74, MValue = 2

// **************************
// Benchmark: ContainsListInteger.ForLoopContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "d6e14d54-6e4a-425f-a93b-1625c72c5c2b.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.ForLoopContains" --job "Default" --benchmarkId 2 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\d6e14d54-6e4a-425f-a93b-1625c72c5c2b\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 319300.00 ns, 319.3000 us/op
WorkloadJitting  1: 1 op, 370500.00 ns, 370.5000 us/op

OverheadJitting  2: 16 op, 243900.00 ns, 15.2438 us/op
WorkloadJitting  2: 16 op, 232200.00 ns, 14.5125 us/op

WorkloadPilot    1: 16 op, 500.00 ns, 31.2500 ns/op
WorkloadPilot    2: 32 op, 400.00 ns, 12.5000 ns/op
WorkloadPilot    3: 64 op, 500.00 ns, 7.8125 ns/op
WorkloadPilot    4: 128 op, 600.00 ns, 4.6875 ns/op
WorkloadPilot    5: 256 op, 900.00 ns, 3.5156 ns/op
WorkloadPilot    6: 512 op, 1700.00 ns, 3.3203 ns/op
WorkloadPilot    7: 1024 op, 3000.00 ns, 2.9297 ns/op
WorkloadPilot    8: 2048 op, 7800.00 ns, 3.8086 ns/op
WorkloadPilot    9: 4096 op, 14300.00 ns, 3.4912 ns/op
WorkloadPilot   10: 8192 op, 22500.00 ns, 2.7466 ns/op
WorkloadPilot   11: 16384 op, 44600.00 ns, 2.7222 ns/op
WorkloadPilot   12: 32768 op, 89000.00 ns, 2.7161 ns/op
WorkloadPilot   13: 65536 op, 177300.00 ns, 2.7054 ns/op
WorkloadPilot   14: 131072 op, 354500.00 ns, 2.7046 ns/op
WorkloadPilot   15: 262144 op, 710200.00 ns, 2.7092 ns/op
WorkloadPilot   16: 524288 op, 1426400.00 ns, 2.7206 ns/op
WorkloadPilot   17: 1048576 op, 2840800.00 ns, 2.7092 ns/op
WorkloadPilot   18: 2097152 op, 5687600.00 ns, 2.7121 ns/op
WorkloadPilot   19: 4194304 op, 11366700.00 ns, 2.7100 ns/op
WorkloadPilot   20: 8388608 op, 22771900.00 ns, 2.7146 ns/op
WorkloadPilot   21: 16777216 op, 45500700.00 ns, 2.7121 ns/op
WorkloadPilot   22: 33554432 op, 92443800.00 ns, 2.7550 ns/op
WorkloadPilot   23: 67108864 op, 186265100.00 ns, 2.7756 ns/op
WorkloadPilot   24: 134217728 op, 366218400.00 ns, 2.7285 ns/op
WorkloadPilot   25: 268435456 op, 737110800.00 ns, 2.7460 ns/op

OverheadWarmup   1: 268435456 op, 517021600.00 ns, 1.9261 ns/op
OverheadWarmup   2: 268435456 op, 490336400.00 ns, 1.8266 ns/op
OverheadWarmup   3: 268435456 op, 492164800.00 ns, 1.8335 ns/op
OverheadWarmup   4: 268435456 op, 493097900.00 ns, 1.8369 ns/op
OverheadWarmup   5: 268435456 op, 490235400.00 ns, 1.8263 ns/op
OverheadWarmup   6: 268435456 op, 490415400.00 ns, 1.8269 ns/op
OverheadWarmup   7: 268435456 op, 496196000.00 ns, 1.8485 ns/op
OverheadWarmup   8: 268435456 op, 490378000.00 ns, 1.8268 ns/op

OverheadActual   1: 268435456 op, 490310900.00 ns, 1.8266 ns/op
OverheadActual   2: 268435456 op, 489970600.00 ns, 1.8253 ns/op
OverheadActual   3: 268435456 op, 496019000.00 ns, 1.8478 ns/op
OverheadActual   4: 268435456 op, 490325800.00 ns, 1.8266 ns/op
OverheadActual   5: 268435456 op, 490384300.00 ns, 1.8268 ns/op
OverheadActual   6: 268435456 op, 490170500.00 ns, 1.8260 ns/op
OverheadActual   7: 268435456 op, 491370400.00 ns, 1.8305 ns/op
OverheadActual   8: 268435456 op, 489515800.00 ns, 1.8236 ns/op
OverheadActual   9: 268435456 op, 490313000.00 ns, 1.8266 ns/op
OverheadActual  10: 268435456 op, 490065200.00 ns, 1.8256 ns/op
OverheadActual  11: 268435456 op, 490373300.00 ns, 1.8268 ns/op
OverheadActual  12: 268435456 op, 491015700.00 ns, 1.8292 ns/op
OverheadActual  13: 268435456 op, 490411900.00 ns, 1.8269 ns/op
OverheadActual  14: 268435456 op, 493238200.00 ns, 1.8375 ns/op
OverheadActual  15: 268435456 op, 490354900.00 ns, 1.8267 ns/op

WorkloadWarmup   1: 268435456 op, 728607500.00 ns, 2.7143 ns/op
WorkloadWarmup   2: 268435456 op, 735041900.00 ns, 2.7382 ns/op
WorkloadWarmup   3: 268435456 op, 738860900.00 ns, 2.7525 ns/op
WorkloadWarmup   4: 268435456 op, 734226100.00 ns, 2.7352 ns/op
WorkloadWarmup   5: 268435456 op, 732156800.00 ns, 2.7275 ns/op
WorkloadWarmup   6: 268435456 op, 729270000.00 ns, 2.7167 ns/op
WorkloadWarmup   7: 268435456 op, 728122100.00 ns, 2.7125 ns/op
WorkloadWarmup   8: 268435456 op, 729551000.00 ns, 2.7178 ns/op
WorkloadWarmup   9: 268435456 op, 727905400.00 ns, 2.7117 ns/op

// BeforeActualRun
WorkloadActual   1: 268435456 op, 730347000.00 ns, 2.7208 ns/op
WorkloadActual   2: 268435456 op, 729376800.00 ns, 2.7171 ns/op
WorkloadActual   3: 268435456 op, 729418700.00 ns, 2.7173 ns/op
WorkloadActual   4: 268435456 op, 728509100.00 ns, 2.7139 ns/op
WorkloadActual   5: 268435456 op, 727964900.00 ns, 2.7119 ns/op
WorkloadActual   6: 268435456 op, 741828200.00 ns, 2.7635 ns/op
WorkloadActual   7: 268435456 op, 728641800.00 ns, 2.7144 ns/op
WorkloadActual   8: 268435456 op, 730358400.00 ns, 2.7208 ns/op
WorkloadActual   9: 268435456 op, 729905800.00 ns, 2.7191 ns/op
WorkloadActual  10: 268435456 op, 729458600.00 ns, 2.7174 ns/op
WorkloadActual  11: 268435456 op, 730043000.00 ns, 2.7196 ns/op
WorkloadActual  12: 268435456 op, 732258200.00 ns, 2.7279 ns/op
WorkloadActual  13: 268435456 op, 730287600.00 ns, 2.7205 ns/op
WorkloadActual  14: 268435456 op, 734215500.00 ns, 2.7352 ns/op
WorkloadActual  15: 268435456 op, 729712900.00 ns, 2.7184 ns/op

// AfterActualRun
WorkloadResult   1: 268435456 op, 239992100.00 ns, 0.8940 ns/op
WorkloadResult   2: 268435456 op, 239021900.00 ns, 0.8904 ns/op
WorkloadResult   3: 268435456 op, 239063800.00 ns, 0.8906 ns/op
WorkloadResult   4: 268435456 op, 238154200.00 ns, 0.8872 ns/op
WorkloadResult   5: 268435456 op, 237610000.00 ns, 0.8852 ns/op
WorkloadResult   6: 268435456 op, 238286900.00 ns, 0.8877 ns/op
WorkloadResult   7: 268435456 op, 240003500.00 ns, 0.8941 ns/op
WorkloadResult   8: 268435456 op, 239550900.00 ns, 0.8924 ns/op
WorkloadResult   9: 268435456 op, 239103700.00 ns, 0.8907 ns/op
WorkloadResult  10: 268435456 op, 239688100.00 ns, 0.8929 ns/op
WorkloadResult  11: 268435456 op, 239932700.00 ns, 0.8938 ns/op
WorkloadResult  12: 268435456 op, 239358000.00 ns, 0.8917 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 0.8909 ns, StdErr = 0.0008 ns (0.09%); N = 12, StdDev = 0.0029 ns
Min = 0.8852 ns, Q1 = 0.8891 ns, Median = 0.8912 ns, Q3 = 0.8934 ns, Max = 0.8941 ns
IQR = 0.0043 ns, LowerFence = 0.8826 ns, UpperFence = 0.8998 ns
ConfidenceInterval = [0.8872 ns; 0.8946 ns] (CI 99.9%), Margin = 0.0037 ns (0.42% of Mean)
Skewness = -0.58, Kurtosis = 1.95, MValue = 2

// **************************
// Benchmark: ContainsListInteger.ForEachContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "d6e14d54-6e4a-425f-a93b-1625c72c5c2b.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.ForEachContains" --job "Default" --benchmarkId 3 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\d6e14d54-6e4a-425f-a93b-1625c72c5c2b\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 307600.00 ns, 307.6000 us/op
WorkloadJitting  1: 1 op, 622800.00 ns, 622.8000 us/op

OverheadJitting  2: 16 op, 247100.00 ns, 15.4437 us/op
WorkloadJitting  2: 16 op, 251700.00 ns, 15.7312 us/op

WorkloadPilot    1: 16 op, 9800.00 ns, 612.5000 ns/op
WorkloadPilot    2: 32 op, 15600.00 ns, 487.5000 ns/op
WorkloadPilot    3: 64 op, 31000.00 ns, 484.3750 ns/op
WorkloadPilot    4: 128 op, 51300.00 ns, 400.7812 ns/op
WorkloadPilot    5: 256 op, 122300.00 ns, 477.7344 ns/op
WorkloadPilot    6: 512 op, 238300.00 ns, 465.4297 ns/op
WorkloadPilot    7: 1024 op, 395800.00 ns, 386.5234 ns/op
WorkloadPilot    8: 2048 op, 793700.00 ns, 387.5488 ns/op
WorkloadPilot    9: 4096 op, 1824400.00 ns, 445.4102 ns/op
WorkloadPilot   10: 8192 op, 3394300.00 ns, 414.3433 ns/op
WorkloadPilot   11: 16384 op, 6594700.00 ns, 402.5085 ns/op
WorkloadPilot   12: 32768 op, 12800100.00 ns, 390.6281 ns/op
WorkloadPilot   13: 65536 op, 25178500.00 ns, 384.1934 ns/op
WorkloadPilot   14: 131072 op, 51032700.00 ns, 389.3486 ns/op
WorkloadPilot   15: 262144 op, 102724200.00 ns, 391.8617 ns/op
WorkloadPilot   16: 524288 op, 202766500.00 ns, 386.7464 ns/op
WorkloadPilot   17: 1048576 op, 403619600.00 ns, 384.9216 ns/op
WorkloadPilot   18: 2097152 op, 797797600.00 ns, 380.4195 ns/op

OverheadWarmup   1: 2097152 op, 4364800.00 ns, 2.0813 ns/op
OverheadWarmup   2: 2097152 op, 4345600.00 ns, 2.0721 ns/op
OverheadWarmup   3: 2097152 op, 4343700.00 ns, 2.0712 ns/op
OverheadWarmup   4: 2097152 op, 4370100.00 ns, 2.0838 ns/op
OverheadWarmup   5: 2097152 op, 4358300.00 ns, 2.0782 ns/op
OverheadWarmup   6: 2097152 op, 4548000.00 ns, 2.1687 ns/op
OverheadWarmup   7: 2097152 op, 4336400.00 ns, 2.0678 ns/op

OverheadActual   1: 2097152 op, 4340500.00 ns, 2.0697 ns/op
OverheadActual   2: 2097152 op, 4367400.00 ns, 2.0825 ns/op
OverheadActual   3: 2097152 op, 4351000.00 ns, 2.0747 ns/op
OverheadActual   4: 2097152 op, 4366400.00 ns, 2.0821 ns/op
