// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\b8af9fef-7d80-4bea-8054-a71986ee5e29
// command took 1.46s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\b8af9fef-7d80-4bea-8054-a71986ee5e29
// command took 2.55s and exited with 0
// ***** Done, took 00:00:04 (4.27 sec)   *****
// Found 5 benchmarks:
//   ReduceBenchmark.LinqAggregate: DefaultJob
//   ReduceBenchmark.PLinqAggregate: DefaultJob
//   ReduceBenchmark.ForLoopAggregate: DefaultJob
//   ReduceBenchmark.ForEachLoopAggregate: DefaultJob
//   ReduceBenchmark.ParallelForLoop: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ReduceBenchmark.LinqAggregate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "b8af9fef-7d80-4bea-8054-a71986ee5e29.dll" --benchmarkName "LinqBenchmarks.ReduceBenchmark.LinqAggregate" --job "Default" --benchmarkId 0 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\b8af9fef-7d80-4bea-8054-a71986ee5e29\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadActual  14: 64 op, 400.00 ns, 6.2500 ns/op
OverheadActual  15: 64 op, 500.00 ns, 7.8125 ns/op
OverheadActual  16: 64 op, 400.00 ns, 6.2500 ns/op
OverheadActual  17: 64 op, 300.00 ns, 4.6875 ns/op
OverheadActual  18: 64 op, 300.00 ns, 4.6875 ns/op
OverheadActual  19: 64 op, 400.00 ns, 6.2500 ns/op
OverheadActual  20: 64 op, 400.00 ns, 6.2500 ns/op

WorkloadWarmup   1: 64 op, 586672900.00 ns, 9.1668 ms/op
WorkloadWarmup   2: 64 op, 584242500.00 ns, 9.1288 ms/op
WorkloadWarmup   3: 64 op, 588060500.00 ns, 9.1884 ms/op
WorkloadWarmup   4: 64 op, 587547400.00 ns, 9.1804 ms/op
WorkloadWarmup   5: 64 op, 588005200.00 ns, 9.1876 ms/op
WorkloadWarmup   6: 64 op, 582760400.00 ns, 9.1056 ms/op

// BeforeActualRun
WorkloadActual   1: 64 op, 595004100.00 ns, 9.2969 ms/op
WorkloadActual   2: 64 op, 588436500.00 ns, 9.1943 ms/op
WorkloadActual   3: 64 op, 593168600.00 ns, 9.2683 ms/op
WorkloadActual   4: 64 op, 586894500.00 ns, 9.1702 ms/op
WorkloadActual   5: 64 op, 583785100.00 ns, 9.1216 ms/op
WorkloadActual   6: 64 op, 593239300.00 ns, 9.2694 ms/op
WorkloadActual   7: 64 op, 624350500.00 ns, 9.7555 ms/op
WorkloadActual   8: 64 op, 578262900.00 ns, 9.0354 ms/op
WorkloadActual   9: 64 op, 550737600.00 ns, 8.6053 ms/op
WorkloadActual  10: 64 op, 586770500.00 ns, 9.1683 ms/op
WorkloadActual  11: 64 op, 551008600.00 ns, 8.6095 ms/op
WorkloadActual  12: 64 op, 555196100.00 ns, 8.6749 ms/op
WorkloadActual  13: 64 op, 573818000.00 ns, 8.9659 ms/op
WorkloadActual  14: 64 op, 600892600.00 ns, 9.3889 ms/op
WorkloadActual  15: 64 op, 581730300.00 ns, 9.0895 ms/op
WorkloadActual  16: 64 op, 584920800.00 ns, 9.1394 ms/op
WorkloadActual  17: 64 op, 573155500.00 ns, 8.9556 ms/op
WorkloadActual  18: 64 op, 581088600.00 ns, 9.0795 ms/op
WorkloadActual  19: 64 op, 572433400.00 ns, 8.9443 ms/op
WorkloadActual  20: 64 op, 588340900.00 ns, 9.1928 ms/op
WorkloadActual  21: 64 op, 566316600.00 ns, 8.8487 ms/op
WorkloadActual  22: 64 op, 589943000.00 ns, 9.2179 ms/op
WorkloadActual  23: 64 op, 589673000.00 ns, 9.2136 ms/op

// AfterActualRun
WorkloadResult   1: 64 op, 595003700.00 ns, 9.2969 ms/op
WorkloadResult   2: 64 op, 588436100.00 ns, 9.1943 ms/op
WorkloadResult   3: 64 op, 593168200.00 ns, 9.2683 ms/op
WorkloadResult   4: 64 op, 586894100.00 ns, 9.1702 ms/op
WorkloadResult   5: 64 op, 583784700.00 ns, 9.1216 ms/op
WorkloadResult   6: 64 op, 593238900.00 ns, 9.2694 ms/op
WorkloadResult   7: 64 op, 578262500.00 ns, 9.0354 ms/op
WorkloadResult   8: 64 op, 550737200.00 ns, 8.6053 ms/op
WorkloadResult   9: 64 op, 586770100.00 ns, 9.1683 ms/op
WorkloadResult  10: 64 op, 551008200.00 ns, 8.6095 ms/op
WorkloadResult  11: 64 op, 555195700.00 ns, 8.6749 ms/op
WorkloadResult  12: 64 op, 573817600.00 ns, 8.9659 ms/op
WorkloadResult  13: 64 op, 600892200.00 ns, 9.3889 ms/op
WorkloadResult  14: 64 op, 581729900.00 ns, 9.0895 ms/op
WorkloadResult  15: 64 op, 584920400.00 ns, 9.1394 ms/op
WorkloadResult  16: 64 op, 573155100.00 ns, 8.9555 ms/op
WorkloadResult  17: 64 op, 581088200.00 ns, 9.0795 ms/op
WorkloadResult  18: 64 op, 572433000.00 ns, 8.9443 ms/op
WorkloadResult  19: 64 op, 588340500.00 ns, 9.1928 ms/op
WorkloadResult  20: 64 op, 566316200.00 ns, 8.8487 ms/op
WorkloadResult  21: 64 op, 589942600.00 ns, 9.2179 ms/op
WorkloadResult  22: 64 op, 589672600.00 ns, 9.2136 ms/op
GC:  0 0 0 0 0

// AfterAll

Mean = 9.0659 ms, StdErr = 0.0467 ms (0.51%); N = 22, StdDev = 0.2189 ms
Min = 8.6053 ms, Q1 = 8.9555 ms, Median = 9.1305 ms, Q3 = 9.2136 ms, Max = 9.3889 ms
IQR = 0.2581 ms, LowerFence = 8.5684 ms, UpperFence = 9.6008 ms
ConfidenceInterval = [8.8876 ms; 9.2442 ms] (CI 99.9%), Margin = 0.1783 ms (1.97% of Mean)
Skewness = -0.83, Kurtosis = 2.64, MValue = 2

// **************************
// Benchmark: ReduceBenchmark.PLinqAggregate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "b8af9fef-7d80-4bea-8054-a71986ee5e29.dll" --benchmarkName "LinqBenchmarks.ReduceBenchmark.PLinqAggregate" --job "Default" --benchmarkId 1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\b8af9fef-7d80-4bea-8054-a71986ee5e29\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 355900.00 ns, 355.9000 us/op
WorkloadJitting  1: 1 op, 21751600.00 ns, 21.7516 ms/op

OverheadJitting  2: 16 op, 519600.00 ns, 32.4750 us/op
WorkloadJitting  2: 16 op, 22777600.00 ns, 1.4236 ms/op

WorkloadPilot    1: 16 op, 21271900.00 ns, 1.3295 ms/op
WorkloadPilot    2: 32 op, 44996700.00 ns, 1.4061 ms/op
WorkloadPilot    3: 64 op, 94998600.00 ns, 1.4844 ms/op
WorkloadPilot    4: 128 op, 185839300.00 ns, 1.4519 ms/op
WorkloadPilot    5: 256 op, 351997500.00 ns, 1.3750 ms/op
WorkloadPilot    6: 512 op, 714160900.00 ns, 1.3948 ms/op

OverheadWarmup   1: 512 op, 4000.00 ns, 7.8125 ns/op
OverheadWarmup   2: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   3: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   4: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   5: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   6: 512 op, 1200.00 ns, 2.3438 ns/op

OverheadActual   1: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual   2: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual   3: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadActual   4: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadActual   5: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual   6: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual   7: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual   8: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual   9: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  10: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  11: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  12: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  13: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  14: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  15: 512 op, 1300.00 ns, 2.5391 ns/op

WorkloadWarmup   1: 512 op, 710888400.00 ns, 1.3885 ms/op
WorkloadWarmup   2: 512 op, 746823100.00 ns, 1.4586 ms/op
WorkloadWarmup   3: 512 op, 829634500.00 ns, 1.6204 ms/op
WorkloadWarmup   4: 512 op, 818632100.00 ns, 1.5989 ms/op
WorkloadWarmup   5: 512 op, 677980700.00 ns, 1.3242 ms/op
WorkloadWarmup   6: 512 op, 700094700.00 ns, 1.3674 ms/op
WorkloadWarmup   7: 512 op, 684407900.00 ns, 1.3367 ms/op

// BeforeActualRun
WorkloadActual   1: 512 op, 723622500.00 ns, 1.4133 ms/op
WorkloadActual   2: 512 op, 696563500.00 ns, 1.3605 ms/op
WorkloadActual   3: 512 op, 759491800.00 ns, 1.4834 ms/op
WorkloadActual   4: 512 op, 858244500.00 ns, 1.6763 ms/op
WorkloadActual   5: 512 op, 864942400.00 ns, 1.6893 ms/op
WorkloadActual   6: 512 op, 829249000.00 ns, 1.6196 ms/op
WorkloadActual   7: 512 op, 654290100.00 ns, 1.2779 ms/op
WorkloadActual   8: 512 op, 698515700.00 ns, 1.3643 ms/op
WorkloadActual   9: 512 op, 684788700.00 ns, 1.3375 ms/op
WorkloadActual  10: 512 op, 676593100.00 ns, 1.3215 ms/op
WorkloadActual  11: 512 op, 668999600.00 ns, 1.3066 ms/op
WorkloadActual  12: 512 op, 686135900.00 ns, 1.3401 ms/op
WorkloadActual  13: 512 op, 660801600.00 ns, 1.2906 ms/op
WorkloadActual  14: 512 op, 689811500.00 ns, 1.3473 ms/op
WorkloadActual  15: 512 op, 821288300.00 ns, 1.6041 ms/op
WorkloadActual  16: 512 op, 877369900.00 ns, 1.7136 ms/op
WorkloadActual  17: 512 op, 848093900.00 ns, 1.6564 ms/op
WorkloadActual  18: 512 op, 809860000.00 ns, 1.5818 ms/op
WorkloadActual  19: 512 op, 704345700.00 ns, 1.3757 ms/op
WorkloadActual  20: 512 op, 704755100.00 ns, 1.3765 ms/op
WorkloadActual  21: 512 op, 687903400.00 ns, 1.3436 ms/op
WorkloadActual  22: 512 op, 703987800.00 ns, 1.3750 ms/op
WorkloadActual  23: 512 op, 706864700.00 ns, 1.3806 ms/op
WorkloadActual  24: 512 op, 684455200.00 ns, 1.3368 ms/op
WorkloadActual  25: 512 op, 681499700.00 ns, 1.3311 ms/op
WorkloadActual  26: 512 op, 688725700.00 ns, 1.3452 ms/op
WorkloadActual  27: 512 op, 693196900.00 ns, 1.3539 ms/op
WorkloadActual  28: 512 op, 691653900.00 ns, 1.3509 ms/op
WorkloadActual  29: 512 op, 713259700.00 ns, 1.3931 ms/op
WorkloadActual  30: 512 op, 745897800.00 ns, 1.4568 ms/op
WorkloadActual  31: 512 op, 698686400.00 ns, 1.3646 ms/op
WorkloadActual  32: 512 op, 664623100.00 ns, 1.2981 ms/op
WorkloadActual  33: 512 op, 712821500.00 ns, 1.3922 ms/op
WorkloadActual  34: 512 op, 665466100.00 ns, 1.2997 ms/op
WorkloadActual  35: 512 op, 687066700.00 ns, 1.3419 ms/op
WorkloadActual  36: 512 op, 697337700.00 ns, 1.3620 ms/op
WorkloadActual  37: 512 op, 677370400.00 ns, 1.3230 ms/op
WorkloadActual  38: 512 op, 683050700.00 ns, 1.3341 ms/op
WorkloadActual  39: 512 op, 722498400.00 ns, 1.4111 ms/op
WorkloadActual  40: 512 op, 699137700.00 ns, 1.3655 ms/op
WorkloadActual  41: 512 op, 702677600.00 ns, 1.3724 ms/op

// AfterActualRun
WorkloadResult   1: 512 op, 723621200.00 ns, 1.4133 ms/op
WorkloadResult   2: 512 op, 696562200.00 ns, 1.3605 ms/op
WorkloadResult   3: 512 op, 759490500.00 ns, 1.4834 ms/op
WorkloadResult   4: 512 op, 654288800.00 ns, 1.2779 ms/op
WorkloadResult   5: 512 op, 698514400.00 ns, 1.3643 ms/op
WorkloadResult   6: 512 op, 684787400.00 ns, 1.3375 ms/op
WorkloadResult   7: 512 op, 676591800.00 ns, 1.3215 ms/op
WorkloadResult   8: 512 op, 668998300.00 ns, 1.3066 ms/op
WorkloadResult   9: 512 op, 686134600.00 ns, 1.3401 ms/op
WorkloadResult  10: 512 op, 660800300.00 ns, 1.2906 ms/op
WorkloadResult  11: 512 op, 689810200.00 ns, 1.3473 ms/op
WorkloadResult  12: 512 op, 704344400.00 ns, 1.3757 ms/op
WorkloadResult  13: 512 op, 704753800.00 ns, 1.3765 ms/op
WorkloadResult  14: 512 op, 687902100.00 ns, 1.3436 ms/op
WorkloadResult  15: 512 op, 703986500.00 ns, 1.3750 ms/op
WorkloadResult  16: 512 op, 706863400.00 ns, 1.3806 ms/op
WorkloadResult  17: 512 op, 684453900.00 ns, 1.3368 ms/op
WorkloadResult  18: 512 op, 681498400.00 ns, 1.3311 ms/op
WorkloadResult  19: 512 op, 688724400.00 ns, 1.3452 ms/op
WorkloadResult  20: 512 op, 693195600.00 ns, 1.3539 ms/op
WorkloadResult  21: 512 op, 691652600.00 ns, 1.3509 ms/op
WorkloadResult  22: 512 op, 713258400.00 ns, 1.3931 ms/op
WorkloadResult  23: 512 op, 745896500.00 ns, 1.4568 ms/op
WorkloadResult  24: 512 op, 698685100.00 ns, 1.3646 ms/op
WorkloadResult  25: 512 op, 664621800.00 ns, 1.2981 ms/op
WorkloadResult  26: 512 op, 712820200.00 ns, 1.3922 ms/op
WorkloadResult  27: 512 op, 665464800.00 ns, 1.2997 ms/op
WorkloadResult  28: 512 op, 687065400.00 ns, 1.3419 ms/op
WorkloadResult  29: 512 op, 697336400.00 ns, 1.3620 ms/op
WorkloadResult  30: 512 op, 677369100.00 ns, 1.3230 ms/op
WorkloadResult  31: 512 op, 683049400.00 ns, 1.3341 ms/op
WorkloadResult  32: 512 op, 722497100.00 ns, 1.4111 ms/op
WorkloadResult  33: 512 op, 699136400.00 ns, 1.3655 ms/op
WorkloadResult  34: 512 op, 702676300.00 ns, 1.3724 ms/op
GC:  0 0 0 0 0

// AfterAll

Mean = 1.3567 ms, StdErr = 0.0074 ms (0.55%); N = 34, StdDev = 0.0433 ms
Min = 1.2779 ms, Q1 = 1.3341 ms, Median = 1.3524 ms, Q3 = 1.3757 ms, Max = 1.4834 ms
IQR = 0.0416 ms, LowerFence = 1.2717 ms, UpperFence = 1.4381 ms
ConfidenceInterval = [1.3298 ms; 1.3835 ms] (CI 99.9%), Margin = 0.0268 ms (1.98% of Mean)
Skewness = 0.76, Kurtosis = 3.93, MValue = 2

// **************************
// Benchmark: ReduceBenchmark.ForLoopAggregate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "b8af9fef-7d80-4bea-8054-a71986ee5e29.dll" --benchmarkName "LinqBenchmarks.ReduceBenchmark.ForLoopAggregate" --job "Default" --benchmarkId 2 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\b8af9fef-7d80-4bea-8054-a71986ee5e29\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 350000.00 ns, 350.0000 us/op
WorkloadJitting  1: 1 op, 1650200.00 ns, 1.6502 ms/op

OverheadJitting  2: 16 op, 522300.00 ns, 32.6437 us/op
WorkloadJitting  2: 16 op, 20191300.00 ns, 1.2620 ms/op

WorkloadPilot    1: 16 op, 19456100.00 ns, 1.2160 ms/op
WorkloadPilot    2: 32 op, 39311800.00 ns, 1.2285 ms/op
WorkloadPilot    3: 64 op, 80465200.00 ns, 1.2573 ms/op
WorkloadPilot    4: 128 op, 156899500.00 ns, 1.2258 ms/op
WorkloadPilot    5: 256 op, 313707000.00 ns, 1.2254 ms/op
WorkloadPilot    6: 512 op, 628188600.00 ns, 1.2269 ms/op

OverheadWarmup   1: 512 op, 3700.00 ns, 7.2266 ns/op
OverheadWarmup   2: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadWarmup   3: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadWarmup   4: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadWarmup   5: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   6: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   7: 512 op, 1200.00 ns, 2.3438 ns/op

OverheadActual   1: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadActual   2: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadActual   3: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadActual   4: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual   5: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual   6: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual   7: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual   8: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual   9: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  10: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  11: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  12: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  13: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  14: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  15: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  16: 512 op, 1100.00 ns, 2.1484 ns/op
OverheadActual  17: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  18: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  19: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  20: 512 op, 1200.00 ns, 2.3438 ns/op

WorkloadWarmup   1: 512 op, 643540900.00 ns, 1.2569 ms/op
WorkloadWarmup   2: 512 op, 640850600.00 ns, 1.2517 ms/op
WorkloadWarmup   3: 512 op, 624385700.00 ns, 1.2195 ms/op
WorkloadWarmup   4: 512 op, 622483800.00 ns, 1.2158 ms/op
WorkloadWarmup   5: 512 op, 617896500.00 ns, 1.2068 ms/op
WorkloadWarmup   6: 512 op, 621661200.00 ns, 1.2142 ms/op
WorkloadWarmup   7: 512 op, 626609600.00 ns, 1.2238 ms/op
WorkloadWarmup   8: 512 op, 620467000.00 ns, 1.2118 ms/op
WorkloadWarmup   9: 512 op, 620318400.00 ns, 1.2116 ms/op
WorkloadWarmup  10: 512 op, 631647200.00 ns, 1.2337 ms/op
WorkloadWarmup  11: 512 op, 629707400.00 ns, 1.2299 ms/op

// BeforeActualRun
WorkloadActual   1: 512 op, 630429900.00 ns, 1.2313 ms/op
WorkloadActual   2: 512 op, 627984000.00 ns, 1.2265 ms/op
WorkloadActual   3: 512 op, 631387600.00 ns, 1.2332 ms/op
WorkloadActual   4: 512 op, 629507100.00 ns, 1.2295 ms/op
WorkloadActual   5: 512 op, 624054700.00 ns, 1.2189 ms/op
WorkloadActual   6: 512 op, 622670700.00 ns, 1.2162 ms/op
WorkloadActual   7: 512 op, 627809600.00 ns, 1.2262 ms/op
WorkloadActual   8: 512 op, 627208100.00 ns, 1.2250 ms/op
WorkloadActual   9: 512 op, 632641900.00 ns, 1.2356 ms/op
WorkloadActual  10: 512 op, 626480900.00 ns, 1.2236 ms/op
WorkloadActual  11: 512 op, 633311300.00 ns, 1.2369 ms/op
WorkloadActual  12: 512 op, 629713800.00 ns, 1.2299 ms/op
WorkloadActual  13: 512 op, 621253400.00 ns, 1.2134 ms/op
WorkloadActual  14: 512 op, 630990800.00 ns, 1.2324 ms/op
WorkloadActual  15: 512 op, 630433000.00 ns, 1.2313 ms/op

// AfterActualRun
WorkloadResult   1: 512 op, 630428700.00 ns, 1.2313 ms/op
WorkloadResult   2: 512 op, 627982800.00 ns, 1.2265 ms/op
WorkloadResult   3: 512 op, 631386400.00 ns, 1.2332 ms/op
WorkloadResult   4: 512 op, 629505900.00 ns, 1.2295 ms/op
WorkloadResult   5: 512 op, 624053500.00 ns, 1.2189 ms/op
WorkloadResult   6: 512 op, 622669500.00 ns, 1.2162 ms/op
WorkloadResult   7: 512 op, 627808400.00 ns, 1.2262 ms/op
WorkloadResult   8: 512 op, 627206900.00 ns, 1.2250 ms/op
WorkloadResult   9: 512 op, 632640700.00 ns, 1.2356 ms/op
WorkloadResult  10: 512 op, 626479700.00 ns, 1.2236 ms/op
WorkloadResult  11: 512 op, 633310100.00 ns, 1.2369 ms/op
WorkloadResult  12: 512 op, 629712600.00 ns, 1.2299 ms/op
WorkloadResult  13: 512 op, 621252200.00 ns, 1.2134 ms/op
WorkloadResult  14: 512 op, 630989600.00 ns, 1.2324 ms/op
WorkloadResult  15: 512 op, 630431800.00 ns, 1.2313 ms/op
GC:  0 0 0 0 0

// AfterAll

Mean = 1.2273 ms, StdErr = 0.0018 ms (0.15%); N = 15, StdDev = 0.0070 ms
Min = 1.2134 ms, Q1 = 1.2236 ms, Median = 1.2295 ms, Q3 = 1.2324 ms, Max = 1.2369 ms
IQR = 0.0088 ms, LowerFence = 1.2104 ms, UpperFence = 1.2456 ms
ConfidenceInterval = [1.2199 ms; 1.2348 ms] (CI 99.9%), Margin = 0.0074 ms (0.61% of Mean)
Skewness = -0.56, Kurtosis = 2.12, MValue = 2

// **************************
// Benchmark: ReduceBenchmark.ForEachLoopAggregate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "b8af9fef-7d80-4bea-8054-a71986ee5e29.dll" --benchmarkName "LinqBenchmarks.ReduceBenchmark.ForEachLoopAggregate" --job "Default" --benchmarkId 3 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\b8af9fef-7d80-4bea-8054-a71986ee5e29\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 348400.00 ns, 348.4000 us/op
WorkloadJitting  1: 1 op, 3015500.00 ns, 3.0155 ms/op

OverheadJitting  2: 16 op, 534300.00 ns, 33.3937 us/op
WorkloadJitting  2: 16 op, 38542700.00 ns, 2.4089 ms/op

WorkloadPilot    1: 16 op, 37993300.00 ns, 2.3746 ms/op
