// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\24ef4102-ec30-4db6-b4ee-2192137bbc89
// command took 1.52s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\24ef4102-ec30-4db6-b4ee-2192137bbc89
// command took 2.68s and exited with 0
// ***** Done, took 00:00:04 (4.42 sec)   *****
// Found 4 benchmarks:
//   ContainsListInteger.LinqContains: DefaultJob
//   ContainsListInteger.PLinqContains: DefaultJob
//   ContainsListInteger.ForLoopContains: DefaultJob
//   ContainsListInteger.ForEachContains: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ContainsListInteger.LinqContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "24ef4102-ec30-4db6-b4ee-2192137bbc89.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.LinqContains" --job "Default" --benchmarkId 0 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\24ef4102-ec30-4db6-b4ee-2192137bbc89\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadActual   6: 1048576 op, 632984700.00 ns, 603.6613 ns/op
WorkloadActual   7: 1048576 op, 632842900.00 ns, 603.5260 ns/op
WorkloadActual   8: 1048576 op, 633156900.00 ns, 603.8255 ns/op
WorkloadActual   9: 1048576 op, 632589900.00 ns, 603.2847 ns/op
WorkloadActual  10: 1048576 op, 633797700.00 ns, 604.4366 ns/op
WorkloadActual  11: 1048576 op, 632749700.00 ns, 603.4371 ns/op
WorkloadActual  12: 1048576 op, 633570600.00 ns, 604.2200 ns/op
WorkloadActual  13: 1048576 op, 634097500.00 ns, 604.7225 ns/op
WorkloadActual  14: 1048576 op, 635689400.00 ns, 606.2407 ns/op
WorkloadActual  15: 1048576 op, 636962900.00 ns, 607.4552 ns/op

// AfterActualRun
WorkloadResult   1: 1048576 op, 636692300.00 ns, 607.1971 ns/op
WorkloadResult   2: 1048576 op, 632074800.00 ns, 602.7935 ns/op
WorkloadResult   3: 1048576 op, 630665900.00 ns, 601.4499 ns/op
WorkloadResult   4: 1048576 op, 633424400.00 ns, 604.0806 ns/op
WorkloadResult   5: 1048576 op, 630843400.00 ns, 601.6191 ns/op
WorkloadResult   6: 1048576 op, 630811500.00 ns, 601.5887 ns/op
WorkloadResult   7: 1048576 op, 630669700.00 ns, 601.4535 ns/op
WorkloadResult   8: 1048576 op, 630983700.00 ns, 601.7529 ns/op
WorkloadResult   9: 1048576 op, 630416700.00 ns, 601.2122 ns/op
WorkloadResult  10: 1048576 op, 631624500.00 ns, 602.3641 ns/op
WorkloadResult  11: 1048576 op, 630576500.00 ns, 601.3646 ns/op
WorkloadResult  12: 1048576 op, 631397400.00 ns, 602.1475 ns/op
WorkloadResult  13: 1048576 op, 631924300.00 ns, 602.6500 ns/op
WorkloadResult  14: 1048576 op, 633516200.00 ns, 604.1681 ns/op
WorkloadResult  15: 1048576 op, 634789700.00 ns, 605.3826 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 602.7483 ns, StdErr = 0.4488 ns (0.07%); N = 15, StdDev = 1.7380 ns
Min = 601.2122 ns, Q1 = 601.4535 ns, Median = 602.1475 ns, Q3 = 604.0806 ns, Max = 607.1971 ns
IQR = 2.6271 ns, LowerFence = 597.5129 ns, UpperFence = 608.0212 ns
ConfidenceInterval = [600.8903 ns; 604.6063 ns] (CI 99.9%), Margin = 1.8580 ns (0.31% of Mean)
Skewness = 1.23, Kurtosis = 3.41, MValue = 2

// **************************
// Benchmark: ContainsListInteger.PLinqContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "24ef4102-ec30-4db6-b4ee-2192137bbc89.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.PLinqContains" --job "Default" --benchmarkId 1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\24ef4102-ec30-4db6-b4ee-2192137bbc89\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 314000.00 ns, 314.0000 us/op
WorkloadJitting  1: 1 op, 19670500.00 ns, 19.6705 ms/op

OverheadJitting  2: 16 op, 259400.00 ns, 16.2125 us/op
WorkloadJitting  2: 16 op, 767300.00 ns, 47.9562 us/op

WorkloadPilot    1: 16 op, 405000.00 ns, 25.3125 us/op
WorkloadPilot    2: 32 op, 730500.00 ns, 22.8281 us/op
WorkloadPilot    3: 64 op, 1402800.00 ns, 21.9187 us/op
WorkloadPilot    4: 128 op, 2804900.00 ns, 21.9133 us/op
WorkloadPilot    5: 256 op, 5804500.00 ns, 22.6738 us/op
WorkloadPilot    6: 512 op, 10780500.00 ns, 21.0557 us/op
WorkloadPilot    7: 1024 op, 21180800.00 ns, 20.6844 us/op
WorkloadPilot    8: 2048 op, 40998400.00 ns, 20.0188 us/op
WorkloadPilot    9: 4096 op, 82762200.00 ns, 20.2056 us/op
WorkloadPilot   10: 8192 op, 164300800.00 ns, 20.0562 us/op
WorkloadPilot   11: 16384 op, 316084100.00 ns, 19.2922 us/op
WorkloadPilot   12: 32768 op, 618150900.00 ns, 18.8645 us/op

OverheadWarmup   1: 32768 op, 70300.00 ns, 2.1454 ns/op
OverheadWarmup   2: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadWarmup   3: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadWarmup   4: 32768 op, 67800.00 ns, 2.0691 ns/op
OverheadWarmup   5: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadWarmup   6: 32768 op, 67900.00 ns, 2.0721 ns/op

OverheadActual   1: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadActual   2: 32768 op, 68100.00 ns, 2.0782 ns/op
OverheadActual   3: 32768 op, 68100.00 ns, 2.0782 ns/op
OverheadActual   4: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadActual   5: 32768 op, 68100.00 ns, 2.0782 ns/op
OverheadActual   6: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadActual   7: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadActual   8: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadActual   9: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadActual  10: 32768 op, 71600.00 ns, 2.1851 ns/op
OverheadActual  11: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadActual  12: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadActual  13: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadActual  14: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadActual  15: 32768 op, 67900.00 ns, 2.0721 ns/op

WorkloadWarmup   1: 32768 op, 600154700.00 ns, 18.3153 us/op
WorkloadWarmup   2: 32768 op, 585298300.00 ns, 17.8619 us/op
WorkloadWarmup   3: 32768 op, 583261200.00 ns, 17.7997 us/op
WorkloadWarmup   4: 32768 op, 584248800.00 ns, 17.8299 us/op
WorkloadWarmup   5: 32768 op, 584559600.00 ns, 17.8393 us/op
WorkloadWarmup   6: 32768 op, 580195800.00 ns, 17.7062 us/op
WorkloadWarmup   7: 32768 op, 549466000.00 ns, 16.7684 us/op
WorkloadWarmup   8: 32768 op, 526357300.00 ns, 16.0632 us/op
WorkloadWarmup   9: 32768 op, 575945100.00 ns, 17.5764 us/op
WorkloadWarmup  10: 32768 op, 575262800.00 ns, 17.5556 us/op

// BeforeActualRun
WorkloadActual   1: 32768 op, 580489800.00 ns, 17.7151 us/op
WorkloadActual   2: 32768 op, 564758500.00 ns, 17.2351 us/op
WorkloadActual   3: 32768 op, 578163200.00 ns, 17.6441 us/op
WorkloadActual   4: 32768 op, 585065200.00 ns, 17.8548 us/op
WorkloadActual   5: 32768 op, 580281700.00 ns, 17.7088 us/op
WorkloadActual   6: 32768 op, 580418400.00 ns, 17.7130 us/op
WorkloadActual   7: 32768 op, 583218200.00 ns, 17.7984 us/op
WorkloadActual   8: 32768 op, 579985200.00 ns, 17.6997 us/op
WorkloadActual   9: 32768 op, 561810100.00 ns, 17.1451 us/op
WorkloadActual  10: 32768 op, 553929000.00 ns, 16.9046 us/op
WorkloadActual  11: 32768 op, 574234500.00 ns, 17.5242 us/op
WorkloadActual  12: 32768 op, 573627500.00 ns, 17.5057 us/op
WorkloadActual  13: 32768 op, 579055300.00 ns, 17.6714 us/op
WorkloadActual  14: 32768 op, 578537800.00 ns, 17.6556 us/op
WorkloadActual  15: 32768 op, 576875500.00 ns, 17.6048 us/op

// AfterActualRun
WorkloadResult   1: 32768 op, 580421800.00 ns, 17.7131 us/op
WorkloadResult   2: 32768 op, 564690500.00 ns, 17.2330 us/op
WorkloadResult   3: 32768 op, 578095200.00 ns, 17.6421 us/op
WorkloadResult   4: 32768 op, 584997200.00 ns, 17.8527 us/op
WorkloadResult   5: 32768 op, 580213700.00 ns, 17.7067 us/op
WorkloadResult   6: 32768 op, 580350400.00 ns, 17.7109 us/op
WorkloadResult   7: 32768 op, 583150200.00 ns, 17.7963 us/op
WorkloadResult   8: 32768 op, 579917200.00 ns, 17.6977 us/op
WorkloadResult   9: 32768 op, 561742100.00 ns, 17.1430 us/op
WorkloadResult  10: 32768 op, 553861000.00 ns, 16.9025 us/op
WorkloadResult  11: 32768 op, 574166500.00 ns, 17.5222 us/op
WorkloadResult  12: 32768 op, 573559500.00 ns, 17.5036 us/op
WorkloadResult  13: 32768 op, 578987300.00 ns, 17.6693 us/op
WorkloadResult  14: 32768 op, 578469800.00 ns, 17.6535 us/op
WorkloadResult  15: 32768 op, 576807500.00 ns, 17.6028 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 17.5566 us, StdErr = 0.0681 us (0.39%); N = 15, StdDev = 0.2639 us
Min = 16.9025 us, Q1 = 17.5036 us, Median = 17.6535 us, Q3 = 17.7109 us, Max = 17.8527 us
IQR = 0.2072 us, LowerFence = 17.1928 us, UpperFence = 18.0218 us
ConfidenceInterval = [17.2745 us; 17.8387 us] (CI 99.9%), Margin = 0.2821 us (1.61% of Mean)
Skewness = -1.19, Kurtosis = 3.25, MValue = 2

// **************************
// Benchmark: ContainsListInteger.ForLoopContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "24ef4102-ec30-4db6-b4ee-2192137bbc89.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.ForLoopContains" --job "Default" --benchmarkId 2 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\24ef4102-ec30-4db6-b4ee-2192137bbc89\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 300200.00 ns, 300.2000 us/op
WorkloadJitting  1: 1 op, 357700.00 ns, 357.7000 us/op

OverheadJitting  2: 16 op, 243800.00 ns, 15.2375 us/op
WorkloadJitting  2: 16 op, 247600.00 ns, 15.4750 us/op

WorkloadPilot    1: 16 op, 1600.00 ns, 100.0000 ns/op
WorkloadPilot    2: 32 op, 2500.00 ns, 78.1250 ns/op
WorkloadPilot    3: 64 op, 4500.00 ns, 70.3125 ns/op
WorkloadPilot    4: 128 op, 8600.00 ns, 67.1875 ns/op
WorkloadPilot    5: 256 op, 17800.00 ns, 69.5312 ns/op
WorkloadPilot    6: 512 op, 33500.00 ns, 65.4297 ns/op
WorkloadPilot    7: 1024 op, 68400.00 ns, 66.7969 ns/op
WorkloadPilot    8: 2048 op, 135900.00 ns, 66.3574 ns/op
WorkloadPilot    9: 4096 op, 270800.00 ns, 66.1133 ns/op
WorkloadPilot   10: 8192 op, 558400.00 ns, 68.1641 ns/op
WorkloadPilot   11: 16384 op, 1073900.00 ns, 65.5457 ns/op
WorkloadPilot   12: 32768 op, 2161300.00 ns, 65.9576 ns/op
WorkloadPilot   13: 65536 op, 4300800.00 ns, 65.6250 ns/op
WorkloadPilot   14: 131072 op, 8565400.00 ns, 65.3488 ns/op
WorkloadPilot   15: 262144 op, 17127100.00 ns, 65.3347 ns/op
WorkloadPilot   16: 524288 op, 35487600.00 ns, 67.6872 ns/op
WorkloadPilot   17: 1048576 op, 78315600.00 ns, 74.6876 ns/op
WorkloadPilot   18: 2097152 op, 140794200.00 ns, 67.1359 ns/op
WorkloadPilot   19: 4194304 op, 279290700.00 ns, 66.5881 ns/op
WorkloadPilot   20: 8388608 op, 559345400.00 ns, 66.6792 ns/op

OverheadWarmup   1: 8388608 op, 17437600.00 ns, 2.0787 ns/op
OverheadWarmup   2: 8388608 op, 17465200.00 ns, 2.0820 ns/op
OverheadWarmup   3: 8388608 op, 17472100.00 ns, 2.0828 ns/op
OverheadWarmup   4: 8388608 op, 17466600.00 ns, 2.0822 ns/op
OverheadWarmup   5: 8388608 op, 17538000.00 ns, 2.0907 ns/op
OverheadWarmup   6: 8388608 op, 17398600.00 ns, 2.0741 ns/op

OverheadActual   1: 8388608 op, 17426400.00 ns, 2.0774 ns/op
OverheadActual   2: 8388608 op, 17464100.00 ns, 2.0819 ns/op
OverheadActual   3: 8388608 op, 17575000.00 ns, 2.0951 ns/op
OverheadActual   4: 8388608 op, 17562100.00 ns, 2.0936 ns/op
OverheadActual   5: 8388608 op, 17366100.00 ns, 2.0702 ns/op
OverheadActual   6: 8388608 op, 17563600.00 ns, 2.0937 ns/op
OverheadActual   7: 8388608 op, 17641700.00 ns, 2.1031 ns/op
OverheadActual   8: 8388608 op, 17570700.00 ns, 2.0946 ns/op
OverheadActual   9: 8388608 op, 17519100.00 ns, 2.0884 ns/op
OverheadActual  10: 8388608 op, 17531300.00 ns, 2.0899 ns/op
OverheadActual  11: 8388608 op, 17360800.00 ns, 2.0696 ns/op
OverheadActual  12: 8388608 op, 15488000.00 ns, 1.8463 ns/op
OverheadActual  13: 8388608 op, 15635700.00 ns, 1.8639 ns/op
OverheadActual  14: 8388608 op, 15515700.00 ns, 1.8496 ns/op
OverheadActual  15: 8388608 op, 15497000.00 ns, 1.8474 ns/op
OverheadActual  16: 8388608 op, 15499400.00 ns, 1.8477 ns/op
OverheadActual  17: 8388608 op, 15481200.00 ns, 1.8455 ns/op
OverheadActual  18: 8388608 op, 15565500.00 ns, 1.8556 ns/op
OverheadActual  19: 8388608 op, 15504000.00 ns, 1.8482 ns/op
OverheadActual  20: 8388608 op, 15572100.00 ns, 1.8563 ns/op

WorkloadWarmup   1: 8388608 op, 566077600.00 ns, 67.4817 ns/op
WorkloadWarmup   2: 8388608 op, 562243700.00 ns, 67.0247 ns/op
WorkloadWarmup   3: 8388608 op, 558616400.00 ns, 66.5923 ns/op
WorkloadWarmup   4: 8388608 op, 565489000.00 ns, 67.4115 ns/op
WorkloadWarmup   5: 8388608 op, 556019400.00 ns, 66.2827 ns/op
WorkloadWarmup   6: 8388608 op, 575196500.00 ns, 68.5688 ns/op
WorkloadWarmup   7: 8388608 op, 575198900.00 ns, 68.5691 ns/op
WorkloadWarmup   8: 8388608 op, 558550900.00 ns, 66.5845 ns/op

// BeforeActualRun
WorkloadActual   1: 8388608 op, 560585600.00 ns, 66.8270 ns/op
WorkloadActual   2: 8388608 op, 564784100.00 ns, 67.3275 ns/op
WorkloadActual   3: 8388608 op, 567164600.00 ns, 67.6113 ns/op
WorkloadActual   4: 8388608 op, 560402100.00 ns, 66.8051 ns/op
WorkloadActual   5: 8388608 op, 554816600.00 ns, 66.1393 ns/op
WorkloadActual   6: 8388608 op, 556969200.00 ns, 66.3959 ns/op
WorkloadActual   7: 8388608 op, 551464100.00 ns, 65.7396 ns/op
WorkloadActual   8: 8388608 op, 553993400.00 ns, 66.0412 ns/op
WorkloadActual   9: 8388608 op, 550860300.00 ns, 65.6677 ns/op
WorkloadActual  10: 8388608 op, 558715700.00 ns, 66.6041 ns/op
WorkloadActual  11: 8388608 op, 559459900.00 ns, 66.6928 ns/op
WorkloadActual  12: 8388608 op, 556710100.00 ns, 66.3650 ns/op
WorkloadActual  13: 8388608 op, 555627300.00 ns, 66.2359 ns/op
WorkloadActual  14: 8388608 op, 556356100.00 ns, 66.3228 ns/op
WorkloadActual  15: 8388608 op, 557744200.00 ns, 66.4883 ns/op

// AfterActualRun
WorkloadResult   1: 8388608 op, 543222150.00 ns, 64.7571 ns/op
WorkloadResult   2: 8388608 op, 547420650.00 ns, 65.2576 ns/op
WorkloadResult   3: 8388608 op, 549801150.00 ns, 65.5414 ns/op
WorkloadResult   4: 8388608 op, 543038650.00 ns, 64.7353 ns/op
WorkloadResult   5: 8388608 op, 537453150.00 ns, 64.0694 ns/op
WorkloadResult   6: 8388608 op, 539605750.00 ns, 64.3260 ns/op
WorkloadResult   7: 8388608 op, 534100650.00 ns, 63.6698 ns/op
WorkloadResult   8: 8388608 op, 536629950.00 ns, 63.9713 ns/op
WorkloadResult   9: 8388608 op, 533496850.00 ns, 63.5978 ns/op
WorkloadResult  10: 8388608 op, 541352250.00 ns, 64.5342 ns/op
WorkloadResult  11: 8388608 op, 542096450.00 ns, 64.6229 ns/op
WorkloadResult  12: 8388608 op, 539346650.00 ns, 64.2951 ns/op
WorkloadResult  13: 8388608 op, 538263850.00 ns, 64.1661 ns/op
WorkloadResult  14: 8388608 op, 538992650.00 ns, 64.2529 ns/op
WorkloadResult  15: 8388608 op, 540380750.00 ns, 64.4184 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 64.4144 ns, StdErr = 0.1364 ns (0.21%); N = 15, StdDev = 0.5282 ns
Min = 63.5978 ns, Q1 = 64.0694 ns, Median = 64.3260 ns, Q3 = 64.7353 ns, Max = 65.5414 ns
IQR = 0.6658 ns, LowerFence = 63.0706 ns, UpperFence = 65.7340 ns
ConfidenceInterval = [63.8497 ns; 64.9790 ns] (CI 99.9%), Margin = 0.5647 ns (0.88% of Mean)
Skewness = 0.46, Kurtosis = 2.53, MValue = 2

// **************************
// Benchmark: ContainsListInteger.ForEachContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "24ef4102-ec30-4db6-b4ee-2192137bbc89.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.ForEachContains" --job "Default" --benchmarkId 3 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\24ef4102-ec30-4db6-b4ee-2192137bbc89\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 307700.00 ns, 307.7000 us/op
WorkloadJitting  1: 1 op, 770600.00 ns, 770.6000 us/op

OverheadJitting  2: 16 op, 350600.00 ns, 21.9125 us/op
WorkloadJitting  2: 16 op, 365900.00 ns, 22.8687 us/op

WorkloadPilot    1: 16 op, 5400.00 ns, 337.5000 ns/op
WorkloadPilot    2: 32 op, 10000.00 ns, 312.5000 ns/op
WorkloadPilot    3: 64 op, 19900.00 ns, 310.9375 ns/op
WorkloadPilot    4: 128 op, 38600.00 ns, 301.5625 ns/op
WorkloadPilot    5: 256 op, 76500.00 ns, 298.8281 ns/op
WorkloadPilot    6: 512 op, 156700.00 ns, 306.0547 ns/op
WorkloadPilot    7: 1024 op, 315000.00 ns, 307.6172 ns/op
WorkloadPilot    8: 2048 op, 618300.00 ns, 301.9043 ns/op
WorkloadPilot    9: 4096 op, 1218700.00 ns, 297.5342 ns/op
WorkloadPilot   10: 8192 op, 3196600.00 ns, 390.2100 ns/op
WorkloadPilot   11: 16384 op, 5100600.00 ns, 311.3159 ns/op
WorkloadPilot   12: 32768 op, 9914500.00 ns, 302.5665 ns/op
WorkloadPilot   13: 65536 op, 19668900.00 ns, 300.1236 ns/op
WorkloadPilot   14: 131072 op, 39633900.00 ns, 302.3827 ns/op
WorkloadPilot   15: 262144 op, 86992400.00 ns, 331.8497 ns/op
WorkloadPilot   16: 524288 op, 157682300.00 ns, 300.7551 ns/op
WorkloadPilot   17: 1048576 op, 313708500.00 ns, 299.1757 ns/op
WorkloadPilot   18: 2097152 op, 616723600.00 ns, 294.0767 ns/op

