// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\2b2861ba-c573-4f00-b2cc-5ecab0301626
// command took 1.49s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\2b2861ba-c573-4f00-b2cc-5ecab0301626
// command took 2.53s and exited with 0
// ***** Done, took 00:00:04 (4.23 sec)   *****
// Found 2 benchmarks:
//   ContainsListInteger.LinqContains: DefaultJob
//   ContainsListInteger.PLinqContains: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ContainsListInteger.LinqContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "2b2861ba-c573-4f00-b2cc-5ecab0301626.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.LinqContains" --job "Default" --benchmarkId 0 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\2b2861ba-c573-4f00-b2cc-5ecab0301626\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadActual   4: 4194304 op, 684051300.00 ns, 163.0905 ns/op
WorkloadActual   5: 4194304 op, 690630500.00 ns, 164.6591 ns/op
WorkloadActual   6: 4194304 op, 681984500.00 ns, 162.5978 ns/op
WorkloadActual   7: 4194304 op, 690383200.00 ns, 164.6002 ns/op
WorkloadActual   8: 4194304 op, 692892100.00 ns, 165.1983 ns/op
WorkloadActual   9: 4194304 op, 692761000.00 ns, 165.1671 ns/op
WorkloadActual  10: 4194304 op, 693986700.00 ns, 165.4593 ns/op
WorkloadActual  11: 4194304 op, 691048600.00 ns, 164.7588 ns/op
WorkloadActual  12: 4194304 op, 685324700.00 ns, 163.3941 ns/op
WorkloadActual  13: 4194304 op, 692749700.00 ns, 165.1644 ns/op
WorkloadActual  14: 4194304 op, 699814300.00 ns, 166.8487 ns/op
WorkloadActual  15: 4194304 op, 690605500.00 ns, 164.6532 ns/op

// AfterActualRun
WorkloadResult   1: 4194304 op, 684235100.00 ns, 163.1344 ns/op
WorkloadResult   2: 4194304 op, 682420600.00 ns, 162.7017 ns/op
WorkloadResult   3: 4194304 op, 675413700.00 ns, 161.0312 ns/op
WorkloadResult   4: 4194304 op, 675347800.00 ns, 161.0155 ns/op
WorkloadResult   5: 4194304 op, 681927000.00 ns, 162.5841 ns/op
WorkloadResult   6: 4194304 op, 673281000.00 ns, 160.5227 ns/op
WorkloadResult   7: 4194304 op, 681679700.00 ns, 162.5251 ns/op
WorkloadResult   8: 4194304 op, 684188600.00 ns, 163.1233 ns/op
WorkloadResult   9: 4194304 op, 684057500.00 ns, 163.0920 ns/op
WorkloadResult  10: 4194304 op, 685283200.00 ns, 163.3842 ns/op
WorkloadResult  11: 4194304 op, 682345100.00 ns, 162.6837 ns/op
WorkloadResult  12: 4194304 op, 676621200.00 ns, 161.3191 ns/op
WorkloadResult  13: 4194304 op, 684046200.00 ns, 163.0893 ns/op
WorkloadResult  14: 4194304 op, 691110800.00 ns, 164.7737 ns/op
WorkloadResult  15: 4194304 op, 681902000.00 ns, 162.5781 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 162.5039 ns, StdErr = 0.2861 ns (0.18%); N = 15, StdDev = 1.1082 ns
Min = 160.5227 ns, Q1 = 161.3191 ns, Median = 162.6837 ns, Q3 = 163.1233 ns, Max = 164.7737 ns
IQR = 1.8042 ns, LowerFence = 158.6128 ns, UpperFence = 165.8296 ns
ConfidenceInterval = [161.3191 ns; 163.6886 ns] (CI 99.9%), Margin = 1.1847 ns (0.73% of Mean)
Skewness = -0.13, Kurtosis = 2.42, MValue = 2

// **************************
// Benchmark: ContainsListInteger.PLinqContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "2b2861ba-c573-4f00-b2cc-5ecab0301626.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.PLinqContains" --job "Default" --benchmarkId 1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\2b2861ba-c573-4f00-b2cc-5ecab0301626\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 292600.00 ns, 292.6000 us/op
WorkloadJitting  1: 1 op, 727600.00 ns, 727.6000 us/op

OverheadJitting  2: 16 op, 245700.00 ns, 15.3562 us/op
WorkloadJitting  2: 16 op, 248400.00 ns, 15.5250 us/op

WorkloadPilot    1: 16 op, 10900.00 ns, 681.2500 ns/op
WorkloadPilot    2: 32 op, 16000.00 ns, 500.0000 ns/op
WorkloadPilot    3: 64 op, 38600.00 ns, 603.1250 ns/op
WorkloadPilot    4: 128 op, 65900.00 ns, 514.8438 ns/op
WorkloadPilot    5: 256 op, 127600.00 ns, 498.4375 ns/op
WorkloadPilot    6: 512 op, 259800.00 ns, 507.4219 ns/op
WorkloadPilot    7: 1024 op, 514500.00 ns, 502.4414 ns/op
WorkloadPilot    8: 2048 op, 1030000.00 ns, 502.9297 ns/op
WorkloadPilot    9: 4096 op, 2144100.00 ns, 523.4619 ns/op
WorkloadPilot   10: 8192 op, 4102500.00 ns, 500.7935 ns/op
WorkloadPilot   11: 16384 op, 8147500.00 ns, 497.2839 ns/op
WorkloadPilot   12: 32768 op, 16258400.00 ns, 496.1670 ns/op
WorkloadPilot   13: 65536 op, 31673500.00 ns, 483.2993 ns/op
WorkloadPilot   14: 131072 op, 62791200.00 ns, 479.0588 ns/op
WorkloadPilot   15: 262144 op, 118415600.00 ns, 451.7197 ns/op
WorkloadPilot   16: 524288 op, 232192900.00 ns, 442.8728 ns/op
WorkloadPilot   17: 1048576 op, 469273500.00 ns, 447.5341 ns/op
WorkloadPilot   18: 2097152 op, 971023400.00 ns, 463.0200 ns/op

OverheadWarmup   1: 2097152 op, 4353400.00 ns, 2.0759 ns/op
OverheadWarmup   2: 2097152 op, 4367800.00 ns, 2.0827 ns/op
OverheadWarmup   3: 2097152 op, 4351000.00 ns, 2.0747 ns/op
OverheadWarmup   4: 2097152 op, 4342800.00 ns, 2.0708 ns/op
OverheadWarmup   5: 2097152 op, 4356500.00 ns, 2.0773 ns/op
OverheadWarmup   6: 2097152 op, 4342900.00 ns, 2.0709 ns/op

OverheadActual   1: 2097152 op, 4343700.00 ns, 2.0712 ns/op
OverheadActual   2: 2097152 op, 4410700.00 ns, 2.1032 ns/op
OverheadActual   3: 2097152 op, 4354000.00 ns, 2.0761 ns/op
OverheadActual   4: 2097152 op, 4353300.00 ns, 2.0758 ns/op
OverheadActual   5: 2097152 op, 4337500.00 ns, 2.0683 ns/op
OverheadActual   6: 2097152 op, 4349400.00 ns, 2.0740 ns/op
OverheadActual   7: 2097152 op, 4348600.00 ns, 2.0736 ns/op
OverheadActual   8: 2097152 op, 4345700.00 ns, 2.0722 ns/op
OverheadActual   9: 2097152 op, 4360300.00 ns, 2.0792 ns/op
OverheadActual  10: 2097152 op, 4343200.00 ns, 2.0710 ns/op
OverheadActual  11: 2097152 op, 4401500.00 ns, 2.0988 ns/op
OverheadActual  12: 2097152 op, 4377600.00 ns, 2.0874 ns/op
OverheadActual  13: 2097152 op, 4367400.00 ns, 2.0825 ns/op
OverheadActual  14: 2097152 op, 4353600.00 ns, 2.0760 ns/op
OverheadActual  15: 2097152 op, 4353000.00 ns, 2.0757 ns/op

WorkloadWarmup   1: 2097152 op, 958645300.00 ns, 457.1177 ns/op
WorkloadWarmup   2: 2097152 op, 940258800.00 ns, 448.3503 ns/op
WorkloadWarmup   3: 2097152 op, 949196100.00 ns, 452.6120 ns/op
WorkloadWarmup   4: 2097152 op, 942674800.00 ns, 449.5024 ns/op
WorkloadWarmup   5: 2097152 op, 939257600.00 ns, 447.8729 ns/op
WorkloadWarmup   6: 2097152 op, 942425400.00 ns, 449.3834 ns/op
WorkloadWarmup   7: 2097152 op, 926140200.00 ns, 441.6181 ns/op

// BeforeActualRun
WorkloadActual   1: 2097152 op, 955635300.00 ns, 455.6824 ns/op
WorkloadActual   2: 2097152 op, 899965500.00 ns, 429.1370 ns/op
WorkloadActual   3: 2097152 op, 959751300.00 ns, 457.6451 ns/op
WorkloadActual   4: 2097152 op, 965413400.00 ns, 460.3450 ns/op
WorkloadActual   5: 2097152 op, 965017400.00 ns, 460.1562 ns/op
WorkloadActual   6: 2097152 op, 903984800.00 ns, 431.0535 ns/op
WorkloadActual   7: 2097152 op, 939531700.00 ns, 448.0036 ns/op
WorkloadActual   8: 2097152 op, 925372000.00 ns, 441.2518 ns/op
WorkloadActual   9: 2097152 op, 952038900.00 ns, 453.9675 ns/op
WorkloadActual  10: 2097152 op, 921772100.00 ns, 439.5352 ns/op
WorkloadActual  11: 2097152 op, 930712800.00 ns, 443.7984 ns/op
WorkloadActual  12: 2097152 op, 941242600.00 ns, 448.8194 ns/op
WorkloadActual  13: 2097152 op, 950756600.00 ns, 453.3561 ns/op
WorkloadActual  14: 2097152 op, 968275200.00 ns, 461.7096 ns/op
WorkloadActual  15: 2097152 op, 886921000.00 ns, 422.9169 ns/op
WorkloadActual  16: 2097152 op, 923223300.00 ns, 440.2272 ns/op
WorkloadActual  17: 2097152 op, 968357500.00 ns, 461.7488 ns/op
WorkloadActual  18: 2097152 op, 960206700.00 ns, 457.8622 ns/op
WorkloadActual  19: 2097152 op, 974311100.00 ns, 464.5877 ns/op
WorkloadActual  20: 2097152 op, 951206500.00 ns, 453.5706 ns/op
WorkloadActual  21: 2097152 op, 971154300.00 ns, 463.0825 ns/op
WorkloadActual  22: 2097152 op, 962923700.00 ns, 459.1578 ns/op
WorkloadActual  23: 2097152 op, 965365400.00 ns, 460.3221 ns/op
WorkloadActual  24: 2097152 op, 932322600.00 ns, 444.5661 ns/op

// AfterActualRun
WorkloadResult   1: 2097152 op, 951282000.00 ns, 453.6066 ns/op
WorkloadResult   2: 2097152 op, 895612200.00 ns, 427.0612 ns/op
WorkloadResult   3: 2097152 op, 955398000.00 ns, 455.5693 ns/op
WorkloadResult   4: 2097152 op, 961060100.00 ns, 458.2692 ns/op
WorkloadResult   5: 2097152 op, 960664100.00 ns, 458.0803 ns/op
WorkloadResult   6: 2097152 op, 899631500.00 ns, 428.9777 ns/op
WorkloadResult   7: 2097152 op, 935178400.00 ns, 445.9278 ns/op
WorkloadResult   8: 2097152 op, 921018700.00 ns, 439.1759 ns/op
WorkloadResult   9: 2097152 op, 947685600.00 ns, 451.8917 ns/op
WorkloadResult  10: 2097152 op, 917418800.00 ns, 437.4594 ns/op
WorkloadResult  11: 2097152 op, 926359500.00 ns, 441.7226 ns/op
WorkloadResult  12: 2097152 op, 936889300.00 ns, 446.7436 ns/op
WorkloadResult  13: 2097152 op, 946403300.00 ns, 451.2803 ns/op
WorkloadResult  14: 2097152 op, 963921900.00 ns, 459.6338 ns/op
WorkloadResult  15: 2097152 op, 882567700.00 ns, 420.8411 ns/op
WorkloadResult  16: 2097152 op, 918870000.00 ns, 438.1514 ns/op
WorkloadResult  17: 2097152 op, 964004200.00 ns, 459.6730 ns/op
WorkloadResult  18: 2097152 op, 955853400.00 ns, 455.7864 ns/op
WorkloadResult  19: 2097152 op, 969957800.00 ns, 462.5119 ns/op
WorkloadResult  20: 2097152 op, 946853200.00 ns, 451.4948 ns/op
WorkloadResult  21: 2097152 op, 966801000.00 ns, 461.0066 ns/op
WorkloadResult  22: 2097152 op, 958570400.00 ns, 457.0820 ns/op
WorkloadResult  23: 2097152 op, 961012100.00 ns, 458.2463 ns/op
WorkloadResult  24: 2097152 op, 927969300.00 ns, 442.4902 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 448.4451 ns, StdErr = 2.3805 ns (0.53%); N = 24, StdDev = 11.6621 ns
Min = 420.8411 ns, Q1 = 440.4493 ns, Median = 451.6932 ns, Q3 = 458.1633 ns, Max = 462.5119 ns
IQR = 17.7140 ns, LowerFence = 413.8783 ns, UpperFence = 484.7343 ns
ConfidenceInterval = [439.4762 ns; 457.4140 ns] (CI 99.9%), Margin = 8.9689 ns (2.00% of Mean)
Skewness = -0.79, Kurtosis = 2.49, MValue = 2

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.ContainsListInteger-report.csv
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.ContainsListInteger-report-github.md
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.ContainsListInteger-report.html

// * Detailed results *
ContainsListInteger.LinqContains: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 162.5039 ns, StdErr = 0.2861 ns (0.18%); N = 15, StdDev = 1.1082 ns
Min = 160.5227 ns, Q1 = 161.3191 ns, Median = 162.6837 ns, Q3 = 163.1233 ns, Max = 164.7737 ns
IQR = 1.8042 ns, LowerFence = 158.6128 ns, UpperFence = 165.8296 ns
ConfidenceInterval = [161.3191 ns; 163.6886 ns] (CI 99.9%), Margin = 1.1847 ns (0.73% of Mean)
Skewness = -0.13, Kurtosis = 2.42, MValue = 2
-------------------- Histogram --------------------
[160.129 ns ; 165.167 ns) | @@@@@@@@@@@@@@@
---------------------------------------------------

ContainsListInteger.PLinqContains: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 448.4451 ns, StdErr = 2.3805 ns (0.53%); N = 24, StdDev = 11.6621 ns
Min = 420.8411 ns, Q1 = 440.4493 ns, Median = 451.6932 ns, Q3 = 458.1633 ns, Max = 462.5119 ns
IQR = 17.7140 ns, LowerFence = 413.8783 ns, UpperFence = 484.7343 ns
ConfidenceInterval = [439.4762 ns; 457.4140 ns] (CI 99.9%), Margin = 8.9689 ns (2.00% of Mean)
Skewness = -0.79, Kurtosis = 2.49, MValue = 2
-------------------- Histogram --------------------
[417.303 ns ; 432.300 ns) | @@@
[432.300 ns ; 444.375 ns) | @@@@@
[444.375 ns ; 463.631 ns) | @@@@@@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.18362
AMD Ryzen 5 1600, 1 CPU, 12 logical and 6 physical cores
.NET Core SDK=3.0.100
  [Host]     : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT  [AttachedDebugger]
  DefaultJob : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT


|        Method |     Mean |    Error |    StdDev |
|-------------- |---------:|---------:|----------:|
|  LinqContains | 162.5 ns | 1.185 ns |  1.108 ns |
| PLinqContains | 448.4 ns | 8.969 ns | 11.662 ns |

// * Warnings *
Environment
  Summary -> Benchmark was executed with attached debugger

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  1 ns   : 1 Nanosecond (0.000000001 sec)

// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:00:49 (49.69 sec), executed benchmarks: 2

Global total time: 00:00:53 (53.94 sec), executed benchmarks: 2
// * Artifacts cleanup *
