// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\3617b683-3f8e-43ed-8e0b-91faa116768f
// command took 1.43s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\3617b683-3f8e-43ed-8e0b-91faa116768f
// command took 2.52s and exited with 0
// ***** Done, took 00:00:04 (4.19 sec)   *****
// Found 2 benchmarks:
//   ReduceBenchmark.SingleThreadAggregate: DefaultJob
//   ReduceBenchmark.MultithreadAggregate: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ReduceBenchmark.SingleThreadAggregate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "3617b683-3f8e-43ed-8e0b-91faa116768f.dll" --benchmarkName "LinqBenchmarks.ReduceBenchmark.SingleThreadAggregate" --job "Default" --benchmarkId 0 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\3617b683-3f8e-43ed-8e0b-91faa116768f\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadActual  12: 128 op, 500.00 ns, 3.9062 ns/op
OverheadActual  13: 128 op, 600.00 ns, 4.6875 ns/op
OverheadActual  14: 128 op, 500.00 ns, 3.9062 ns/op
OverheadActual  15: 128 op, 600.00 ns, 4.6875 ns/op
OverheadActual  16: 128 op, 500.00 ns, 3.9062 ns/op
OverheadActual  17: 128 op, 600.00 ns, 4.6875 ns/op
OverheadActual  18: 128 op, 600.00 ns, 4.6875 ns/op
OverheadActual  19: 128 op, 600.00 ns, 4.6875 ns/op
OverheadActual  20: 128 op, 600.00 ns, 4.6875 ns/op

WorkloadWarmup   1: 128 op, 770927600.00 ns, 6.0229 ms/op
WorkloadWarmup   2: 128 op, 756326300.00 ns, 5.9088 ms/op
WorkloadWarmup   3: 128 op, 767671300.00 ns, 5.9974 ms/op
WorkloadWarmup   4: 128 op, 757652200.00 ns, 5.9192 ms/op
WorkloadWarmup   5: 128 op, 768418100.00 ns, 6.0033 ms/op
WorkloadWarmup   6: 128 op, 755818600.00 ns, 5.9048 ms/op

// BeforeActualRun
WorkloadActual   1: 128 op, 754555300.00 ns, 5.8950 ms/op
WorkloadActual   2: 128 op, 756777900.00 ns, 5.9123 ms/op
WorkloadActual   3: 128 op, 757148800.00 ns, 5.9152 ms/op
WorkloadActual   4: 128 op, 821851500.00 ns, 6.4207 ms/op
WorkloadActual   5: 128 op, 758098500.00 ns, 5.9226 ms/op
WorkloadActual   6: 128 op, 755597800.00 ns, 5.9031 ms/op
WorkloadActual   7: 128 op, 817126400.00 ns, 6.3838 ms/op
WorkloadActual   8: 128 op, 755446500.00 ns, 5.9019 ms/op
WorkloadActual   9: 128 op, 756629900.00 ns, 5.9112 ms/op
WorkloadActual  10: 128 op, 765928200.00 ns, 5.9838 ms/op
WorkloadActual  11: 128 op, 755233700.00 ns, 5.9003 ms/op
WorkloadActual  12: 128 op, 755357600.00 ns, 5.9012 ms/op
WorkloadActual  13: 128 op, 755301800.00 ns, 5.9008 ms/op
WorkloadActual  14: 128 op, 756000600.00 ns, 5.9063 ms/op
WorkloadActual  15: 128 op, 770933800.00 ns, 6.0229 ms/op

// AfterActualRun
WorkloadResult   1: 128 op, 754554700.00 ns, 5.8950 ms/op
WorkloadResult   2: 128 op, 756777300.00 ns, 5.9123 ms/op
WorkloadResult   3: 128 op, 757148200.00 ns, 5.9152 ms/op
WorkloadResult   4: 128 op, 758097900.00 ns, 5.9226 ms/op
WorkloadResult   5: 128 op, 755597200.00 ns, 5.9031 ms/op
WorkloadResult   6: 128 op, 755445900.00 ns, 5.9019 ms/op
WorkloadResult   7: 128 op, 756629300.00 ns, 5.9112 ms/op
WorkloadResult   8: 128 op, 765927600.00 ns, 5.9838 ms/op
WorkloadResult   9: 128 op, 755233100.00 ns, 5.9003 ms/op
WorkloadResult  10: 128 op, 755357000.00 ns, 5.9012 ms/op
WorkloadResult  11: 128 op, 755301200.00 ns, 5.9008 ms/op
WorkloadResult  12: 128 op, 756000000.00 ns, 5.9062 ms/op
WorkloadResult  13: 128 op, 770933200.00 ns, 6.0229 ms/op
GC:  0 0 0 0 0

// AfterAll

Mean = 5.9213 ms, StdErr = 0.0105 ms (0.18%); N = 13, StdDev = 0.0380 ms
Min = 5.8950 ms, Q1 = 5.9010 ms, Median = 5.9062 ms, Q3 = 5.9189 ms, Max = 6.0229 ms
IQR = 0.0179 ms, LowerFence = 5.8741 ms, UpperFence = 5.9458 ms
ConfidenceInterval = [5.8757 ms; 5.9668 ms] (CI 99.9%), Margin = 0.0455 ms (0.77% of Mean)
Skewness = 1.72, Kurtosis = 4.54, MValue = 2

// **************************
// Benchmark: ReduceBenchmark.MultithreadAggregate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "3617b683-3f8e-43ed-8e0b-91faa116768f.dll" --benchmarkName "LinqBenchmarks.ReduceBenchmark.MultithreadAggregate" --job "Default" --benchmarkId 1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LinqBenchmarks\bin\Release\netcoreapp3.0\3617b683-3f8e-43ed-8e0b-91faa116768f\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 320400.00 ns, 320.4000 us/op
WorkloadJitting  1: 1 op, 30589800.00 ns, 30.5898 ms/op

OverheadJitting  2: 16 op, 536000.00 ns, 33.5000 us/op
WorkloadJitting  2: 16 op, 133633300.00 ns, 8.3521 ms/op

WorkloadPilot    1: 16 op, 139607900.00 ns, 8.7255 ms/op
WorkloadPilot    2: 32 op, 252802400.00 ns, 7.9001 ms/op
WorkloadPilot    3: 64 op, 438782700.00 ns, 6.8560 ms/op
WorkloadPilot    4: 128 op, 890761300.00 ns, 6.9591 ms/op

OverheadWarmup   1: 128 op, 4300.00 ns, 33.5938 ns/op
OverheadWarmup   2: 128 op, 700.00 ns, 5.4688 ns/op
OverheadWarmup   3: 128 op, 500.00 ns, 3.9062 ns/op
OverheadWarmup   4: 128 op, 500.00 ns, 3.9062 ns/op
OverheadWarmup   5: 128 op, 600.00 ns, 4.6875 ns/op
OverheadWarmup   6: 128 op, 500.00 ns, 3.9062 ns/op
OverheadWarmup   7: 128 op, 700.00 ns, 5.4688 ns/op

OverheadActual   1: 128 op, 700.00 ns, 5.4688 ns/op
OverheadActual   2: 128 op, 800.00 ns, 6.2500 ns/op
OverheadActual   3: 128 op, 600.00 ns, 4.6875 ns/op
OverheadActual   4: 128 op, 700.00 ns, 5.4688 ns/op
OverheadActual   5: 128 op, 600.00 ns, 4.6875 ns/op
OverheadActual   6: 128 op, 500.00 ns, 3.9062 ns/op
OverheadActual   7: 128 op, 600.00 ns, 4.6875 ns/op
OverheadActual   8: 128 op, 600.00 ns, 4.6875 ns/op
OverheadActual   9: 128 op, 500.00 ns, 3.9062 ns/op
OverheadActual  10: 128 op, 500.00 ns, 3.9062 ns/op
OverheadActual  11: 128 op, 400.00 ns, 3.1250 ns/op
OverheadActual  12: 128 op, 500.00 ns, 3.9062 ns/op
OverheadActual  13: 128 op, 500.00 ns, 3.9062 ns/op
OverheadActual  14: 128 op, 500.00 ns, 3.9062 ns/op
OverheadActual  15: 128 op, 500.00 ns, 3.9062 ns/op
OverheadActual  16: 128 op, 600.00 ns, 4.6875 ns/op
OverheadActual  17: 128 op, 600.00 ns, 4.6875 ns/op
OverheadActual  18: 128 op, 600.00 ns, 4.6875 ns/op
OverheadActual  19: 128 op, 600.00 ns, 4.6875 ns/op
OverheadActual  20: 128 op, 500.00 ns, 3.9062 ns/op

WorkloadWarmup   1: 128 op, 889966600.00 ns, 6.9529 ms/op
WorkloadWarmup   2: 128 op, 877492300.00 ns, 6.8554 ms/op
WorkloadWarmup   3: 128 op, 880244800.00 ns, 6.8769 ms/op
WorkloadWarmup   4: 128 op, 874803400.00 ns, 6.8344 ms/op
WorkloadWarmup   5: 128 op, 874509100.00 ns, 6.8321 ms/op
WorkloadWarmup   6: 128 op, 878662900.00 ns, 6.8646 ms/op
WorkloadWarmup   7: 128 op, 874131600.00 ns, 6.8292 ms/op

// BeforeActualRun
WorkloadActual   1: 128 op, 888211500.00 ns, 6.9392 ms/op
WorkloadActual   2: 128 op, 888964800.00 ns, 6.9450 ms/op
WorkloadActual   3: 128 op, 884159800.00 ns, 6.9075 ms/op
WorkloadActual   4: 128 op, 881392000.00 ns, 6.8859 ms/op
WorkloadActual   5: 128 op, 881731200.00 ns, 6.8885 ms/op
WorkloadActual   6: 128 op, 881584600.00 ns, 6.8874 ms/op
WorkloadActual   7: 128 op, 873869700.00 ns, 6.8271 ms/op
WorkloadActual   8: 128 op, 876893000.00 ns, 6.8507 ms/op
WorkloadActual   9: 128 op, 879847300.00 ns, 6.8738 ms/op
WorkloadActual  10: 128 op, 883591200.00 ns, 6.9031 ms/op
WorkloadActual  11: 128 op, 881755500.00 ns, 6.8887 ms/op
WorkloadActual  12: 128 op, 889209000.00 ns, 6.9469 ms/op
WorkloadActual  13: 128 op, 881044900.00 ns, 6.8832 ms/op
WorkloadActual  14: 128 op, 886350800.00 ns, 6.9246 ms/op
WorkloadActual  15: 128 op, 891911300.00 ns, 6.9681 ms/op

// AfterActualRun
WorkloadResult   1: 128 op, 888210900.00 ns, 6.9391 ms/op
WorkloadResult   2: 128 op, 888964200.00 ns, 6.9450 ms/op
WorkloadResult   3: 128 op, 884159200.00 ns, 6.9075 ms/op
WorkloadResult   4: 128 op, 881391400.00 ns, 6.8859 ms/op
WorkloadResult   5: 128 op, 881730600.00 ns, 6.8885 ms/op
WorkloadResult   6: 128 op, 881584000.00 ns, 6.8874 ms/op
WorkloadResult   7: 128 op, 873869100.00 ns, 6.8271 ms/op
WorkloadResult   8: 128 op, 876892400.00 ns, 6.8507 ms/op
WorkloadResult   9: 128 op, 879846700.00 ns, 6.8738 ms/op
WorkloadResult  10: 128 op, 883590600.00 ns, 6.9031 ms/op
WorkloadResult  11: 128 op, 881754900.00 ns, 6.8887 ms/op
WorkloadResult  12: 128 op, 889208400.00 ns, 6.9469 ms/op
WorkloadResult  13: 128 op, 881044300.00 ns, 6.8832 ms/op
WorkloadResult  14: 128 op, 886350200.00 ns, 6.9246 ms/op
WorkloadResult  15: 128 op, 891910700.00 ns, 6.9681 ms/op
GC:  0 0 0 0 0

// AfterAll

Mean = 6.9013 ms, StdErr = 0.0098 ms (0.14%); N = 15, StdDev = 0.0381 ms
Min = 6.8271 ms, Q1 = 6.8832 ms, Median = 6.8887 ms, Q3 = 6.9391 ms, Max = 6.9681 ms
IQR = 0.0560 ms, LowerFence = 6.7992 ms, UpperFence = 7.0231 ms
ConfidenceInterval = [6.8605 ms; 6.9421 ms] (CI 99.9%), Margin = 0.0408 ms (0.59% of Mean)
Skewness = -0.04, Kurtosis = 2.14, MValue = 2

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\LinqBenchmarks.ReduceBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\LinqBenchmarks.ReduceBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\LinqBenchmarks.ReduceBenchmark-report.html

// * Detailed results *
ReduceBenchmark.SingleThreadAggregate: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 5.9213 ms, StdErr = 0.0105 ms (0.18%); N = 13, StdDev = 0.0380 ms
Min = 5.8950 ms, Q1 = 5.9010 ms, Median = 5.9062 ms, Q3 = 5.9189 ms, Max = 6.0229 ms
IQR = 0.0179 ms, LowerFence = 5.8741 ms, UpperFence = 5.9458 ms
ConfidenceInterval = [5.8757 ms; 5.9668 ms] (CI 99.9%), Margin = 0.0455 ms (0.77% of Mean)
Skewness = 1.72, Kurtosis = 4.54, MValue = 2
-------------------- Histogram --------------------
[5.881 ms ; 6.037 ms) | @@@@@@@@@@@@@
---------------------------------------------------

ReduceBenchmark.MultithreadAggregate: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 6.9013 ms, StdErr = 0.0098 ms (0.14%); N = 15, StdDev = 0.0381 ms
Min = 6.8271 ms, Q1 = 6.8832 ms, Median = 6.8887 ms, Q3 = 6.9391 ms, Max = 6.9681 ms
IQR = 0.0560 ms, LowerFence = 6.7992 ms, UpperFence = 7.0231 ms
ConfidenceInterval = [6.8605 ms; 6.9421 ms] (CI 99.9%), Margin = 0.0408 ms (0.59% of Mean)
Skewness = -0.04, Kurtosis = 2.14, MValue = 2
-------------------- Histogram --------------------
[6.826 ms ; 6.982 ms) | @@@@@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.18362
AMD Ryzen 5 1600, 1 CPU, 12 logical and 6 physical cores
.NET Core SDK=3.0.100
  [Host]     : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT  [AttachedDebugger]
  DefaultJob : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT


|                Method |     Mean |     Error |    StdDev |
|---------------------- |---------:|----------:|----------:|
| SingleThreadAggregate | 5.921 ms | 0.0455 ms | 0.0380 ms |
|  MultithreadAggregate | 6.901 ms | 0.0408 ms | 0.0381 ms |

// * Warnings *
Environment
  Summary -> Benchmark was executed with attached debugger

// * Hints *
Outliers
  ReduceBenchmark.SingleThreadAggregate: Default -> 2 outliers were removed (6.38 ms, 6.42 ms)

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  1 ms   : 1 Millisecond (0.001 sec)

// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:00:40 (40.68 sec), executed benchmarks: 2

Global total time: 00:00:44 (44.88 sec), executed benchmarks: 2
// * Artifacts cleanup *
