// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\713d54b1-093a-4c32-8a5b-8846b334dda2
// command took 1.48s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\713d54b1-093a-4c32-8a5b-8846b334dda2
// command took 2.52s and exited with 0
// ***** Done, took 00:00:04 (4.23 sec)   *****
// Found 4 benchmarks:
//   ContainsListInteger.LinqContains: DefaultJob
//   ContainsListInteger.PLinqContains: DefaultJob
//   ContainsListInteger.ForLoopContains: DefaultJob
//   ContainsListInteger.ForEachContains: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ContainsListInteger.LinqContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "713d54b1-093a-4c32-8a5b-8846b334dda2.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.LinqContains" --job "Default" --benchmarkId 0 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\713d54b1-093a-4c32-8a5b-8846b334dda2\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadWarmup   5: 524288 op, 1084300.00 ns, 2.0681 ns/op
OverheadWarmup   6: 524288 op, 1087400.00 ns, 2.0741 ns/op
OverheadWarmup   7: 524288 op, 1085500.00 ns, 2.0704 ns/op

OverheadActual   1: 524288 op, 1092700.00 ns, 2.0842 ns/op
OverheadActual   2: 524288 op, 1088400.00 ns, 2.0760 ns/op
OverheadActual   3: 524288 op, 1086400.00 ns, 2.0721 ns/op
OverheadActual   4: 524288 op, 1087600.00 ns, 2.0744 ns/op
OverheadActual   5: 524288 op, 1106600.00 ns, 2.1107 ns/op
OverheadActual   6: 524288 op, 1088100.00 ns, 2.0754 ns/op
OverheadActual   7: 524288 op, 1088500.00 ns, 2.0761 ns/op
OverheadActual   8: 524288 op, 1083800.00 ns, 2.0672 ns/op
OverheadActual   9: 524288 op, 1084600.00 ns, 2.0687 ns/op
OverheadActual  10: 524288 op, 1087100.00 ns, 2.0735 ns/op
OverheadActual  11: 524288 op, 1098700.00 ns, 2.0956 ns/op
OverheadActual  12: 524288 op, 1085700.00 ns, 2.0708 ns/op
OverheadActual  13: 524288 op, 1085900.00 ns, 2.0712 ns/op
OverheadActual  14: 524288 op, 1090900.00 ns, 2.0807 ns/op
OverheadActual  15: 524288 op, 1087900.00 ns, 2.0750 ns/op

WorkloadWarmup   1: 524288 op, 630126500.00 ns, 1.2019 us/op
WorkloadWarmup   2: 524288 op, 630725100.00 ns, 1.2030 us/op
WorkloadWarmup   3: 524288 op, 630090500.00 ns, 1.2018 us/op
WorkloadWarmup   4: 524288 op, 630438400.00 ns, 1.2025 us/op
WorkloadWarmup   5: 524288 op, 630815200.00 ns, 1.2032 us/op
WorkloadWarmup   6: 524288 op, 629266300.00 ns, 1.2002 us/op

// BeforeActualRun
WorkloadActual   1: 524288 op, 628818300.00 ns, 1.1994 us/op
WorkloadActual   2: 524288 op, 633552400.00 ns, 1.2084 us/op
WorkloadActual   3: 524288 op, 630179200.00 ns, 1.2020 us/op
WorkloadActual   4: 524288 op, 630503800.00 ns, 1.2026 us/op
WorkloadActual   5: 524288 op, 635431400.00 ns, 1.2120 us/op
WorkloadActual   6: 524288 op, 630906900.00 ns, 1.2034 us/op
WorkloadActual   7: 524288 op, 634181600.00 ns, 1.2096 us/op
WorkloadActual   8: 524288 op, 629982400.00 ns, 1.2016 us/op
WorkloadActual   9: 524288 op, 634074100.00 ns, 1.2094 us/op
WorkloadActual  10: 524288 op, 630497400.00 ns, 1.2026 us/op
WorkloadActual  11: 524288 op, 630323500.00 ns, 1.2022 us/op
WorkloadActual  12: 524288 op, 629483200.00 ns, 1.2006 us/op
WorkloadActual  13: 524288 op, 629929100.00 ns, 1.2015 us/op
WorkloadActual  14: 524288 op, 629182100.00 ns, 1.2001 us/op
WorkloadActual  15: 524288 op, 628597400.00 ns, 1.1990 us/op

// AfterActualRun
WorkloadResult   1: 524288 op, 627730400.00 ns, 1.1973 us/op
WorkloadResult   2: 524288 op, 632464500.00 ns, 1.2063 us/op
WorkloadResult   3: 524288 op, 629091300.00 ns, 1.1999 us/op
WorkloadResult   4: 524288 op, 629415900.00 ns, 1.2005 us/op
WorkloadResult   5: 524288 op, 634343500.00 ns, 1.2099 us/op
WorkloadResult   6: 524288 op, 629819000.00 ns, 1.2013 us/op
WorkloadResult   7: 524288 op, 633093700.00 ns, 1.2075 us/op
WorkloadResult   8: 524288 op, 628894500.00 ns, 1.1995 us/op
WorkloadResult   9: 524288 op, 632986200.00 ns, 1.2073 us/op
WorkloadResult  10: 524288 op, 629409500.00 ns, 1.2005 us/op
WorkloadResult  11: 524288 op, 629235600.00 ns, 1.2002 us/op
WorkloadResult  12: 524288 op, 628395300.00 ns, 1.1986 us/op
WorkloadResult  13: 524288 op, 628841200.00 ns, 1.1994 us/op
WorkloadResult  14: 524288 op, 628094200.00 ns, 1.1980 us/op
WorkloadResult  15: 524288 op, 627509500.00 ns, 1.1969 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 1.2015 us, StdErr = 0.0011 us (0.09%); N = 15, StdDev = 0.0041 us
Min = 1.1969 us, Q1 = 1.1986 us, Median = 1.2002 us, Q3 = 1.2063 us, Max = 1.2099 us
IQR = 0.0078 us, LowerFence = 1.1869 us, UpperFence = 1.2180 us
ConfidenceInterval = [1.1971 us; 1.2060 us] (CI 99.9%), Margin = 0.0044 us (0.37% of Mean)
Skewness = 0.78, Kurtosis = 2.04, MValue = 2

// **************************
// Benchmark: ContainsListInteger.PLinqContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "713d54b1-093a-4c32-8a5b-8846b334dda2.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.PLinqContains" --job "Default" --benchmarkId 1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\713d54b1-093a-4c32-8a5b-8846b334dda2\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 306400.00 ns, 306.4000 us/op
WorkloadJitting  1: 1 op, 18387700.00 ns, 18.3877 ms/op

OverheadJitting  2: 16 op, 244500.00 ns, 15.2812 us/op
WorkloadJitting  2: 16 op, 377000.00 ns, 23.5625 us/op

WorkloadPilot    1: 16 op, 65000.00 ns, 4.0625 us/op
WorkloadPilot    2: 32 op, 119700.00 ns, 3.7406 us/op
WorkloadPilot    3: 64 op, 227000.00 ns, 3.5469 us/op
WorkloadPilot    4: 128 op, 568500.00 ns, 4.4414 us/op
WorkloadPilot    5: 256 op, 1001500.00 ns, 3.9121 us/op
WorkloadPilot    6: 512 op, 1996800.00 ns, 3.9000 us/op
WorkloadPilot    7: 1024 op, 3948700.00 ns, 3.8562 us/op
WorkloadPilot    8: 2048 op, 7715900.00 ns, 3.7675 us/op
WorkloadPilot    9: 4096 op, 14471400.00 ns, 3.5331 us/op
WorkloadPilot   10: 8192 op, 28598000.00 ns, 3.4910 us/op
WorkloadPilot   11: 16384 op, 57920700.00 ns, 3.5352 us/op
WorkloadPilot   12: 32768 op, 108696300.00 ns, 3.3171 us/op
WorkloadPilot   13: 65536 op, 197230000.00 ns, 3.0095 us/op
WorkloadPilot   14: 131072 op, 313809100.00 ns, 2.3942 us/op
WorkloadPilot   15: 262144 op, 631446800.00 ns, 2.4088 us/op

OverheadWarmup   1: 262144 op, 544300.00 ns, 2.0763 ns/op
OverheadWarmup   2: 262144 op, 554400.00 ns, 2.1149 ns/op
OverheadWarmup   3: 262144 op, 544800.00 ns, 2.0782 ns/op
OverheadWarmup   4: 262144 op, 544200.00 ns, 2.0760 ns/op
OverheadWarmup   5: 262144 op, 541300.00 ns, 2.0649 ns/op
OverheadWarmup   6: 262144 op, 554000.00 ns, 2.1133 ns/op
OverheadWarmup   7: 262144 op, 541200.00 ns, 2.0645 ns/op

OverheadActual   1: 262144 op, 541400.00 ns, 2.0653 ns/op
OverheadActual   2: 262144 op, 600200.00 ns, 2.2896 ns/op
OverheadActual   3: 262144 op, 548800.00 ns, 2.0935 ns/op
OverheadActual   4: 262144 op, 545200.00 ns, 2.0798 ns/op
OverheadActual   5: 262144 op, 541400.00 ns, 2.0653 ns/op
OverheadActual   6: 262144 op, 541200.00 ns, 2.0645 ns/op
OverheadActual   7: 262144 op, 541200.00 ns, 2.0645 ns/op
OverheadActual   8: 262144 op, 541200.00 ns, 2.0645 ns/op
OverheadActual   9: 262144 op, 541200.00 ns, 2.0645 ns/op
OverheadActual  10: 262144 op, 541300.00 ns, 2.0649 ns/op
OverheadActual  11: 262144 op, 541200.00 ns, 2.0645 ns/op
OverheadActual  12: 262144 op, 541200.00 ns, 2.0645 ns/op
OverheadActual  13: 262144 op, 541200.00 ns, 2.0645 ns/op
OverheadActual  14: 262144 op, 545100.00 ns, 2.0794 ns/op
OverheadActual  15: 262144 op, 542800.00 ns, 2.0706 ns/op

WorkloadWarmup   1: 262144 op, 625229400.00 ns, 2.3851 us/op
WorkloadWarmup   2: 262144 op, 629252700.00 ns, 2.4004 us/op
WorkloadWarmup   3: 262144 op, 629753100.00 ns, 2.4023 us/op
WorkloadWarmup   4: 262144 op, 627997600.00 ns, 2.3956 us/op
WorkloadWarmup   5: 262144 op, 631945600.00 ns, 2.4107 us/op
WorkloadWarmup   6: 262144 op, 628706700.00 ns, 2.3983 us/op

// BeforeActualRun
WorkloadActual   1: 262144 op, 634180200.00 ns, 2.4192 us/op
WorkloadActual   2: 262144 op, 631511300.00 ns, 2.4090 us/op
WorkloadActual   3: 262144 op, 630802900.00 ns, 2.4063 us/op
WorkloadActual   4: 262144 op, 626843400.00 ns, 2.3912 us/op
WorkloadActual   5: 262144 op, 628638500.00 ns, 2.3981 us/op
WorkloadActual   6: 262144 op, 626012800.00 ns, 2.3880 us/op
WorkloadActual   7: 262144 op, 627905400.00 ns, 2.3953 us/op
WorkloadActual   8: 262144 op, 629320100.00 ns, 2.4007 us/op
WorkloadActual   9: 262144 op, 629364400.00 ns, 2.4008 us/op
WorkloadActual  10: 262144 op, 633486000.00 ns, 2.4166 us/op
WorkloadActual  11: 262144 op, 631746800.00 ns, 2.4099 us/op
WorkloadActual  12: 262144 op, 629367500.00 ns, 2.4008 us/op
WorkloadActual  13: 262144 op, 625570900.00 ns, 2.3864 us/op
WorkloadActual  14: 262144 op, 626416100.00 ns, 2.3896 us/op
WorkloadActual  15: 262144 op, 639364700.00 ns, 2.4390 us/op

// AfterActualRun
WorkloadResult   1: 262144 op, 633638900.00 ns, 2.4171 us/op
WorkloadResult   2: 262144 op, 630970000.00 ns, 2.4070 us/op
WorkloadResult   3: 262144 op, 630261600.00 ns, 2.4043 us/op
WorkloadResult   4: 262144 op, 626302100.00 ns, 2.3892 us/op
WorkloadResult   5: 262144 op, 628097200.00 ns, 2.3960 us/op
WorkloadResult   6: 262144 op, 625471500.00 ns, 2.3860 us/op
WorkloadResult   7: 262144 op, 627364100.00 ns, 2.3932 us/op
WorkloadResult   8: 262144 op, 628778800.00 ns, 2.3986 us/op
WorkloadResult   9: 262144 op, 628823100.00 ns, 2.3988 us/op
WorkloadResult  10: 262144 op, 632944700.00 ns, 2.4145 us/op
WorkloadResult  11: 262144 op, 631205500.00 ns, 2.4079 us/op
WorkloadResult  12: 262144 op, 628826200.00 ns, 2.3988 us/op
WorkloadResult  13: 262144 op, 625029600.00 ns, 2.3843 us/op
WorkloadResult  14: 262144 op, 625874800.00 ns, 2.3875 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 2.3988 us, StdErr = 0.0028 us (0.12%); N = 14, StdDev = 0.0104 us
Min = 2.3843 us, Q1 = 2.3892 us, Median = 2.3987 us, Q3 = 2.4070 us, Max = 2.4171 us
IQR = 0.0178 us, LowerFence = 2.3624 us, UpperFence = 2.4337 us
ConfidenceInterval = [2.3871 us; 2.4105 us] (CI 99.9%), Margin = 0.0117 us (0.49% of Mean)
Skewness = 0.25, Kurtosis = 1.76, MValue = 2

// **************************
// Benchmark: ContainsListInteger.ForLoopContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "713d54b1-093a-4c32-8a5b-8846b334dda2.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.ForLoopContains" --job "Default" --benchmarkId 2 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\713d54b1-093a-4c32-8a5b-8846b334dda2\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 318400.00 ns, 318.4000 us/op
WorkloadJitting  1: 1 op, 548800.00 ns, 548.8000 us/op

OverheadJitting  2: 16 op, 285500.00 ns, 17.8438 us/op
WorkloadJitting  2: 16 op, 268100.00 ns, 16.7563 us/op

WorkloadPilot    1: 16 op, 2600.00 ns, 162.5000 ns/op
WorkloadPilot    2: 32 op, 4000.00 ns, 125.0000 ns/op
WorkloadPilot    3: 64 op, 7900.00 ns, 123.4375 ns/op
WorkloadPilot    4: 128 op, 37700.00 ns, 294.5312 ns/op
WorkloadPilot    5: 256 op, 30500.00 ns, 119.1406 ns/op
WorkloadPilot    6: 512 op, 62400.00 ns, 121.8750 ns/op
WorkloadPilot    7: 1024 op, 122200.00 ns, 119.3359 ns/op
WorkloadPilot    8: 2048 op, 239400.00 ns, 116.8945 ns/op
WorkloadPilot    9: 4096 op, 480800.00 ns, 117.3828 ns/op
WorkloadPilot   10: 8192 op, 1130000.00 ns, 137.9395 ns/op
WorkloadPilot   11: 16384 op, 1886200.00 ns, 115.1245 ns/op
WorkloadPilot   12: 32768 op, 3728800.00 ns, 113.7939 ns/op
WorkloadPilot   13: 65536 op, 7424400.00 ns, 113.2874 ns/op
WorkloadPilot   14: 131072 op, 14921400.00 ns, 113.8412 ns/op
WorkloadPilot   15: 262144 op, 30082400.00 ns, 114.7552 ns/op
WorkloadPilot   16: 524288 op, 59871000.00 ns, 114.1949 ns/op
WorkloadPilot   17: 1048576 op, 120056700.00 ns, 114.4950 ns/op
WorkloadPilot   18: 2097152 op, 238057500.00 ns, 113.5147 ns/op
WorkloadPilot   19: 4194304 op, 479030400.00 ns, 114.2097 ns/op
WorkloadPilot   20: 8388608 op, 966088600.00 ns, 115.1667 ns/op

OverheadWarmup   1: 8388608 op, 17369200.00 ns, 2.0706 ns/op
OverheadWarmup   2: 8388608 op, 17391000.00 ns, 2.0732 ns/op
OverheadWarmup   3: 8388608 op, 17368100.00 ns, 2.0704 ns/op
OverheadWarmup   4: 8388608 op, 17388700.00 ns, 2.0729 ns/op
OverheadWarmup   5: 8388608 op, 17340600.00 ns, 2.0672 ns/op

OverheadActual   1: 8388608 op, 17445700.00 ns, 2.0797 ns/op
OverheadActual   2: 8388608 op, 17358300.00 ns, 2.0693 ns/op
OverheadActual   3: 8388608 op, 17350400.00 ns, 2.0683 ns/op
OverheadActual   4: 8388608 op, 17336800.00 ns, 2.0667 ns/op
OverheadActual   5: 8388608 op, 17339400.00 ns, 2.0670 ns/op
OverheadActual   6: 8388608 op, 17363800.00 ns, 2.0699 ns/op
OverheadActual   7: 8388608 op, 17380500.00 ns, 2.0719 ns/op
OverheadActual   8: 8388608 op, 17378900.00 ns, 2.0717 ns/op
OverheadActual   9: 8388608 op, 17364700.00 ns, 2.0700 ns/op
OverheadActual  10: 8388608 op, 17389500.00 ns, 2.0730 ns/op
OverheadActual  11: 8388608 op, 17377500.00 ns, 2.0716 ns/op
OverheadActual  12: 8388608 op, 17380800.00 ns, 2.0720 ns/op
OverheadActual  13: 8388608 op, 15562400.00 ns, 1.8552 ns/op
OverheadActual  14: 8388608 op, 15338600.00 ns, 1.8285 ns/op
OverheadActual  15: 8388608 op, 15326200.00 ns, 1.8270 ns/op
OverheadActual  16: 8388608 op, 15310100.00 ns, 1.8251 ns/op
OverheadActual  17: 8388608 op, 15298300.00 ns, 1.8237 ns/op
OverheadActual  18: 8388608 op, 15313000.00 ns, 1.8255 ns/op
OverheadActual  19: 8388608 op, 15331300.00 ns, 1.8276 ns/op
OverheadActual  20: 8388608 op, 15323200.00 ns, 1.8267 ns/op

WorkloadWarmup   1: 8388608 op, 958452500.00 ns, 114.2564 ns/op
WorkloadWarmup   2: 8388608 op, 955993100.00 ns, 113.9633 ns/op
WorkloadWarmup   3: 8388608 op, 952883000.00 ns, 113.5925 ns/op
WorkloadWarmup   4: 8388608 op, 963641200.00 ns, 114.8750 ns/op
WorkloadWarmup   5: 8388608 op, 965602200.00 ns, 115.1088 ns/op
WorkloadWarmup   6: 8388608 op, 967874300.00 ns, 115.3796 ns/op
WorkloadWarmup   7: 8388608 op, 971685300.00 ns, 115.8339 ns/op
WorkloadWarmup   8: 8388608 op, 966131300.00 ns, 115.1718 ns/op
WorkloadWarmup   9: 8388608 op, 964040200.00 ns, 114.9225 ns/op
WorkloadWarmup  10: 8388608 op, 954972700.00 ns, 113.8416 ns/op
WorkloadWarmup  11: 8388608 op, 962738800.00 ns, 114.7674 ns/op
WorkloadWarmup  12: 8388608 op, 961155200.00 ns, 114.5786 ns/op

// BeforeActualRun
WorkloadActual   1: 8388608 op, 954113400.00 ns, 113.7392 ns/op
WorkloadActual   2: 8388608 op, 956391600.00 ns, 114.0108 ns/op
WorkloadActual   3: 8388608 op, 960252300.00 ns, 114.4710 ns/op
WorkloadActual   4: 8388608 op, 964275800.00 ns, 114.9506 ns/op
WorkloadActual   5: 8388608 op, 953219900.00 ns, 113.6327 ns/op
WorkloadActual   6: 8388608 op, 956200100.00 ns, 113.9879 ns/op
WorkloadActual   7: 8388608 op, 970916100.00 ns, 115.7422 ns/op
WorkloadActual   8: 8388608 op, 957258000.00 ns, 114.1140 ns/op
WorkloadActual   9: 8388608 op, 956105800.00 ns, 113.9767 ns/op
WorkloadActual  10: 8388608 op, 955691200.00 ns, 113.9273 ns/op
WorkloadActual  11: 8388608 op, 957033900.00 ns, 114.0873 ns/op
WorkloadActual  12: 8388608 op, 962574100.00 ns, 114.7478 ns/op
WorkloadActual  13: 8388608 op, 966931900.00 ns, 115.2673 ns/op
WorkloadActual  14: 8388608 op, 971654600.00 ns, 115.8303 ns/op
WorkloadActual  15: 8388608 op, 970611100.00 ns, 115.7059 ns/op

// AfterActualRun
WorkloadResult   1: 8388608 op, 936768500.00 ns, 111.6715 ns/op
WorkloadResult   2: 8388608 op, 939046700.00 ns, 111.9431 ns/op
WorkloadResult   3: 8388608 op, 942907400.00 ns, 112.4033 ns/op
WorkloadResult   4: 8388608 op, 946930900.00 ns, 112.8830 ns/op
WorkloadResult   5: 8388608 op, 935875000.00 ns, 111.5650 ns/op
WorkloadResult   6: 8388608 op, 938855200.00 ns, 111.9203 ns/op
WorkloadResult   7: 8388608 op, 953571200.00 ns, 113.6745 ns/op
WorkloadResult   8: 8388608 op, 939913100.00 ns, 112.0464 ns/op
WorkloadResult   9: 8388608 op, 938760900.00 ns, 111.9090 ns/op
WorkloadResult  10: 8388608 op, 938346300.00 ns, 111.8596 ns/op
WorkloadResult  11: 8388608 op, 939689000.00 ns, 112.0197 ns/op
WorkloadResult  12: 8388608 op, 945229200.00 ns, 112.6801 ns/op
WorkloadResult  13: 8388608 op, 949587000.00 ns, 113.1996 ns/op
WorkloadResult  14: 8388608 op, 954309700.00 ns, 113.7626 ns/op
WorkloadResult  15: 8388608 op, 953266200.00 ns, 113.6382 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 112.4784 ns, StdErr = 0.1993 ns (0.18%); N = 15, StdDev = 0.7720 ns
Min = 111.5650 ns, Q1 = 111.9090 ns, Median = 112.0464 ns, Q3 = 113.1996 ns, Max = 113.7626 ns
IQR = 1.2906 ns, LowerFence = 109.9732 ns, UpperFence = 115.1354 ns
ConfidenceInterval = [111.6531 ns; 113.3037 ns] (CI 99.9%), Margin = 0.8253 ns (0.73% of Mean)
Skewness = 0.53, Kurtosis = 1.6, MValue = 2

// **************************
// Benchmark: ContainsListInteger.ForEachContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "713d54b1-093a-4c32-8a5b-8846b334dda2.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.ForEachContains" --job "Default" --benchmarkId 3 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\713d54b1-093a-4c32-8a5b-8846b334dda2\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 287700.00 ns, 287.7000 us/op
WorkloadJitting  1: 1 op, 604800.00 ns, 604.8000 us/op

OverheadJitting  2: 16 op, 242900.00 ns, 15.1813 us/op
WorkloadJitting  2: 16 op, 359900.00 ns, 22.4937 us/op

WorkloadPilot    1: 16 op, 2600.00 ns, 162.5000 ns/op
WorkloadPilot    2: 32 op, 4700.00 ns, 146.8750 ns/op
WorkloadPilot    3: 64 op, 8700.00 ns, 135.9375 ns/op
WorkloadPilot    4: 128 op, 17500.00 ns, 136.7188 ns/op
WorkloadPilot    5: 256 op, 34000.00 ns, 132.8125 ns/op
WorkloadPilot    6: 512 op, 66900.00 ns, 130.6641 ns/op
WorkloadPilot    7: 1024 op, 134800.00 ns, 131.6406 ns/op
WorkloadPilot    8: 2048 op, 270300.00 ns, 131.9824 ns/op
WorkloadPilot    9: 4096 op, 537900.00 ns, 131.3232 ns/op
WorkloadPilot   10: 8192 op, 1075700.00 ns, 131.3110 ns/op
WorkloadPilot   11: 16384 op, 2129300.00 ns, 129.9622 ns/op
WorkloadPilot   12: 32768 op, 4267600.00 ns, 130.2368 ns/op
WorkloadPilot   13: 65536 op, 8554600.00 ns, 130.5328 ns/op
WorkloadPilot   14: 131072 op, 17252300.00 ns, 131.6246 ns/op
WorkloadPilot   15: 262144 op, 34503900.00 ns, 131.6219 ns/op
WorkloadPilot   16: 524288 op, 68505900.00 ns, 130.6646 ns/op
WorkloadPilot   17: 1048576 op, 136783700.00 ns, 130.4471 ns/op
WorkloadPilot   18: 2097152 op, 267873200.00 ns, 127.7319 ns/op
WorkloadPilot   19: 4194304 op, 534597100.00 ns, 127.4579 ns/op

OverheadWarmup   1: 4194304 op, 8713500.00 ns, 2.0775 ns/op
OverheadWarmup   2: 4194304 op, 8708200.00 ns, 2.0762 ns/op
OverheadWarmup   3: 4194304 op, 8733000.00 ns, 2.0821 ns/op
OverheadWarmup   4: 4194304 op, 8718000.00 ns, 2.0785 ns/op
OverheadWarmup   5: 4194304 op, 8676900.00 ns, 2.0687 ns/op
OverheadWarmup   6: 4194304 op, 8698400.00 ns, 2.0739 ns/op
OverheadWarmup   7: 4194304 op, 8673700.00 ns, 2.0680 ns/op

OverheadActual   1: 4194304 op, 8668700.00 ns, 2.0668 ns/op
OverheadActual   2: 4194304 op, 8690900.00 ns, 2.0721 ns/op
