// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\eeb033ad-30c0-4184-a3a6-27e9e5d18335
// command took 1.48s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\eeb033ad-30c0-4184-a3a6-27e9e5d18335
// command took 2.53s and exited with 0
// ***** Done, took 00:00:04 (4.21 sec)   *****
// Found 2 benchmarks:
//   PopulateBenchmarks.LinqPopulate: DefaultJob
//   PopulateBenchmarks.ParallelLinqPopulate: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: PopulateBenchmarks.LinqPopulate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "eeb033ad-30c0-4184-a3a6-27e9e5d18335.dll" --benchmarkName "ListBenchmarks.PopulateBenchmarks.LinqPopulate" --job "Default" --benchmarkId 0 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\eeb033ad-30c0-4184-a3a6-27e9e5d18335\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadActual  11: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  12: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  13: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  14: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  15: 256 op, 700.00 ns, 2.7344 ns/op
OverheadActual  16: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  17: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  18: 256 op, 700.00 ns, 2.7344 ns/op
OverheadActual  19: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadActual  20: 256 op, 800.00 ns, 3.1250 ns/op

WorkloadWarmup   1: 256 op, 979073000.00 ns, 3.8245 ms/op
WorkloadWarmup   2: 256 op, 989125800.00 ns, 3.8638 ms/op
WorkloadWarmup   3: 256 op, 1010804900.00 ns, 3.9485 ms/op
WorkloadWarmup   4: 256 op, 986345200.00 ns, 3.8529 ms/op
WorkloadWarmup   5: 256 op, 968051900.00 ns, 3.7815 ms/op
WorkloadWarmup   6: 256 op, 982213900.00 ns, 3.8368 ms/op
WorkloadWarmup   7: 256 op, 980454000.00 ns, 3.8299 ms/op

// BeforeActualRun
WorkloadActual   1: 256 op, 982931900.00 ns, 3.8396 ms/op
WorkloadActual   2: 256 op, 991994700.00 ns, 3.8750 ms/op
WorkloadActual   3: 256 op, 975226100.00 ns, 3.8095 ms/op
WorkloadActual   4: 256 op, 978349600.00 ns, 3.8217 ms/op
WorkloadActual   5: 256 op, 971260900.00 ns, 3.7940 ms/op
WorkloadActual   6: 256 op, 972367700.00 ns, 3.7983 ms/op
WorkloadActual   7: 256 op, 966889600.00 ns, 3.7769 ms/op
WorkloadActual   8: 256 op, 957795700.00 ns, 3.7414 ms/op
WorkloadActual   9: 256 op, 960590600.00 ns, 3.7523 ms/op
WorkloadActual  10: 256 op, 993354100.00 ns, 3.8803 ms/op
WorkloadActual  11: 256 op, 975330600.00 ns, 3.8099 ms/op
WorkloadActual  12: 256 op, 977430200.00 ns, 3.8181 ms/op
WorkloadActual  13: 256 op, 967839500.00 ns, 3.7806 ms/op
WorkloadActual  14: 256 op, 971452700.00 ns, 3.7947 ms/op
WorkloadActual  15: 256 op, 954151100.00 ns, 3.7272 ms/op

// AfterActualRun
WorkloadResult   1: 256 op, 982931100.00 ns, 3.8396 ms/op
WorkloadResult   2: 256 op, 991993900.00 ns, 3.8750 ms/op
WorkloadResult   3: 256 op, 975225300.00 ns, 3.8095 ms/op
WorkloadResult   4: 256 op, 978348800.00 ns, 3.8217 ms/op
WorkloadResult   5: 256 op, 971260100.00 ns, 3.7940 ms/op
WorkloadResult   6: 256 op, 972366900.00 ns, 3.7983 ms/op
WorkloadResult   7: 256 op, 966888800.00 ns, 3.7769 ms/op
WorkloadResult   8: 256 op, 957794900.00 ns, 3.7414 ms/op
WorkloadResult   9: 256 op, 960589800.00 ns, 3.7523 ms/op
WorkloadResult  10: 256 op, 993353300.00 ns, 3.8803 ms/op
WorkloadResult  11: 256 op, 975329800.00 ns, 3.8099 ms/op
WorkloadResult  12: 256 op, 977429400.00 ns, 3.8181 ms/op
WorkloadResult  13: 256 op, 967838700.00 ns, 3.7806 ms/op
WorkloadResult  14: 256 op, 971451900.00 ns, 3.7947 ms/op
WorkloadResult  15: 256 op, 954150300.00 ns, 3.7271 ms/op
GC:  0 0 0 0 0

// AfterAll

Mean = 3.8013 ms, StdErr = 0.0113 ms (0.30%); N = 15, StdDev = 0.0436 ms
Min = 3.7271 ms, Q1 = 3.7769 ms, Median = 3.7983 ms, Q3 = 3.8217 ms, Max = 3.8803 ms
IQR = 0.0448 ms, LowerFence = 3.7098 ms, UpperFence = 3.8888 ms
ConfidenceInterval = [3.7547 ms; 3.8479 ms] (CI 99.9%), Margin = 0.0466 ms (1.23% of Mean)
Skewness = 0.16, Kurtosis = 2.22, MValue = 2

// **************************
// Benchmark: PopulateBenchmarks.ParallelLinqPopulate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "eeb033ad-30c0-4184-a3a6-27e9e5d18335.dll" --benchmarkName "ListBenchmarks.PopulateBenchmarks.ParallelLinqPopulate" --job "Default" --benchmarkId 1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\eeb033ad-30c0-4184-a3a6-27e9e5d18335\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 291900.00 ns, 291.9000 us/op
WorkloadJitting  1: 1 op, 25219100.00 ns, 25.2191 ms/op

OverheadJitting  2: 16 op, 274700.00 ns, 17.1687 us/op
WorkloadJitting  2: 16 op, 188189400.00 ns, 11.7618 ms/op

WorkloadPilot    1: 16 op, 129802100.00 ns, 8.1126 ms/op
WorkloadPilot    2: 32 op, 253373500.00 ns, 7.9179 ms/op
WorkloadPilot    3: 64 op, 546706400.00 ns, 8.5423 ms/op

OverheadWarmup   1: 64 op, 3300.00 ns, 51.5625 ns/op
OverheadWarmup   2: 64 op, 500.00 ns, 7.8125 ns/op
OverheadWarmup   3: 64 op, 400.00 ns, 6.2500 ns/op
OverheadWarmup   4: 64 op, 400.00 ns, 6.2500 ns/op
OverheadWarmup   5: 64 op, 500.00 ns, 7.8125 ns/op
OverheadWarmup   6: 64 op, 400.00 ns, 6.2500 ns/op
OverheadWarmup   7: 64 op, 400.00 ns, 6.2500 ns/op

OverheadActual   1: 64 op, 500.00 ns, 7.8125 ns/op
OverheadActual   2: 64 op, 500.00 ns, 7.8125 ns/op
OverheadActual   3: 64 op, 600.00 ns, 9.3750 ns/op
OverheadActual   4: 64 op, 600.00 ns, 9.3750 ns/op
OverheadActual   5: 64 op, 500.00 ns, 7.8125 ns/op
OverheadActual   6: 64 op, 400.00 ns, 6.2500 ns/op
OverheadActual   7: 64 op, 500.00 ns, 7.8125 ns/op
OverheadActual   8: 64 op, 400.00 ns, 6.2500 ns/op
OverheadActual   9: 64 op, 500.00 ns, 7.8125 ns/op
OverheadActual  10: 64 op, 400.00 ns, 6.2500 ns/op
OverheadActual  11: 64 op, 400.00 ns, 6.2500 ns/op
OverheadActual  12: 64 op, 500.00 ns, 7.8125 ns/op
OverheadActual  13: 64 op, 400.00 ns, 6.2500 ns/op
OverheadActual  14: 64 op, 400.00 ns, 6.2500 ns/op
OverheadActual  15: 64 op, 400.00 ns, 6.2500 ns/op
OverheadActual  16: 64 op, 400.00 ns, 6.2500 ns/op
OverheadActual  17: 64 op, 400.00 ns, 6.2500 ns/op
OverheadActual  18: 64 op, 500.00 ns, 7.8125 ns/op
OverheadActual  19: 64 op, 400.00 ns, 6.2500 ns/op
OverheadActual  20: 64 op, 400.00 ns, 6.2500 ns/op

WorkloadWarmup   1: 64 op, 540228000.00 ns, 8.4411 ms/op
WorkloadWarmup   2: 64 op, 592599800.00 ns, 9.2594 ms/op
WorkloadWarmup   3: 64 op, 525166900.00 ns, 8.2057 ms/op
WorkloadWarmup   4: 64 op, 573287700.00 ns, 8.9576 ms/op
WorkloadWarmup   5: 64 op, 532918600.00 ns, 8.3269 ms/op
WorkloadWarmup   6: 64 op, 552255700.00 ns, 8.6290 ms/op

// BeforeActualRun
WorkloadActual   1: 64 op, 526472900.00 ns, 8.2261 ms/op
WorkloadActual   2: 64 op, 536507600.00 ns, 8.3829 ms/op
WorkloadActual   3: 64 op, 507537600.00 ns, 7.9303 ms/op
WorkloadActual   4: 64 op, 536705300.00 ns, 8.3860 ms/op
WorkloadActual   5: 64 op, 535317400.00 ns, 8.3643 ms/op
WorkloadActual   6: 64 op, 573854900.00 ns, 8.9665 ms/op
WorkloadActual   7: 64 op, 577354200.00 ns, 9.0212 ms/op
WorkloadActual   8: 64 op, 518181200.00 ns, 8.0966 ms/op
WorkloadActual   9: 64 op, 581947000.00 ns, 9.0929 ms/op
WorkloadActual  10: 64 op, 550815700.00 ns, 8.6065 ms/op
WorkloadActual  11: 64 op, 530313000.00 ns, 8.2861 ms/op
WorkloadActual  12: 64 op, 538032900.00 ns, 8.4068 ms/op
WorkloadActual  13: 64 op, 491935500.00 ns, 7.6865 ms/op
WorkloadActual  14: 64 op, 511794500.00 ns, 7.9968 ms/op
WorkloadActual  15: 64 op, 570769600.00 ns, 8.9183 ms/op
WorkloadActual  16: 64 op, 549162200.00 ns, 8.5807 ms/op
WorkloadActual  17: 64 op, 512251500.00 ns, 8.0039 ms/op
WorkloadActual  18: 64 op, 592305400.00 ns, 9.2548 ms/op
WorkloadActual  19: 64 op, 521179700.00 ns, 8.1434 ms/op
WorkloadActual  20: 64 op, 551991500.00 ns, 8.6249 ms/op
WorkloadActual  21: 64 op, 602388000.00 ns, 9.4123 ms/op
WorkloadActual  22: 64 op, 561338300.00 ns, 8.7709 ms/op
WorkloadActual  23: 64 op, 552858600.00 ns, 8.6384 ms/op
WorkloadActual  24: 64 op, 562639000.00 ns, 8.7912 ms/op
WorkloadActual  25: 64 op, 555080000.00 ns, 8.6731 ms/op
WorkloadActual  26: 64 op, 571411700.00 ns, 8.9283 ms/op
WorkloadActual  27: 64 op, 598071300.00 ns, 9.3449 ms/op
WorkloadActual  28: 64 op, 523711300.00 ns, 8.1830 ms/op
WorkloadActual  29: 64 op, 553493900.00 ns, 8.6483 ms/op
WorkloadActual  30: 64 op, 609853200.00 ns, 9.5290 ms/op
WorkloadActual  31: 64 op, 541499300.00 ns, 8.4609 ms/op
WorkloadActual  32: 64 op, 538101600.00 ns, 8.4078 ms/op
WorkloadActual  33: 64 op, 520165200.00 ns, 8.1276 ms/op
WorkloadActual  34: 64 op, 542662200.00 ns, 8.4791 ms/op
WorkloadActual  35: 64 op, 550553700.00 ns, 8.6024 ms/op
WorkloadActual  36: 64 op, 540162600.00 ns, 8.4400 ms/op
WorkloadActual  37: 64 op, 552973400.00 ns, 8.6402 ms/op
WorkloadActual  38: 64 op, 550062700.00 ns, 8.5947 ms/op
WorkloadActual  39: 64 op, 547076500.00 ns, 8.5481 ms/op
WorkloadActual  40: 64 op, 546711300.00 ns, 8.5424 ms/op
WorkloadActual  41: 64 op, 570287200.00 ns, 8.9107 ms/op
WorkloadActual  42: 64 op, 601462400.00 ns, 9.3979 ms/op
WorkloadActual  43: 64 op, 545960500.00 ns, 8.5306 ms/op
WorkloadActual  44: 64 op, 544570100.00 ns, 8.5089 ms/op
WorkloadActual  45: 64 op, 506582800.00 ns, 7.9154 ms/op
WorkloadActual  46: 64 op, 530952700.00 ns, 8.2961 ms/op
WorkloadActual  47: 64 op, 570466700.00 ns, 8.9135 ms/op
WorkloadActual  48: 64 op, 506745400.00 ns, 7.9179 ms/op
WorkloadActual  49: 64 op, 529440100.00 ns, 8.2725 ms/op
WorkloadActual  50: 64 op, 549974600.00 ns, 8.5934 ms/op
WorkloadActual  51: 64 op, 553144300.00 ns, 8.6429 ms/op
WorkloadActual  52: 64 op, 569297600.00 ns, 8.8953 ms/op
WorkloadActual  53: 64 op, 667382400.00 ns, 10.4278 ms/op
WorkloadActual  54: 64 op, 648508000.00 ns, 10.1329 ms/op
WorkloadActual  55: 64 op, 580734100.00 ns, 9.0740 ms/op
WorkloadActual  56: 64 op, 527110500.00 ns, 8.2361 ms/op
WorkloadActual  57: 64 op, 586913000.00 ns, 9.1705 ms/op
WorkloadActual  58: 64 op, 552027500.00 ns, 8.6254 ms/op
WorkloadActual  59: 64 op, 526892100.00 ns, 8.2327 ms/op
WorkloadActual  60: 64 op, 562453300.00 ns, 8.7883 ms/op
WorkloadActual  61: 64 op, 540028400.00 ns, 8.4379 ms/op
WorkloadActual  62: 64 op, 556833200.00 ns, 8.7005 ms/op
WorkloadActual  63: 64 op, 573675200.00 ns, 8.9637 ms/op
WorkloadActual  64: 64 op, 530492600.00 ns, 8.2889 ms/op
WorkloadActual  65: 64 op, 570400200.00 ns, 8.9125 ms/op
WorkloadActual  66: 64 op, 555242400.00 ns, 8.6757 ms/op
WorkloadActual  67: 64 op, 556369500.00 ns, 8.6933 ms/op

// AfterActualRun
WorkloadResult   1: 64 op, 526472500.00 ns, 8.2261 ms/op
WorkloadResult   2: 64 op, 536507200.00 ns, 8.3829 ms/op
WorkloadResult   3: 64 op, 507537200.00 ns, 7.9303 ms/op
WorkloadResult   4: 64 op, 536704900.00 ns, 8.3860 ms/op
WorkloadResult   5: 64 op, 535317000.00 ns, 8.3643 ms/op
WorkloadResult   6: 64 op, 573854500.00 ns, 8.9665 ms/op
WorkloadResult   7: 64 op, 577353800.00 ns, 9.0212 ms/op
WorkloadResult   8: 64 op, 518180800.00 ns, 8.0966 ms/op
WorkloadResult   9: 64 op, 581946600.00 ns, 9.0929 ms/op
WorkloadResult  10: 64 op, 550815300.00 ns, 8.6065 ms/op
WorkloadResult  11: 64 op, 530312600.00 ns, 8.2861 ms/op
WorkloadResult  12: 64 op, 538032500.00 ns, 8.4068 ms/op
WorkloadResult  13: 64 op, 491935100.00 ns, 7.6865 ms/op
WorkloadResult  14: 64 op, 511794100.00 ns, 7.9968 ms/op
WorkloadResult  15: 64 op, 570769200.00 ns, 8.9183 ms/op
WorkloadResult  16: 64 op, 549161800.00 ns, 8.5807 ms/op
WorkloadResult  17: 64 op, 512251100.00 ns, 8.0039 ms/op
WorkloadResult  18: 64 op, 592305000.00 ns, 9.2548 ms/op
WorkloadResult  19: 64 op, 521179300.00 ns, 8.1434 ms/op
WorkloadResult  20: 64 op, 551991100.00 ns, 8.6249 ms/op
WorkloadResult  21: 64 op, 602387600.00 ns, 9.4123 ms/op
WorkloadResult  22: 64 op, 561337900.00 ns, 8.7709 ms/op
WorkloadResult  23: 64 op, 552858200.00 ns, 8.6384 ms/op
WorkloadResult  24: 64 op, 562638600.00 ns, 8.7912 ms/op
WorkloadResult  25: 64 op, 555079600.00 ns, 8.6731 ms/op
WorkloadResult  26: 64 op, 571411300.00 ns, 8.9283 ms/op
WorkloadResult  27: 64 op, 598070900.00 ns, 9.3449 ms/op
WorkloadResult  28: 64 op, 523710900.00 ns, 8.1830 ms/op
WorkloadResult  29: 64 op, 553493500.00 ns, 8.6483 ms/op
WorkloadResult  30: 64 op, 609852800.00 ns, 9.5290 ms/op
WorkloadResult  31: 64 op, 541498900.00 ns, 8.4609 ms/op
WorkloadResult  32: 64 op, 538101200.00 ns, 8.4078 ms/op
WorkloadResult  33: 64 op, 520164800.00 ns, 8.1276 ms/op
WorkloadResult  34: 64 op, 542661800.00 ns, 8.4791 ms/op
WorkloadResult  35: 64 op, 550553300.00 ns, 8.6024 ms/op
WorkloadResult  36: 64 op, 540162200.00 ns, 8.4400 ms/op
WorkloadResult  37: 64 op, 552973000.00 ns, 8.6402 ms/op
WorkloadResult  38: 64 op, 550062300.00 ns, 8.5947 ms/op
WorkloadResult  39: 64 op, 547076100.00 ns, 8.5481 ms/op
WorkloadResult  40: 64 op, 546710900.00 ns, 8.5424 ms/op
WorkloadResult  41: 64 op, 570286800.00 ns, 8.9107 ms/op
WorkloadResult  42: 64 op, 601462000.00 ns, 9.3978 ms/op
WorkloadResult  43: 64 op, 545960100.00 ns, 8.5306 ms/op
WorkloadResult  44: 64 op, 544569700.00 ns, 8.5089 ms/op
WorkloadResult  45: 64 op, 506582400.00 ns, 7.9154 ms/op
WorkloadResult  46: 64 op, 530952300.00 ns, 8.2961 ms/op
WorkloadResult  47: 64 op, 570466300.00 ns, 8.9135 ms/op
WorkloadResult  48: 64 op, 506745000.00 ns, 7.9179 ms/op
WorkloadResult  49: 64 op, 529439700.00 ns, 8.2725 ms/op
WorkloadResult  50: 64 op, 549974200.00 ns, 8.5933 ms/op
WorkloadResult  51: 64 op, 553143900.00 ns, 8.6429 ms/op
WorkloadResult  52: 64 op, 569297200.00 ns, 8.8953 ms/op
WorkloadResult  53: 64 op, 580733700.00 ns, 9.0740 ms/op
WorkloadResult  54: 64 op, 527110100.00 ns, 8.2361 ms/op
WorkloadResult  55: 64 op, 586912600.00 ns, 9.1705 ms/op
WorkloadResult  56: 64 op, 552027100.00 ns, 8.6254 ms/op
WorkloadResult  57: 64 op, 526891700.00 ns, 8.2327 ms/op
WorkloadResult  58: 64 op, 562452900.00 ns, 8.7883 ms/op
WorkloadResult  59: 64 op, 540028000.00 ns, 8.4379 ms/op
WorkloadResult  60: 64 op, 556832800.00 ns, 8.7005 ms/op
WorkloadResult  61: 64 op, 573674800.00 ns, 8.9637 ms/op
WorkloadResult  62: 64 op, 530492200.00 ns, 8.2889 ms/op
WorkloadResult  63: 64 op, 570399800.00 ns, 8.9125 ms/op
WorkloadResult  64: 64 op, 555242000.00 ns, 8.6757 ms/op
WorkloadResult  65: 64 op, 556369100.00 ns, 8.6933 ms/op
GC:  0 0 0 0 0

// AfterAll

Mean = 8.5897 ms, StdErr = 0.0491 ms (0.57%); N = 65, StdDev = 0.3958 ms
Min = 7.6865 ms, Q1 = 8.2925 ms, Median = 8.5947 ms, Q3 = 8.9030 ms, Max = 9.5290 ms
IQR = 0.6105 ms, LowerFence = 7.3768 ms, UpperFence = 9.8187 ms
ConfidenceInterval = [8.4204 ms; 8.7591 ms] (CI 99.9%), Margin = 0.1693 ms (1.97% of Mean)
Skewness = 0.19, Kurtosis = 2.72, MValue = 2

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.PopulateBenchmarks-report.csv
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.PopulateBenchmarks-report-github.md
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.PopulateBenchmarks-report.html

// * Detailed results *
PopulateBenchmarks.LinqPopulate: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 3.8013 ms, StdErr = 0.0113 ms (0.30%); N = 15, StdDev = 0.0436 ms
Min = 3.7271 ms, Q1 = 3.7769 ms, Median = 3.7983 ms, Q3 = 3.8217 ms, Max = 3.8803 ms
IQR = 0.0448 ms, LowerFence = 3.7098 ms, UpperFence = 3.8888 ms
ConfidenceInterval = [3.7547 ms; 3.8479 ms] (CI 99.9%), Margin = 0.0466 ms (1.23% of Mean)
Skewness = 0.16, Kurtosis = 2.22, MValue = 2
-------------------- Histogram --------------------
[3.712 ms ; 3.896 ms) | @@@@@@@@@@@@@@@
---------------------------------------------------

PopulateBenchmarks.ParallelLinqPopulate: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 8.5897 ms, StdErr = 0.0491 ms (0.57%); N = 65, StdDev = 0.3958 ms
Min = 7.6865 ms, Q1 = 8.2925 ms, Median = 8.5947 ms, Q3 = 8.9030 ms, Max = 9.5290 ms
IQR = 0.6105 ms, LowerFence = 7.3768 ms, UpperFence = 9.8187 ms
ConfidenceInterval = [8.4204 ms; 8.7591 ms] (CI 99.9%), Margin = 0.1693 ms (1.97% of Mean)
Skewness = 0.19, Kurtosis = 2.72, MValue = 2
-------------------- Histogram --------------------
[7.600 ms ; 7.873 ms) | @
[7.873 ms ; 8.080 ms) | @@@@@
[8.080 ms ; 8.270 ms) | @@@@@@@
[8.270 ms ; 8.529 ms) | @@@@@@@@@@@@@@
[8.529 ms ; 8.869 ms) | @@@@@@@@@@@@@@@@@@@@@
[8.869 ms ; 9.240 ms) | @@@@@@@@@@@@
[9.240 ms ; 9.615 ms) | @@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.18362
AMD Ryzen 5 1600, 1 CPU, 12 logical and 6 physical cores
.NET Core SDK=3.0.100
  [Host]     : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT  [AttachedDebugger]
  DefaultJob : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT


|               Method |     Mean |     Error |    StdDev |
|--------------------- |---------:|----------:|----------:|
|         LinqPopulate | 3.801 ms | 0.0466 ms | 0.0436 ms |
| ParallelLinqPopulate | 8.590 ms | 0.1693 ms | 0.3958 ms |

// * Warnings *
Environment
  Summary -> Benchmark was executed with attached debugger

// * Hints *
Outliers
  PopulateBenchmarks.ParallelLinqPopulate: Default -> 2 outliers were removed (10.13 ms, 10.43 ms)

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  1 ms   : 1 Millisecond (0.001 sec)

// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:01:06 (66.83 sec), executed benchmarks: 2

Global total time: 00:01:11 (71.06 sec), executed benchmarks: 2
// * Artifacts cleanup *
