// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\f7336935-49f0-4949-aa3e-5c2d4d57b488
// command took 1.45s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\f7336935-49f0-4949-aa3e-5c2d4d57b488
// command took 2.58s and exited with 0
// ***** Done, took 00:00:04 (4.23 sec)   *****
// Found 2 benchmarks:
//   ContainsListInteger.LinqContains: DefaultJob
//   ContainsListInteger.PLinqContains: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ContainsListInteger.LinqContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "f7336935-49f0-4949-aa3e-5c2d4d57b488.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.LinqContains" --job "Default" --benchmarkId 0 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\f7336935-49f0-4949-aa3e-5c2d4d57b488\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadResult   2: 524288 op, 987682900.00 ns, 1.8839 us/op
WorkloadResult   3: 524288 op, 985982500.00 ns, 1.8806 us/op
WorkloadResult   4: 524288 op, 985606300.00 ns, 1.8799 us/op
WorkloadResult   5: 524288 op, 988612700.00 ns, 1.8856 us/op
WorkloadResult   6: 524288 op, 986586100.00 ns, 1.8818 us/op
WorkloadResult   7: 524288 op, 987960700.00 ns, 1.8844 us/op
WorkloadResult   8: 524288 op, 987458600.00 ns, 1.8834 us/op
WorkloadResult   9: 524288 op, 986478200.00 ns, 1.8816 us/op
WorkloadResult  10: 524288 op, 985886500.00 ns, 1.8804 us/op
WorkloadResult  11: 524288 op, 991369800.00 ns, 1.8909 us/op
WorkloadResult  12: 524288 op, 987157900.00 ns, 1.8829 us/op
WorkloadResult  13: 524288 op, 991709600.00 ns, 1.8915 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 1.8838 us, StdErr = 0.0010 us (0.05%); N = 13, StdDev = 0.0037 us
Min = 1.8799 us, Q1 = 1.8811 us, Median = 1.8829 us, Q3 = 1.8850 us, Max = 1.8915 us
IQR = 0.0039 us, LowerFence = 1.8752 us, UpperFence = 1.8909 us
ConfidenceInterval = [1.8794 us; 1.8882 us] (CI 99.9%), Margin = 0.0044 us (0.23% of Mean)
Skewness = 1.04, Kurtosis = 2.79, MValue = 2

// **************************
// Benchmark: ContainsListInteger.PLinqContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "f7336935-49f0-4949-aa3e-5c2d4d57b488.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.PLinqContains" --job "Default" --benchmarkId 1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\f7336935-49f0-4949-aa3e-5c2d4d57b488\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 301300.00 ns, 301.3000 us/op
WorkloadJitting  1: 1 op, 19635900.00 ns, 19.6359 ms/op

OverheadJitting  2: 16 op, 355700.00 ns, 22.2312 us/op
WorkloadJitting  2: 16 op, 1011100.00 ns, 63.1938 us/op

WorkloadPilot    1: 16 op, 662000.00 ns, 41.3750 us/op
WorkloadPilot    2: 32 op, 914300.00 ns, 28.5719 us/op
WorkloadPilot    3: 64 op, 1840100.00 ns, 28.7516 us/op
WorkloadPilot    4: 128 op, 3708000.00 ns, 28.9688 us/op
WorkloadPilot    5: 256 op, 7058500.00 ns, 27.5723 us/op
WorkloadPilot    6: 512 op, 13436800.00 ns, 26.2437 us/op
WorkloadPilot    7: 1024 op, 25254200.00 ns, 24.6623 us/op
WorkloadPilot    8: 2048 op, 52328100.00 ns, 25.5508 us/op
WorkloadPilot    9: 4096 op, 104567000.00 ns, 25.5291 us/op
WorkloadPilot   10: 8192 op, 194522200.00 ns, 23.7454 us/op
WorkloadPilot   11: 16384 op, 359341600.00 ns, 21.9325 us/op
WorkloadPilot   12: 32768 op, 723024400.00 ns, 22.0650 us/op

OverheadWarmup   1: 32768 op, 70600.00 ns, 2.1545 ns/op
OverheadWarmup   2: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadWarmup   3: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadWarmup   4: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadWarmup   5: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadWarmup   6: 32768 op, 67900.00 ns, 2.0721 ns/op

OverheadActual   1: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadActual   2: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadActual   3: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadActual   4: 32768 op, 68100.00 ns, 2.0782 ns/op
OverheadActual   5: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadActual   6: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadActual   7: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadActual   8: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadActual   9: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadActual  10: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadActual  11: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadActual  12: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadActual  13: 32768 op, 67900.00 ns, 2.0721 ns/op
OverheadActual  14: 32768 op, 68000.00 ns, 2.0752 ns/op
OverheadActual  15: 32768 op, 73100.00 ns, 2.2308 ns/op

WorkloadWarmup   1: 32768 op, 714119300.00 ns, 21.7932 us/op
WorkloadWarmup   2: 32768 op, 682184400.00 ns, 20.8186 us/op
WorkloadWarmup   3: 32768 op, 706338900.00 ns, 21.5558 us/op
WorkloadWarmup   4: 32768 op, 698337600.00 ns, 21.3116 us/op
WorkloadWarmup   5: 32768 op, 697432000.00 ns, 21.2839 us/op
WorkloadWarmup   6: 32768 op, 717899500.00 ns, 21.9086 us/op
WorkloadWarmup   7: 32768 op, 722978400.00 ns, 22.0635 us/op
WorkloadWarmup   8: 32768 op, 708686000.00 ns, 21.6274 us/op

// BeforeActualRun
WorkloadActual   1: 32768 op, 688025600.00 ns, 20.9969 us/op
WorkloadActual   2: 32768 op, 687733600.00 ns, 20.9880 us/op
WorkloadActual   3: 32768 op, 705587900.00 ns, 21.5328 us/op
WorkloadActual   4: 32768 op, 711322600.00 ns, 21.7078 us/op
WorkloadActual   5: 32768 op, 679431300.00 ns, 20.7346 us/op
WorkloadActual   6: 32768 op, 693238500.00 ns, 21.1560 us/op
WorkloadActual   7: 32768 op, 692549600.00 ns, 21.1349 us/op
WorkloadActual   8: 32768 op, 682964300.00 ns, 20.8424 us/op
WorkloadActual   9: 32768 op, 695736500.00 ns, 21.2322 us/op
WorkloadActual  10: 32768 op, 680795200.00 ns, 20.7762 us/op
WorkloadActual  11: 32768 op, 693789300.00 ns, 21.1728 us/op
WorkloadActual  12: 32768 op, 683343500.00 ns, 20.8540 us/op
WorkloadActual  13: 32768 op, 706781000.00 ns, 21.5692 us/op
WorkloadActual  14: 32768 op, 689778800.00 ns, 21.0504 us/op
WorkloadActual  15: 32768 op, 673278200.00 ns, 20.5468 us/op

// AfterActualRun
WorkloadResult   1: 32768 op, 687957600.00 ns, 20.9948 us/op
WorkloadResult   2: 32768 op, 687665600.00 ns, 20.9859 us/op
WorkloadResult   3: 32768 op, 705519900.00 ns, 21.5308 us/op
WorkloadResult   4: 32768 op, 711254600.00 ns, 21.7058 us/op
WorkloadResult   5: 32768 op, 679363300.00 ns, 20.7325 us/op
WorkloadResult   6: 32768 op, 693170500.00 ns, 21.1539 us/op
WorkloadResult   7: 32768 op, 692481600.00 ns, 21.1329 us/op
WorkloadResult   8: 32768 op, 682896300.00 ns, 20.8403 us/op
WorkloadResult   9: 32768 op, 695668500.00 ns, 21.2301 us/op
WorkloadResult  10: 32768 op, 680727200.00 ns, 20.7741 us/op
WorkloadResult  11: 32768 op, 693721300.00 ns, 21.1707 us/op
WorkloadResult  12: 32768 op, 683275500.00 ns, 20.8519 us/op
WorkloadResult  13: 32768 op, 706713000.00 ns, 21.5672 us/op
WorkloadResult  14: 32768 op, 689710800.00 ns, 21.0483 us/op
WorkloadResult  15: 32768 op, 673210200.00 ns, 20.5447 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 21.0843 us, StdErr = 0.0845 us (0.40%); N = 15, StdDev = 0.3271 us
Min = 20.5447 us, Q1 = 20.8403 us, Median = 21.0483 us, Q3 = 21.2301 us, Max = 21.7058 us
IQR = 0.3898 us, LowerFence = 20.2557 us, UpperFence = 21.8148 us
ConfidenceInterval = [20.7345 us; 21.4340 us] (CI 99.9%), Margin = 0.3497 us (1.66% of Mean)
Skewness = 0.36, Kurtosis = 2.09, MValue = 2

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.ContainsListInteger-report.csv
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.ContainsListInteger-report-github.md
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.ContainsListInteger-report.html

// * Detailed results *
ContainsListInteger.LinqContains: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 1.8838 us, StdErr = 0.0010 us (0.05%); N = 13, StdDev = 0.0037 us
Min = 1.8799 us, Q1 = 1.8811 us, Median = 1.8829 us, Q3 = 1.8850 us, Max = 1.8915 us
IQR = 0.0039 us, LowerFence = 1.8752 us, UpperFence = 1.8909 us
ConfidenceInterval = [1.8794 us; 1.8882 us] (CI 99.9%), Margin = 0.0044 us (0.23% of Mean)
Skewness = 1.04, Kurtosis = 2.79, MValue = 2
-------------------- Histogram --------------------
[1.879 us ; 1.893 us) | @@@@@@@@@@@@@
---------------------------------------------------

ContainsListInteger.PLinqContains: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 21.0843 us, StdErr = 0.0845 us (0.40%); N = 15, StdDev = 0.3271 us
Min = 20.5447 us, Q1 = 20.8403 us, Median = 21.0483 us, Q3 = 21.2301 us, Max = 21.7058 us
IQR = 0.3898 us, LowerFence = 20.2557 us, UpperFence = 21.8148 us
ConfidenceInterval = [20.7345 us; 21.4340 us] (CI 99.9%), Margin = 0.3497 us (1.66% of Mean)
Skewness = 0.36, Kurtosis = 2.09, MValue = 2
-------------------- Histogram --------------------
[20.429 us ; 20.868 us) | @@@@@
[20.868 us ; 21.822 us) | @@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.18362
AMD Ryzen 5 1600, 1 CPU, 12 logical and 6 physical cores
.NET Core SDK=3.0.100
  [Host]     : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT  [AttachedDebugger]
  DefaultJob : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT


|        Method |      Mean |     Error |    StdDev |
|-------------- |----------:|----------:|----------:|
|  LinqContains |  1.884 us | 0.0044 us | 0.0037 us |
| PLinqContains | 21.084 us | 0.3497 us | 0.3271 us |

// * Warnings *
Environment
  Summary -> Benchmark was executed with attached debugger

// * Hints *
Outliers
  ContainsListInteger.LinqContains: Default -> 2 outliers were removed (1.91 us, 1.91 us)

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  1 us   : 1 Microsecond (0.000001 sec)

// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:00:45 (45.64 sec), executed benchmarks: 2

Global total time: 00:00:49 (49.87 sec), executed benchmarks: 2
// * Artifacts cleanup *
