// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\fb489fe4-5bd2-46d5-a54c-4083913b2797
// command took 2.5s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\fb489fe4-5bd2-46d5-a54c-4083913b2797
// command took 5.19s and exited with 0
// ***** Done, took 00:00:07 (7.94 sec)   *****
// Found 3 benchmarks:
//   IterateList.LinqIterate: DefaultJob
//   IterateList.ForLoopIterate: DefaultJob
//   IterateList.ForEachIterate: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: IterateList.LinqIterate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "fb489fe4-5bd2-46d5-a54c-4083913b2797.dll" --benchmarkName "ListBenchmarks.IterateList.LinqIterate" --job "Default" --benchmarkId 0 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\fb489fe4-5bd2-46d5-a54c-4083913b2797\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadActual  11: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  12: 256 op, 700.00 ns, 2.7344 ns/op
OverheadActual  13: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  14: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  15: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  16: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  17: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  18: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  19: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  20: 256 op, 800.00 ns, 3.1250 ns/op

WorkloadWarmup   1: 256 op, 526031700.00 ns, 2.0548 ms/op
WorkloadWarmup   2: 256 op, 528502900.00 ns, 2.0645 ms/op
WorkloadWarmup   3: 256 op, 531240300.00 ns, 2.0752 ms/op
WorkloadWarmup   4: 256 op, 530290200.00 ns, 2.0714 ms/op
WorkloadWarmup   5: 256 op, 527107800.00 ns, 2.0590 ms/op
WorkloadWarmup   6: 256 op, 532109900.00 ns, 2.0786 ms/op
WorkloadWarmup   7: 256 op, 528655300.00 ns, 2.0651 ms/op

// BeforeActualRun
WorkloadActual   1: 256 op, 530779900.00 ns, 2.0734 ms/op
WorkloadActual   2: 256 op, 525100100.00 ns, 2.0512 ms/op
WorkloadActual   3: 256 op, 533976400.00 ns, 2.0858 ms/op
WorkloadActual   4: 256 op, 530060600.00 ns, 2.0705 ms/op
WorkloadActual   5: 256 op, 530562700.00 ns, 2.0725 ms/op
WorkloadActual   6: 256 op, 530737600.00 ns, 2.0732 ms/op
WorkloadActual   7: 256 op, 531194900.00 ns, 2.0750 ms/op
WorkloadActual   8: 256 op, 527668900.00 ns, 2.0612 ms/op
WorkloadActual   9: 256 op, 530043500.00 ns, 2.0705 ms/op
WorkloadActual  10: 256 op, 526851300.00 ns, 2.0580 ms/op
WorkloadActual  11: 256 op, 528650800.00 ns, 2.0650 ms/op
WorkloadActual  12: 256 op, 524410800.00 ns, 2.0485 ms/op
WorkloadActual  13: 256 op, 524766700.00 ns, 2.0499 ms/op
WorkloadActual  14: 256 op, 536727600.00 ns, 2.0966 ms/op
WorkloadActual  15: 256 op, 537068700.00 ns, 2.0979 ms/op

// AfterActualRun
WorkloadResult   1: 256 op, 530779100.00 ns, 2.0734 ms/op
WorkloadResult   2: 256 op, 525099300.00 ns, 2.0512 ms/op
WorkloadResult   3: 256 op, 533975600.00 ns, 2.0858 ms/op
WorkloadResult   4: 256 op, 530059800.00 ns, 2.0705 ms/op
WorkloadResult   5: 256 op, 530561900.00 ns, 2.0725 ms/op
WorkloadResult   6: 256 op, 530736800.00 ns, 2.0732 ms/op
WorkloadResult   7: 256 op, 531194100.00 ns, 2.0750 ms/op
WorkloadResult   8: 256 op, 527668100.00 ns, 2.0612 ms/op
WorkloadResult   9: 256 op, 530042700.00 ns, 2.0705 ms/op
WorkloadResult  10: 256 op, 526850500.00 ns, 2.0580 ms/op
WorkloadResult  11: 256 op, 528650000.00 ns, 2.0650 ms/op
WorkloadResult  12: 256 op, 524410000.00 ns, 2.0485 ms/op
WorkloadResult  13: 256 op, 524765900.00 ns, 2.0499 ms/op
WorkloadResult  14: 256 op, 536726800.00 ns, 2.0966 ms/op
WorkloadResult  15: 256 op, 537067900.00 ns, 2.0979 ms/op
GC:  0 0 0 0 0

// AfterAll

Mean = 2.0699 ms, StdErr = 0.0039 ms (0.19%); N = 15, StdDev = 0.0153 ms
Min = 2.0485 ms, Q1 = 2.0580 ms, Median = 2.0705 ms, Q3 = 2.0750 ms, Max = 2.0979 ms
IQR = 0.0170 ms, LowerFence = 2.0326 ms, UpperFence = 2.1004 ms
ConfidenceInterval = [2.0536 ms; 2.0863 ms] (CI 99.9%), Margin = 0.0163 ms (0.79% of Mean)
Skewness = 0.34, Kurtosis = 2.1, MValue = 2

// **************************
// Benchmark: IterateList.ForLoopIterate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "fb489fe4-5bd2-46d5-a54c-4083913b2797.dll" --benchmarkName "ListBenchmarks.IterateList.ForLoopIterate" --job "Default" --benchmarkId 1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\fb489fe4-5bd2-46d5-a54c-4083913b2797\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 314400.00 ns, 314.4000 us/op
WorkloadJitting  1: 1 op, 589700.00 ns, 589.7000 us/op

OverheadJitting  2: 16 op, 254500.00 ns, 15.9062 us/op
WorkloadJitting  2: 16 op, 5464400.00 ns, 341.5250 us/op

WorkloadPilot    1: 16 op, 6190400.00 ns, 386.9000 us/op
WorkloadPilot    2: 32 op, 13977100.00 ns, 436.7844 us/op
WorkloadPilot    3: 64 op, 20041800.00 ns, 313.1531 us/op
WorkloadPilot    4: 128 op, 40504400.00 ns, 316.4406 us/op
WorkloadPilot    5: 256 op, 81515000.00 ns, 318.4180 us/op
WorkloadPilot    6: 512 op, 165450300.00 ns, 323.1451 us/op
WorkloadPilot    7: 1024 op, 320549400.00 ns, 313.0365 us/op
WorkloadPilot    8: 2048 op, 636995300.00 ns, 311.0329 us/op

OverheadWarmup   1: 2048 op, 7600.00 ns, 3.7109 ns/op
OverheadWarmup   2: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadWarmup   3: 2048 op, 4700.00 ns, 2.2949 ns/op
OverheadWarmup   4: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadWarmup   5: 2048 op, 5000.00 ns, 2.4414 ns/op
OverheadWarmup   6: 2048 op, 4600.00 ns, 2.2461 ns/op

OverheadActual   1: 2048 op, 4700.00 ns, 2.2949 ns/op
OverheadActual   2: 2048 op, 4900.00 ns, 2.3926 ns/op
OverheadActual   3: 2048 op, 4700.00 ns, 2.2949 ns/op
OverheadActual   4: 2048 op, 6100.00 ns, 2.9785 ns/op
OverheadActual   5: 2048 op, 4700.00 ns, 2.2949 ns/op
OverheadActual   6: 2048 op, 4700.00 ns, 2.2949 ns/op
OverheadActual   7: 2048 op, 4700.00 ns, 2.2949 ns/op
OverheadActual   8: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadActual   9: 2048 op, 4700.00 ns, 2.2949 ns/op
OverheadActual  10: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadActual  11: 2048 op, 4700.00 ns, 2.2949 ns/op
OverheadActual  12: 2048 op, 6000.00 ns, 2.9297 ns/op
OverheadActual  13: 2048 op, 4800.00 ns, 2.3438 ns/op
OverheadActual  14: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadActual  15: 2048 op, 4700.00 ns, 2.2949 ns/op

WorkloadWarmup   1: 2048 op, 632429000.00 ns, 308.8032 us/op
WorkloadWarmup   2: 2048 op, 636947200.00 ns, 311.0094 us/op
WorkloadWarmup   3: 2048 op, 636173700.00 ns, 310.6317 us/op
WorkloadWarmup   4: 2048 op, 650460700.00 ns, 317.6078 us/op
WorkloadWarmup   5: 2048 op, 639592700.00 ns, 312.3011 us/op
WorkloadWarmup   6: 2048 op, 672909200.00 ns, 328.5689 us/op

// BeforeActualRun
WorkloadActual   1: 2048 op, 663860200.00 ns, 324.1505 us/op
WorkloadActual   2: 2048 op, 664441700.00 ns, 324.4344 us/op
WorkloadActual   3: 2048 op, 652320400.00 ns, 318.5158 us/op
WorkloadActual   4: 2048 op, 634040000.00 ns, 309.5898 us/op
WorkloadActual   5: 2048 op, 629928800.00 ns, 307.5824 us/op
WorkloadActual   6: 2048 op, 634413900.00 ns, 309.7724 us/op
WorkloadActual   7: 2048 op, 638890800.00 ns, 311.9584 us/op
WorkloadActual   8: 2048 op, 636190800.00 ns, 310.6400 us/op
WorkloadActual   9: 2048 op, 635271200.00 ns, 310.1910 us/op
WorkloadActual  10: 2048 op, 635985400.00 ns, 310.5397 us/op
WorkloadActual  11: 2048 op, 631860800.00 ns, 308.5258 us/op
WorkloadActual  12: 2048 op, 632070700.00 ns, 308.6283 us/op
WorkloadActual  13: 2048 op, 637286700.00 ns, 311.1751 us/op
WorkloadActual  14: 2048 op, 635462600.00 ns, 310.2845 us/op
WorkloadActual  15: 2048 op, 637131200.00 ns, 311.0992 us/op

// AfterActualRun
WorkloadResult   1: 2048 op, 634035300.00 ns, 309.5875 us/op
WorkloadResult   2: 2048 op, 629924100.00 ns, 307.5801 us/op
WorkloadResult   3: 2048 op, 634409200.00 ns, 309.7701 us/op
WorkloadResult   4: 2048 op, 638886100.00 ns, 311.9561 us/op
WorkloadResult   5: 2048 op, 636186100.00 ns, 310.6377 us/op
WorkloadResult   6: 2048 op, 635266500.00 ns, 310.1887 us/op
WorkloadResult   7: 2048 op, 635980700.00 ns, 310.5375 us/op
WorkloadResult   8: 2048 op, 631856100.00 ns, 308.5235 us/op
WorkloadResult   9: 2048 op, 632066000.00 ns, 308.6260 us/op
WorkloadResult  10: 2048 op, 637282000.00 ns, 311.1729 us/op
WorkloadResult  11: 2048 op, 635457900.00 ns, 310.2822 us/op
WorkloadResult  12: 2048 op, 637126500.00 ns, 311.0969 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 309.9966 us, StdErr = 0.3627 us (0.12%); N = 12, StdDev = 1.2564 us
Min = 307.5801 us, Q1 = 309.1068 us, Median = 310.2354 us, Q3 = 310.8673 us, Max = 311.9561 us
IQR = 1.7606 us, LowerFence = 306.4659 us, UpperFence = 313.5082 us
ConfidenceInterval = [308.3874 us; 311.6058 us] (CI 99.9%), Margin = 1.6092 us (0.52% of Mean)
Skewness = -0.38, Kurtosis = 2.03, MValue = 2

// **************************
// Benchmark: IterateList.ForEachIterate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "fb489fe4-5bd2-46d5-a54c-4083913b2797.dll" --benchmarkName "ListBenchmarks.IterateList.ForEachIterate" --job "Default" --benchmarkId 2 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\fb489fe4-5bd2-46d5-a54c-4083913b2797\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 289000.00 ns, 289.0000 us/op
WorkloadJitting  1: 1 op, 3058600.00 ns, 3.0586 ms/op

OverheadJitting  2: 16 op, 260500.00 ns, 16.2812 us/op
WorkloadJitting  2: 16 op, 38050600.00 ns, 2.3782 ms/op

WorkloadPilot    1: 16 op, 37755400.00 ns, 2.3597 ms/op
WorkloadPilot    2: 32 op, 75431000.00 ns, 2.3572 ms/op
WorkloadPilot    3: 64 op, 152154300.00 ns, 2.3774 ms/op
WorkloadPilot    4: 128 op, 297529400.00 ns, 2.3244 ms/op
WorkloadPilot    5: 256 op, 594918700.00 ns, 2.3239 ms/op

OverheadWarmup   1: 256 op, 4000.00 ns, 15.6250 ns/op
OverheadWarmup   2: 256 op, 900.00 ns, 3.5156 ns/op
OverheadWarmup   3: 256 op, 800.00 ns, 3.1250 ns/op
OverheadWarmup   4: 256 op, 800.00 ns, 3.1250 ns/op
OverheadWarmup   5: 256 op, 900.00 ns, 3.5156 ns/op
OverheadWarmup   6: 256 op, 800.00 ns, 3.1250 ns/op
OverheadWarmup   7: 256 op, 800.00 ns, 3.1250 ns/op

OverheadActual   1: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual   2: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   3: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   4: 256 op, 1200.00 ns, 4.6875 ns/op
OverheadActual   5: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   6: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual   7: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual   8: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual   9: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  10: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  11: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  12: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  13: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  14: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  15: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  16: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  17: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  18: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  19: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  20: 256 op, 800.00 ns, 3.1250 ns/op

WorkloadWarmup   1: 256 op, 592701700.00 ns, 2.3152 ms/op
WorkloadWarmup   2: 256 op, 590775800.00 ns, 2.3077 ms/op
WorkloadWarmup   3: 256 op, 594191600.00 ns, 2.3211 ms/op
WorkloadWarmup   4: 256 op, 591812600.00 ns, 2.3118 ms/op
WorkloadWarmup   5: 256 op, 595497800.00 ns, 2.3262 ms/op
WorkloadWarmup   6: 256 op, 595874300.00 ns, 2.3276 ms/op
WorkloadWarmup   7: 256 op, 593302900.00 ns, 2.3176 ms/op

// BeforeActualRun
WorkloadActual   1: 256 op, 593034100.00 ns, 2.3165 ms/op
WorkloadActual   2: 256 op, 596570200.00 ns, 2.3304 ms/op
WorkloadActual   3: 256 op, 592847300.00 ns, 2.3158 ms/op
WorkloadActual   4: 256 op, 591541000.00 ns, 2.3107 ms/op
WorkloadActual   5: 256 op, 589896400.00 ns, 2.3043 ms/op
WorkloadActual   6: 256 op, 590823800.00 ns, 2.3079 ms/op
WorkloadActual   7: 256 op, 589244100.00 ns, 2.3017 ms/op
WorkloadActual   8: 256 op, 597556100.00 ns, 2.3342 ms/op
WorkloadActual   9: 256 op, 594847300.00 ns, 2.3236 ms/op
WorkloadActual  10: 256 op, 592724100.00 ns, 2.3153 ms/op
WorkloadActual  11: 256 op, 593839500.00 ns, 2.3197 ms/op
WorkloadActual  12: 256 op, 593744400.00 ns, 2.3193 ms/op
WorkloadActual  13: 256 op, 595983700.00 ns, 2.3281 ms/op
WorkloadActual  14: 256 op, 597322400.00 ns, 2.3333 ms/op
WorkloadActual  15: 256 op, 592735900.00 ns, 2.3154 ms/op

// AfterActualRun
WorkloadResult   1: 256 op, 593033300.00 ns, 2.3165 ms/op
WorkloadResult   2: 256 op, 596569400.00 ns, 2.3303 ms/op
WorkloadResult   3: 256 op, 592846500.00 ns, 2.3158 ms/op
WorkloadResult   4: 256 op, 591540200.00 ns, 2.3107 ms/op
WorkloadResult   5: 256 op, 589895600.00 ns, 2.3043 ms/op
WorkloadResult   6: 256 op, 590823000.00 ns, 2.3079 ms/op
WorkloadResult   7: 256 op, 589243300.00 ns, 2.3017 ms/op
WorkloadResult   8: 256 op, 597555300.00 ns, 2.3342 ms/op
WorkloadResult   9: 256 op, 594846500.00 ns, 2.3236 ms/op
WorkloadResult  10: 256 op, 592723300.00 ns, 2.3153 ms/op
WorkloadResult  11: 256 op, 593838700.00 ns, 2.3197 ms/op
WorkloadResult  12: 256 op, 593743600.00 ns, 2.3193 ms/op
WorkloadResult  13: 256 op, 595982900.00 ns, 2.3281 ms/op
WorkloadResult  14: 256 op, 597321600.00 ns, 2.3333 ms/op
WorkloadResult  15: 256 op, 592735100.00 ns, 2.3154 ms/op
GC:  0 0 0 0 0

// AfterAll

Mean = 2.3184 ms, StdErr = 0.0026 ms (0.11%); N = 15, StdDev = 0.0100 ms
Min = 2.3017 ms, Q1 = 2.3107 ms, Median = 2.3165 ms, Q3 = 2.3281 ms, Max = 2.3342 ms
IQR = 0.0174 ms, LowerFence = 2.2847 ms, UpperFence = 2.3541 ms
ConfidenceInterval = [2.3077 ms; 2.3291 ms] (CI 99.9%), Margin = 0.0107 ms (0.46% of Mean)
Skewness = 0.05, Kurtosis = 1.79, MValue = 2

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.IterateList-report.csv
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.IterateList-report-github.md
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.IterateList-report.html

// * Detailed results *
IterateList.LinqIterate: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 2.0699 ms, StdErr = 0.0039 ms (0.19%); N = 15, StdDev = 0.0153 ms
Min = 2.0485 ms, Q1 = 2.0580 ms, Median = 2.0705 ms, Q3 = 2.0750 ms, Max = 2.0979 ms
IQR = 0.0170 ms, LowerFence = 2.0326 ms, UpperFence = 2.1004 ms
ConfidenceInterval = [2.0536 ms; 2.0863 ms] (CI 99.9%), Margin = 0.0163 ms (0.79% of Mean)
Skewness = 0.34, Kurtosis = 2.1, MValue = 2
-------------------- Histogram --------------------
[2.043 ms ; 2.103 ms) | @@@@@@@@@@@@@@@
---------------------------------------------------

IterateList.ForLoopIterate: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 309.9966 us, StdErr = 0.3627 us (0.12%); N = 12, StdDev = 1.2564 us
Min = 307.5801 us, Q1 = 309.1068 us, Median = 310.2354 us, Q3 = 310.8673 us, Max = 311.9561 us
IQR = 1.7606 us, LowerFence = 306.4659 us, UpperFence = 313.5082 us
ConfidenceInterval = [308.3874 us; 311.6058 us] (CI 99.9%), Margin = 1.6092 us (0.52% of Mean)
Skewness = -0.38, Kurtosis = 2.03, MValue = 2
-------------------- Histogram --------------------
[307.100 us ; 312.436 us) | @@@@@@@@@@@@
---------------------------------------------------

IterateList.ForEachIterate: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 2.3184 ms, StdErr = 0.0026 ms (0.11%); N = 15, StdDev = 0.0100 ms
Min = 2.3017 ms, Q1 = 2.3107 ms, Median = 2.3165 ms, Q3 = 2.3281 ms, Max = 2.3342 ms
IQR = 0.0174 ms, LowerFence = 2.2847 ms, UpperFence = 2.3541 ms
ConfidenceInterval = [2.3077 ms; 2.3291 ms] (CI 99.9%), Margin = 0.0107 ms (0.46% of Mean)
Skewness = 0.05, Kurtosis = 1.79, MValue = 2
-------------------- Histogram --------------------
[2.298 ms ; 2.338 ms) | @@@@@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.18362
AMD Ryzen 5 1600, 1 CPU, 12 logical and 6 physical cores
.NET Core SDK=3.0.100
  [Host]     : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT  [AttachedDebugger]
  DefaultJob : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT


|         Method |       Mean |     Error |    StdDev |
|--------------- |-----------:|----------:|----------:|
|    LinqIterate | 2,069.9 us | 16.312 us | 15.258 us |
| ForLoopIterate |   310.0 us |  1.609 us |  1.256 us |
| ForEachIterate | 2,318.4 us | 10.738 us | 10.045 us |

// * Warnings *
Environment
  Summary -> Benchmark was executed with attached debugger

// * Hints *
Outliers
  IterateList.ForLoopIterate: Default -> 3 outliers were removed (318.52 us..324.43 us)

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  1 us   : 1 Microsecond (0.000001 sec)

// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:00:44 (44.25 sec), executed benchmarks: 3

Global total time: 00:00:52 (52.2 sec), executed benchmarks: 3
// * Artifacts cleanup *
