// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\063820e2-b3ca-42b3-91d3-7814fb63bee5
// command took 1.45s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\063820e2-b3ca-42b3-91d3-7814fb63bee5
// command took 2.55s and exited with 0
// ***** Done, took 00:00:04 (4.24 sec)   *****
// Found 4 benchmarks:
//   ContainsListInteger.LinqContains: DefaultJob
//   ContainsListInteger.PLinqContains: DefaultJob
//   ContainsListInteger.ForLoopContains: DefaultJob
//   ContainsListInteger.ForEachContains: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ContainsListInteger.LinqContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "063820e2-b3ca-42b3-91d3-7814fb63bee5.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.LinqContains" --job "Default" --benchmarkId 0 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\063820e2-b3ca-42b3-91d3-7814fb63bee5\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadWarmup   6: 524288 op, 1090600.00 ns, 2.0802 ns/op
OverheadWarmup   7: 524288 op, 1088600.00 ns, 2.0763 ns/op

OverheadActual   1: 524288 op, 1086600.00 ns, 2.0725 ns/op
OverheadActual   2: 524288 op, 1085200.00 ns, 2.0699 ns/op
OverheadActual   3: 524288 op, 1085100.00 ns, 2.0697 ns/op
OverheadActual   4: 524288 op, 1085300.00 ns, 2.0700 ns/op
OverheadActual   5: 524288 op, 1084300.00 ns, 2.0681 ns/op
OverheadActual   6: 524288 op, 1091800.00 ns, 2.0824 ns/op
OverheadActual   7: 524288 op, 1083700.00 ns, 2.0670 ns/op
OverheadActual   8: 524288 op, 1085900.00 ns, 2.0712 ns/op
OverheadActual   9: 524288 op, 1086600.00 ns, 2.0725 ns/op
OverheadActual  10: 524288 op, 1087800.00 ns, 2.0748 ns/op
OverheadActual  11: 524288 op, 1104300.00 ns, 2.1063 ns/op
OverheadActual  12: 524288 op, 1094000.00 ns, 2.0866 ns/op
OverheadActual  13: 524288 op, 1100900.00 ns, 2.0998 ns/op
OverheadActual  14: 524288 op, 1085500.00 ns, 2.0704 ns/op
OverheadActual  15: 524288 op, 1089300.00 ns, 2.0777 ns/op

WorkloadWarmup   1: 524288 op, 596720700.00 ns, 1.1382 us/op
WorkloadWarmup   2: 524288 op, 596704700.00 ns, 1.1381 us/op
WorkloadWarmup   3: 524288 op, 596301200.00 ns, 1.1374 us/op
WorkloadWarmup   4: 524288 op, 595733500.00 ns, 1.1363 us/op
WorkloadWarmup   5: 524288 op, 597613100.00 ns, 1.1399 us/op
WorkloadWarmup   6: 524288 op, 595457000.00 ns, 1.1357 us/op
WorkloadWarmup   7: 524288 op, 594839600.00 ns, 1.1346 us/op
WorkloadWarmup   8: 524288 op, 596735400.00 ns, 1.1382 us/op
WorkloadWarmup   9: 524288 op, 595593600.00 ns, 1.1360 us/op

// BeforeActualRun
WorkloadActual   1: 524288 op, 596620900.00 ns, 1.1380 us/op
WorkloadActual   2: 524288 op, 596591000.00 ns, 1.1379 us/op
WorkloadActual   3: 524288 op, 596515500.00 ns, 1.1378 us/op
WorkloadActual   4: 524288 op, 596612200.00 ns, 1.1379 us/op
WorkloadActual   5: 524288 op, 596245300.00 ns, 1.1372 us/op
WorkloadActual   6: 524288 op, 596465700.00 ns, 1.1377 us/op
WorkloadActual   7: 524288 op, 597994300.00 ns, 1.1406 us/op
WorkloadActual   8: 524288 op, 598122300.00 ns, 1.1408 us/op
WorkloadActual   9: 524288 op, 602447900.00 ns, 1.1491 us/op
WorkloadActual  10: 524288 op, 596196500.00 ns, 1.1372 us/op
WorkloadActual  11: 524288 op, 600187400.00 ns, 1.1448 us/op
WorkloadActual  12: 524288 op, 595729100.00 ns, 1.1363 us/op
WorkloadActual  13: 524288 op, 596470200.00 ns, 1.1377 us/op
WorkloadActual  14: 524288 op, 600341400.00 ns, 1.1451 us/op
WorkloadActual  15: 524288 op, 596185400.00 ns, 1.1371 us/op

// AfterActualRun
WorkloadResult   1: 524288 op, 595534300.00 ns, 1.1359 us/op
WorkloadResult   2: 524288 op, 595504400.00 ns, 1.1358 us/op
WorkloadResult   3: 524288 op, 595428900.00 ns, 1.1357 us/op
WorkloadResult   4: 524288 op, 595525600.00 ns, 1.1359 us/op
WorkloadResult   5: 524288 op, 595158700.00 ns, 1.1352 us/op
WorkloadResult   6: 524288 op, 595379100.00 ns, 1.1356 us/op
WorkloadResult   7: 524288 op, 596907700.00 ns, 1.1385 us/op
WorkloadResult   8: 524288 op, 597035700.00 ns, 1.1388 us/op
WorkloadResult   9: 524288 op, 595109900.00 ns, 1.1351 us/op
WorkloadResult  10: 524288 op, 599100800.00 ns, 1.1427 us/op
WorkloadResult  11: 524288 op, 594642500.00 ns, 1.1342 us/op
WorkloadResult  12: 524288 op, 595383600.00 ns, 1.1356 us/op
WorkloadResult  13: 524288 op, 599254800.00 ns, 1.1430 us/op
WorkloadResult  14: 524288 op, 595098800.00 ns, 1.1351 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 1.1369 us, StdErr = 0.0007 us (0.07%); N = 14, StdDev = 0.0028 us
Min = 1.1342 us, Q1 = 1.1352 us, Median = 1.1358 us, Q3 = 1.1385 us, Max = 1.1430 us
IQR = 0.0033 us, LowerFence = 1.1302 us, UpperFence = 1.1435 us
ConfidenceInterval = [1.1338 us; 1.1401 us] (CI 99.9%), Margin = 0.0032 us (0.28% of Mean)
Skewness = 1.23, Kurtosis = 3.01, MValue = 2

// **************************
// Benchmark: ContainsListInteger.PLinqContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "063820e2-b3ca-42b3-91d3-7814fb63bee5.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.PLinqContains" --job "Default" --benchmarkId 1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\063820e2-b3ca-42b3-91d3-7814fb63bee5\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 315400.00 ns, 315.4000 us/op
WorkloadJitting  1: 1 op, 19516400.00 ns, 19.5164 ms/op

OverheadJitting  2: 16 op, 254200.00 ns, 15.8875 us/op
WorkloadJitting  2: 16 op, 628900.00 ns, 39.3062 us/op

WorkloadPilot    1: 16 op, 506400.00 ns, 31.6500 us/op
WorkloadPilot    2: 32 op, 543400.00 ns, 16.9812 us/op
WorkloadPilot    3: 64 op, 1021400.00 ns, 15.9594 us/op
WorkloadPilot    4: 128 op, 2211300.00 ns, 17.2758 us/op
WorkloadPilot    5: 256 op, 4123700.00 ns, 16.1082 us/op
WorkloadPilot    6: 512 op, 8923800.00 ns, 17.4293 us/op
WorkloadPilot    7: 1024 op, 16162700.00 ns, 15.7839 us/op
WorkloadPilot    8: 2048 op, 31130300.00 ns, 15.2003 us/op
WorkloadPilot    9: 4096 op, 64817100.00 ns, 15.8245 us/op
WorkloadPilot   10: 8192 op, 128889800.00 ns, 15.7336 us/op
WorkloadPilot   11: 16384 op, 238355800.00 ns, 14.5481 us/op
WorkloadPilot   12: 32768 op, 466803900.00 ns, 14.2457 us/op
WorkloadPilot   13: 65536 op, 849896200.00 ns, 12.9684 us/op

OverheadWarmup   1: 65536 op, 138900.00 ns, 2.1194 ns/op
OverheadWarmup   2: 65536 op, 135600.00 ns, 2.0691 ns/op
OverheadWarmup   3: 65536 op, 135500.00 ns, 2.0676 ns/op
OverheadWarmup   4: 65536 op, 137300.00 ns, 2.0950 ns/op
OverheadWarmup   5: 65536 op, 135700.00 ns, 2.0706 ns/op
OverheadWarmup   6: 65536 op, 135500.00 ns, 2.0676 ns/op
OverheadWarmup   7: 65536 op, 135500.00 ns, 2.0676 ns/op
OverheadWarmup   8: 65536 op, 139600.00 ns, 2.1301 ns/op

OverheadActual   1: 65536 op, 135600.00 ns, 2.0691 ns/op
OverheadActual   2: 65536 op, 135600.00 ns, 2.0691 ns/op
OverheadActual   3: 65536 op, 135600.00 ns, 2.0691 ns/op
OverheadActual   4: 65536 op, 148200.00 ns, 2.2614 ns/op
OverheadActual   5: 65536 op, 135500.00 ns, 2.0676 ns/op
OverheadActual   6: 65536 op, 138000.00 ns, 2.1057 ns/op
OverheadActual   7: 65536 op, 135400.00 ns, 2.0660 ns/op
OverheadActual   8: 65536 op, 135700.00 ns, 2.0706 ns/op
OverheadActual   9: 65536 op, 135500.00 ns, 2.0676 ns/op
OverheadActual  10: 65536 op, 135600.00 ns, 2.0691 ns/op
OverheadActual  11: 65536 op, 137300.00 ns, 2.0950 ns/op
OverheadActual  12: 65536 op, 135400.00 ns, 2.0660 ns/op
OverheadActual  13: 65536 op, 135500.00 ns, 2.0676 ns/op
OverheadActual  14: 65536 op, 135500.00 ns, 2.0676 ns/op
OverheadActual  15: 65536 op, 139900.00 ns, 2.1347 ns/op

WorkloadWarmup   1: 65536 op, 852026200.00 ns, 13.0009 us/op
WorkloadWarmup   2: 65536 op, 845984300.00 ns, 12.9087 us/op
WorkloadWarmup   3: 65536 op, 848370200.00 ns, 12.9451 us/op
WorkloadWarmup   4: 65536 op, 849336500.00 ns, 12.9598 us/op
WorkloadWarmup   5: 65536 op, 846299700.00 ns, 12.9135 us/op
WorkloadWarmup   6: 65536 op, 846192100.00 ns, 12.9119 us/op
WorkloadWarmup   7: 65536 op, 844124600.00 ns, 12.8803 us/op
WorkloadWarmup   8: 65536 op, 843827800.00 ns, 12.8758 us/op
WorkloadWarmup   9: 65536 op, 848618900.00 ns, 12.9489 us/op
WorkloadWarmup  10: 65536 op, 854708700.00 ns, 13.0418 us/op
WorkloadWarmup  11: 65536 op, 862962600.00 ns, 13.1678 us/op
WorkloadWarmup  12: 65536 op, 852162700.00 ns, 13.0030 us/op

// BeforeActualRun
WorkloadActual   1: 65536 op, 854488600.00 ns, 13.0385 us/op
WorkloadActual   2: 65536 op, 854198700.00 ns, 13.0340 us/op
WorkloadActual   3: 65536 op, 853259400.00 ns, 13.0197 us/op
WorkloadActual   4: 65536 op, 857639400.00 ns, 13.0865 us/op
WorkloadActual   5: 65536 op, 844518700.00 ns, 12.8863 us/op
WorkloadActual   6: 65536 op, 848669600.00 ns, 12.9497 us/op
WorkloadActual   7: 65536 op, 856036200.00 ns, 13.0621 us/op
WorkloadActual   8: 65536 op, 852234600.00 ns, 13.0041 us/op
WorkloadActual   9: 65536 op, 845159400.00 ns, 12.8961 us/op
WorkloadActual  10: 65536 op, 852050100.00 ns, 13.0013 us/op
WorkloadActual  11: 65536 op, 843732300.00 ns, 12.8743 us/op
WorkloadActual  12: 65536 op, 846987700.00 ns, 12.9240 us/op
WorkloadActual  13: 65536 op, 838967200.00 ns, 12.8016 us/op
WorkloadActual  14: 65536 op, 853638500.00 ns, 13.0255 us/op
WorkloadActual  15: 65536 op, 859951500.00 ns, 13.1218 us/op

// AfterActualRun
WorkloadResult   1: 65536 op, 854353000.00 ns, 13.0364 us/op
WorkloadResult   2: 65536 op, 854063100.00 ns, 13.0320 us/op
WorkloadResult   3: 65536 op, 853123800.00 ns, 13.0176 us/op
WorkloadResult   4: 65536 op, 857503800.00 ns, 13.0845 us/op
WorkloadResult   5: 65536 op, 844383100.00 ns, 12.8843 us/op
WorkloadResult   6: 65536 op, 848534000.00 ns, 12.9476 us/op
WorkloadResult   7: 65536 op, 855900600.00 ns, 13.0600 us/op
WorkloadResult   8: 65536 op, 852099000.00 ns, 13.0020 us/op
WorkloadResult   9: 65536 op, 845023800.00 ns, 12.8940 us/op
WorkloadResult  10: 65536 op, 851914500.00 ns, 12.9992 us/op
WorkloadResult  11: 65536 op, 843596700.00 ns, 12.8723 us/op
WorkloadResult  12: 65536 op, 846852100.00 ns, 12.9219 us/op
WorkloadResult  13: 65536 op, 838831600.00 ns, 12.7996 us/op
WorkloadResult  14: 65536 op, 853502900.00 ns, 13.0234 us/op
WorkloadResult  15: 65536 op, 859815900.00 ns, 13.1197 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 12.9796 us, StdErr = 0.0231 us (0.18%); N = 15, StdDev = 0.0895 us
Min = 12.7996 us, Q1 = 12.8940 us, Median = 13.0020 us, Q3 = 13.0364 us, Max = 13.1197 us
IQR = 0.1424 us, LowerFence = 12.6805 us, UpperFence = 13.2499 us
ConfidenceInterval = [12.8840 us; 13.0753 us] (CI 99.9%), Margin = 0.0956 us (0.74% of Mean)
Skewness = -0.36, Kurtosis = 1.98, MValue = 2

// **************************
// Benchmark: ContainsListInteger.ForLoopContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "063820e2-b3ca-42b3-91d3-7814fb63bee5.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.ForLoopContains" --job "Default" --benchmarkId 2 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\063820e2-b3ca-42b3-91d3-7814fb63bee5\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 308200.00 ns, 308.2000 us/op
WorkloadJitting  1: 1 op, 354700.00 ns, 354.7000 us/op

OverheadJitting  2: 16 op, 244900.00 ns, 15.3063 us/op
WorkloadJitting  2: 16 op, 241400.00 ns, 15.0875 us/op

WorkloadPilot    1: 16 op, 2600.00 ns, 162.5000 ns/op
WorkloadPilot    2: 32 op, 4600.00 ns, 143.7500 ns/op
WorkloadPilot    3: 64 op, 8900.00 ns, 139.0625 ns/op
WorkloadPilot    4: 128 op, 17600.00 ns, 137.5000 ns/op
WorkloadPilot    5: 256 op, 33400.00 ns, 130.4688 ns/op
WorkloadPilot    6: 512 op, 67400.00 ns, 131.6406 ns/op
WorkloadPilot    7: 1024 op, 132300.00 ns, 129.1992 ns/op
WorkloadPilot    8: 2048 op, 268800.00 ns, 131.2500 ns/op
WorkloadPilot    9: 4096 op, 546800.00 ns, 133.4961 ns/op
WorkloadPilot   10: 8192 op, 1148800.00 ns, 140.2344 ns/op
WorkloadPilot   11: 16384 op, 2121400.00 ns, 129.4800 ns/op
WorkloadPilot   12: 32768 op, 4351800.00 ns, 132.8064 ns/op
WorkloadPilot   13: 65536 op, 8604300.00 ns, 131.2912 ns/op
WorkloadPilot   14: 131072 op, 17134800.00 ns, 130.7281 ns/op
WorkloadPilot   15: 262144 op, 35059100.00 ns, 133.7399 ns/op
WorkloadPilot   16: 524288 op, 68660200.00 ns, 130.9589 ns/op
WorkloadPilot   17: 1048576 op, 137485200.00 ns, 131.1161 ns/op
WorkloadPilot   18: 2097152 op, 282471300.00 ns, 134.6928 ns/op
WorkloadPilot   19: 4194304 op, 552888200.00 ns, 131.8188 ns/op

OverheadWarmup   1: 4194304 op, 8688500.00 ns, 2.0715 ns/op
OverheadWarmup   2: 4194304 op, 8688100.00 ns, 2.0714 ns/op
OverheadWarmup   3: 4194304 op, 8717200.00 ns, 2.0783 ns/op
OverheadWarmup   4: 4194304 op, 8690300.00 ns, 2.0719 ns/op
OverheadWarmup   5: 4194304 op, 8682900.00 ns, 2.0702 ns/op
OverheadWarmup   6: 4194304 op, 8682700.00 ns, 2.0701 ns/op
OverheadWarmup   7: 4194304 op, 8722200.00 ns, 2.0795 ns/op
OverheadWarmup   8: 4194304 op, 8693200.00 ns, 2.0726 ns/op

OverheadActual   1: 4194304 op, 8688600.00 ns, 2.0715 ns/op
OverheadActual   2: 4194304 op, 8695700.00 ns, 2.0732 ns/op
OverheadActual   3: 4194304 op, 8693100.00 ns, 2.0726 ns/op
OverheadActual   4: 4194304 op, 8701000.00 ns, 2.0745 ns/op
OverheadActual   5: 4194304 op, 8707400.00 ns, 2.0760 ns/op
OverheadActual   6: 4194304 op, 8703900.00 ns, 2.0752 ns/op
OverheadActual   7: 4194304 op, 8706900.00 ns, 2.0759 ns/op
OverheadActual   8: 4194304 op, 8695700.00 ns, 2.0732 ns/op
OverheadActual   9: 4194304 op, 8677200.00 ns, 2.0688 ns/op
OverheadActual  10: 4194304 op, 8699600.00 ns, 2.0741 ns/op
OverheadActual  11: 4194304 op, 8680800.00 ns, 2.0697 ns/op
OverheadActual  12: 4194304 op, 8695200.00 ns, 2.0731 ns/op
OverheadActual  13: 4194304 op, 8707800.00 ns, 2.0761 ns/op
OverheadActual  14: 4194304 op, 8966400.00 ns, 2.1378 ns/op
OverheadActual  15: 4194304 op, 8711600.00 ns, 2.0770 ns/op

WorkloadWarmup   1: 4194304 op, 563811200.00 ns, 134.4231 ns/op
WorkloadWarmup   2: 4194304 op, 552364600.00 ns, 131.6940 ns/op
WorkloadWarmup   3: 4194304 op, 553043400.00 ns, 131.8558 ns/op
WorkloadWarmup   4: 4194304 op, 549078100.00 ns, 130.9104 ns/op
WorkloadWarmup   5: 4194304 op, 553897000.00 ns, 132.0593 ns/op
WorkloadWarmup   6: 4194304 op, 549144800.00 ns, 130.9263 ns/op

// BeforeActualRun
WorkloadActual   1: 4194304 op, 552085700.00 ns, 131.6275 ns/op
WorkloadActual   2: 4194304 op, 552464500.00 ns, 131.7178 ns/op
WorkloadActual   3: 4194304 op, 560532500.00 ns, 133.6414 ns/op
WorkloadActual   4: 4194304 op, 549064700.00 ns, 130.9072 ns/op
WorkloadActual   5: 4194304 op, 552979000.00 ns, 131.8405 ns/op
WorkloadActual   6: 4194304 op, 551067400.00 ns, 131.3847 ns/op
WorkloadActual   7: 4194304 op, 547309600.00 ns, 130.4888 ns/op
WorkloadActual   8: 4194304 op, 562024900.00 ns, 133.9972 ns/op
WorkloadActual   9: 4194304 op, 553556000.00 ns, 131.9780 ns/op
WorkloadActual  10: 4194304 op, 548250200.00 ns, 130.7130 ns/op
WorkloadActual  11: 4194304 op, 551907100.00 ns, 131.5849 ns/op
WorkloadActual  12: 4194304 op, 553474000.00 ns, 131.9585 ns/op
WorkloadActual  13: 4194304 op, 564650200.00 ns, 134.6231 ns/op
WorkloadActual  14: 4194304 op, 555863600.00 ns, 132.5282 ns/op
WorkloadActual  15: 4194304 op, 555602800.00 ns, 132.4660 ns/op

// AfterActualRun
WorkloadResult   1: 4194304 op, 543386100.00 ns, 129.5533 ns/op
WorkloadResult   2: 4194304 op, 543764900.00 ns, 129.6437 ns/op
WorkloadResult   3: 4194304 op, 551832900.00 ns, 131.5672 ns/op
WorkloadResult   4: 4194304 op, 540365100.00 ns, 128.8331 ns/op
WorkloadResult   5: 4194304 op, 544279400.00 ns, 129.7663 ns/op
WorkloadResult   6: 4194304 op, 542367800.00 ns, 129.3106 ns/op
WorkloadResult   7: 4194304 op, 538610000.00 ns, 128.4146 ns/op
WorkloadResult   8: 4194304 op, 553325300.00 ns, 131.9230 ns/op
WorkloadResult   9: 4194304 op, 544856400.00 ns, 129.9039 ns/op
WorkloadResult  10: 4194304 op, 539550600.00 ns, 128.6389 ns/op
WorkloadResult  11: 4194304 op, 543207500.00 ns, 129.5108 ns/op
WorkloadResult  12: 4194304 op, 544774400.00 ns, 129.8843 ns/op
WorkloadResult  13: 4194304 op, 547164000.00 ns, 130.4541 ns/op
WorkloadResult  14: 4194304 op, 546903200.00 ns, 130.3919 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 129.8425 ns, StdErr = 0.2674 ns (0.21%); N = 14, StdDev = 1.0005 ns
Min = 128.4146 ns, Q1 = 129.3106 ns, Median = 129.7050 ns, Q3 = 130.3919 ns, Max = 131.9230 ns
IQR = 1.0813 ns, LowerFence = 127.6886 ns, UpperFence = 132.0139 ns
ConfidenceInterval = [128.7139 ns; 130.9712 ns] (CI 99.9%), Margin = 1.1286 ns (0.87% of Mean)
Skewness = 0.62, Kurtosis = 2.51, MValue = 2

// **************************
// Benchmark: ContainsListInteger.ForEachContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "063820e2-b3ca-42b3-91d3-7814fb63bee5.dll" --benchmarkName "ListBenchmarks.ContainsListInteger.ForEachContains" --job "Default" --benchmarkId 3 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\063820e2-b3ca-42b3-91d3-7814fb63bee5\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 309100.00 ns, 309.1000 us/op
WorkloadJitting  1: 1 op, 674400.00 ns, 674.4000 us/op

OverheadJitting  2: 16 op, 242300.00 ns, 15.1438 us/op
WorkloadJitting  2: 16 op, 250100.00 ns, 15.6312 us/op

WorkloadPilot    1: 16 op, 2800.00 ns, 175.0000 ns/op
WorkloadPilot    2: 32 op, 5000.00 ns, 156.2500 ns/op
WorkloadPilot    3: 64 op, 9700.00 ns, 151.5625 ns/op
WorkloadPilot    4: 128 op, 18800.00 ns, 146.8750 ns/op
WorkloadPilot    5: 256 op, 37100.00 ns, 144.9219 ns/op
WorkloadPilot    6: 512 op, 74200.00 ns, 144.9219 ns/op
WorkloadPilot    7: 1024 op, 161100.00 ns, 157.3242 ns/op
WorkloadPilot    8: 2048 op, 299700.00 ns, 146.3379 ns/op
WorkloadPilot    9: 4096 op, 584900.00 ns, 142.7979 ns/op
WorkloadPilot   10: 8192 op, 1172800.00 ns, 143.1641 ns/op
WorkloadPilot   11: 16384 op, 2381200.00 ns, 145.3369 ns/op
WorkloadPilot   12: 32768 op, 4766200.00 ns, 145.4529 ns/op
WorkloadPilot   13: 65536 op, 9492800.00 ns, 144.8486 ns/op
WorkloadPilot   14: 131072 op, 18944100.00 ns, 144.5320 ns/op
WorkloadPilot   15: 262144 op, 37813600.00 ns, 144.2474 ns/op
WorkloadPilot   16: 524288 op, 76922000.00 ns, 146.7171 ns/op
WorkloadPilot   17: 1048576 op, 153497300.00 ns, 146.3864 ns/op
WorkloadPilot   18: 2097152 op, 298658800.00 ns, 142.4116 ns/op
WorkloadPilot   19: 4194304 op, 597108300.00 ns, 142.3617 ns/op

OverheadWarmup   1: 4194304 op, 8718800.00 ns, 2.0787 ns/op
OverheadWarmup   2: 4194304 op, 8784300.00 ns, 2.0943 ns/op
OverheadWarmup   3: 4194304 op, 8767900.00 ns, 2.0904 ns/op
OverheadWarmup   4: 4194304 op, 8846100.00 ns, 2.1091 ns/op
OverheadWarmup   5: 4194304 op, 8767800.00 ns, 2.0904 ns/op

OverheadActual   1: 4194304 op, 8800200.00 ns, 2.0981 ns/op
OverheadActual   2: 4194304 op, 8801900.00 ns, 2.0985 ns/op
OverheadActual   3: 4194304 op, 8780800.00 ns, 2.0935 ns/op
OverheadActual   4: 4194304 op, 8821300.00 ns, 2.1032 ns/op
OverheadActual   5: 4194304 op, 8848000.00 ns, 2.1095 ns/op
OverheadActual   6: 4194304 op, 8803000.00 ns, 2.0988 ns/op
