// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\607fe273-a45e-467b-9ac3-462c9e56297c
// command took 1.37s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\607fe273-a45e-467b-9ac3-462c9e56297c
// command took 2.6s and exited with 0
// ***** Done, took 00:00:04 (4.1 sec)   *****
// Found 3 benchmarks:
//   IterateList.LinqIterate: DefaultJob
//   IterateList.ForLoopIterate: DefaultJob
//   IterateList.ForEachIterate: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: IterateList.LinqIterate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "607fe273-a45e-467b-9ac3-462c9e56297c.dll" --benchmarkName "ListBenchmarks.IterateList.LinqIterate" --job "Default" --benchmarkId 0 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\607fe273-a45e-467b-9ac3-462c9e56297c\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadActual  13: 64 op, 500.00 ns, 7.8125 ns/op
OverheadActual  14: 64 op, 500.00 ns, 7.8125 ns/op
OverheadActual  15: 64 op, 500.00 ns, 7.8125 ns/op
OverheadActual  16: 64 op, 500.00 ns, 7.8125 ns/op
OverheadActual  17: 64 op, 400.00 ns, 6.2500 ns/op
OverheadActual  18: 64 op, 500.00 ns, 7.8125 ns/op
OverheadActual  19: 64 op, 500.00 ns, 7.8125 ns/op
OverheadActual  20: 64 op, 400.00 ns, 6.2500 ns/op

WorkloadWarmup   1: 64 op, 597725800.00 ns, 9.3395 ms/op
WorkloadWarmup   2: 64 op, 612462700.00 ns, 9.5697 ms/op
WorkloadWarmup   3: 64 op, 609020300.00 ns, 9.5159 ms/op
WorkloadWarmup   4: 64 op, 606728300.00 ns, 9.4801 ms/op
WorkloadWarmup   5: 64 op, 631593500.00 ns, 9.8686 ms/op
WorkloadWarmup   6: 64 op, 602554200.00 ns, 9.4149 ms/op

// BeforeActualRun
WorkloadActual   1: 64 op, 570314200.00 ns, 8.9112 ms/op
WorkloadActual   2: 64 op, 583156300.00 ns, 9.1118 ms/op
WorkloadActual   3: 64 op, 569213700.00 ns, 8.8940 ms/op
WorkloadActual   4: 64 op, 599015000.00 ns, 9.3596 ms/op
WorkloadActual   5: 64 op, 605086400.00 ns, 9.4545 ms/op
WorkloadActual   6: 64 op, 617798700.00 ns, 9.6531 ms/op
WorkloadActual   7: 64 op, 590377200.00 ns, 9.2246 ms/op
WorkloadActual   8: 64 op, 606899900.00 ns, 9.4828 ms/op
WorkloadActual   9: 64 op, 592412900.00 ns, 9.2565 ms/op
WorkloadActual  10: 64 op, 610316900.00 ns, 9.5362 ms/op
WorkloadActual  11: 64 op, 628382700.00 ns, 9.8185 ms/op
WorkloadActual  12: 64 op, 612839400.00 ns, 9.5756 ms/op
WorkloadActual  13: 64 op, 600859500.00 ns, 9.3884 ms/op
WorkloadActual  14: 64 op, 571260100.00 ns, 8.9259 ms/op
WorkloadActual  15: 64 op, 572847800.00 ns, 8.9507 ms/op
WorkloadActual  16: 64 op, 585091900.00 ns, 9.1421 ms/op
WorkloadActual  17: 64 op, 583581900.00 ns, 9.1185 ms/op
WorkloadActual  18: 64 op, 607755600.00 ns, 9.4962 ms/op
WorkloadActual  19: 64 op, 596332100.00 ns, 9.3177 ms/op
WorkloadActual  20: 64 op, 585094700.00 ns, 9.1421 ms/op
WorkloadActual  21: 64 op, 608827200.00 ns, 9.5129 ms/op
WorkloadActual  22: 64 op, 607465300.00 ns, 9.4916 ms/op
WorkloadActual  23: 64 op, 591979500.00 ns, 9.2497 ms/op
WorkloadActual  24: 64 op, 608943500.00 ns, 9.5147 ms/op
WorkloadActual  25: 64 op, 594934300.00 ns, 9.2958 ms/op

// AfterActualRun
WorkloadResult   1: 64 op, 570313700.00 ns, 8.9112 ms/op
WorkloadResult   2: 64 op, 583155800.00 ns, 9.1118 ms/op
WorkloadResult   3: 64 op, 569213200.00 ns, 8.8940 ms/op
WorkloadResult   4: 64 op, 599014500.00 ns, 9.3596 ms/op
WorkloadResult   5: 64 op, 605085900.00 ns, 9.4545 ms/op
WorkloadResult   6: 64 op, 617798200.00 ns, 9.6531 ms/op
WorkloadResult   7: 64 op, 590376700.00 ns, 9.2246 ms/op
WorkloadResult   8: 64 op, 606899400.00 ns, 9.4828 ms/op
WorkloadResult   9: 64 op, 592412400.00 ns, 9.2564 ms/op
WorkloadResult  10: 64 op, 610316400.00 ns, 9.5362 ms/op
WorkloadResult  11: 64 op, 628382200.00 ns, 9.8185 ms/op
WorkloadResult  12: 64 op, 612838900.00 ns, 9.5756 ms/op
WorkloadResult  13: 64 op, 600859000.00 ns, 9.3884 ms/op
WorkloadResult  14: 64 op, 571259600.00 ns, 8.9259 ms/op
WorkloadResult  15: 64 op, 572847300.00 ns, 8.9507 ms/op
WorkloadResult  16: 64 op, 585091400.00 ns, 9.1421 ms/op
WorkloadResult  17: 64 op, 583581400.00 ns, 9.1185 ms/op
WorkloadResult  18: 64 op, 607755100.00 ns, 9.4962 ms/op
WorkloadResult  19: 64 op, 596331600.00 ns, 9.3177 ms/op
WorkloadResult  20: 64 op, 585094200.00 ns, 9.1421 ms/op
WorkloadResult  21: 64 op, 608826700.00 ns, 9.5129 ms/op
WorkloadResult  22: 64 op, 607464800.00 ns, 9.4916 ms/op
WorkloadResult  23: 64 op, 591979000.00 ns, 9.2497 ms/op
WorkloadResult  24: 64 op, 608943000.00 ns, 9.5147 ms/op
WorkloadResult  25: 64 op, 594933800.00 ns, 9.2958 ms/op
GC:  0 0 0 0 0

// AfterAll

Mean = 9.3130 ms, StdErr = 0.0494 ms (0.53%); N = 25, StdDev = 0.2469 ms
Min = 8.8940 ms, Q1 = 9.1303 ms, Median = 9.3177 ms, Q3 = 9.5045 ms, Max = 9.8185 ms
IQR = 0.3743 ms, LowerFence = 8.5688 ms, UpperFence = 10.0660 ms
ConfidenceInterval = [9.1280 ms; 9.4979 ms] (CI 99.9%), Margin = 0.1849 ms (1.99% of Mean)
Skewness = -0.1, Kurtosis = 2.09, MValue = 2

// **************************
// Benchmark: IterateList.ForLoopIterate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "607fe273-a45e-467b-9ac3-462c9e56297c.dll" --benchmarkName "ListBenchmarks.IterateList.ForLoopIterate" --job "Default" --benchmarkId 1 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\607fe273-a45e-467b-9ac3-462c9e56297c\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 359500.00 ns, 359.5000 us/op
WorkloadJitting  1: 1 op, 1640100.00 ns, 1.6401 ms/op

OverheadJitting  2: 16 op, 514200.00 ns, 32.1375 us/op
WorkloadJitting  2: 16 op, 19209100.00 ns, 1.2006 ms/op

WorkloadPilot    1: 16 op, 18313100.00 ns, 1.1446 ms/op
WorkloadPilot    2: 32 op, 38232100.00 ns, 1.1948 ms/op
WorkloadPilot    3: 64 op, 77778800.00 ns, 1.2153 ms/op
WorkloadPilot    4: 128 op, 153568500.00 ns, 1.1998 ms/op
WorkloadPilot    5: 256 op, 303061300.00 ns, 1.1838 ms/op
WorkloadPilot    6: 512 op, 609879800.00 ns, 1.1912 ms/op

OverheadWarmup   1: 512 op, 3800.00 ns, 7.4219 ns/op
OverheadWarmup   2: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   3: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadWarmup   4: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadWarmup   5: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   6: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadWarmup   7: 512 op, 1200.00 ns, 2.3438 ns/op

OverheadActual   1: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual   2: 512 op, 2500.00 ns, 4.8828 ns/op
OverheadActual   3: 512 op, 1600.00 ns, 3.1250 ns/op
OverheadActual   4: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadActual   5: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual   6: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual   7: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual   8: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual   9: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  10: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  11: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  12: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  13: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  14: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  15: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  16: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  17: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  18: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadActual  19: 512 op, 1900.00 ns, 3.7109 ns/op
OverheadActual  20: 512 op, 1500.00 ns, 2.9297 ns/op

WorkloadWarmup   1: 512 op, 611020200.00 ns, 1.1934 ms/op
WorkloadWarmup   2: 512 op, 612517200.00 ns, 1.1963 ms/op
WorkloadWarmup   3: 512 op, 619523600.00 ns, 1.2100 ms/op
WorkloadWarmup   4: 512 op, 616775200.00 ns, 1.2046 ms/op
WorkloadWarmup   5: 512 op, 609782200.00 ns, 1.1910 ms/op
WorkloadWarmup   6: 512 op, 607191000.00 ns, 1.1859 ms/op
WorkloadWarmup   7: 512 op, 608270900.00 ns, 1.1880 ms/op
WorkloadWarmup   8: 512 op, 607535200.00 ns, 1.1866 ms/op

// BeforeActualRun
WorkloadActual   1: 512 op, 609740400.00 ns, 1.1909 ms/op
WorkloadActual   2: 512 op, 604766100.00 ns, 1.1812 ms/op
WorkloadActual   3: 512 op, 616281100.00 ns, 1.2037 ms/op
WorkloadActual   4: 512 op, 646718900.00 ns, 1.2631 ms/op
WorkloadActual   5: 512 op, 608426800.00 ns, 1.1883 ms/op
WorkloadActual   6: 512 op, 595021800.00 ns, 1.1622 ms/op
WorkloadActual   7: 512 op, 624515000.00 ns, 1.2198 ms/op
WorkloadActual   8: 512 op, 604685600.00 ns, 1.1810 ms/op
WorkloadActual   9: 512 op, 613390500.00 ns, 1.1980 ms/op
WorkloadActual  10: 512 op, 601468800.00 ns, 1.1747 ms/op
WorkloadActual  11: 512 op, 602167600.00 ns, 1.1761 ms/op
WorkloadActual  12: 512 op, 613232800.00 ns, 1.1977 ms/op
WorkloadActual  13: 512 op, 607694500.00 ns, 1.1869 ms/op
WorkloadActual  14: 512 op, 603502200.00 ns, 1.1787 ms/op
WorkloadActual  15: 512 op, 608523900.00 ns, 1.1885 ms/op

// AfterActualRun
WorkloadResult   1: 512 op, 609739100.00 ns, 1.1909 ms/op
WorkloadResult   2: 512 op, 604764800.00 ns, 1.1812 ms/op
WorkloadResult   3: 512 op, 616279800.00 ns, 1.2037 ms/op
WorkloadResult   4: 512 op, 608425500.00 ns, 1.1883 ms/op
WorkloadResult   5: 512 op, 595020500.00 ns, 1.1621 ms/op
WorkloadResult   6: 512 op, 624513700.00 ns, 1.2198 ms/op
WorkloadResult   7: 512 op, 604684300.00 ns, 1.1810 ms/op
WorkloadResult   8: 512 op, 613389200.00 ns, 1.1980 ms/op
WorkloadResult   9: 512 op, 601467500.00 ns, 1.1747 ms/op
WorkloadResult  10: 512 op, 602166300.00 ns, 1.1761 ms/op
WorkloadResult  11: 512 op, 613231500.00 ns, 1.1977 ms/op
WorkloadResult  12: 512 op, 607693200.00 ns, 1.1869 ms/op
WorkloadResult  13: 512 op, 603500900.00 ns, 1.1787 ms/op
WorkloadResult  14: 512 op, 608522600.00 ns, 1.1885 ms/op
GC:  0 0 0 0 0

// AfterAll

Mean = 1.1877 ms, StdErr = 0.0038 ms (0.32%); N = 14, StdDev = 0.0142 ms
Min = 1.1621 ms, Q1 = 1.1787 ms, Median = 1.1876 ms, Q3 = 1.1977 ms, Max = 1.2198 ms
IQR = 0.0190 ms, LowerFence = 1.1502 ms, UpperFence = 1.2262 ms
ConfidenceInterval = [1.1717 ms; 1.2037 ms] (CI 99.9%), Margin = 0.0160 ms (1.35% of Mean)
Skewness = 0.43, Kurtosis = 2.85, MValue = 2

// **************************
// Benchmark: IterateList.ForEachIterate: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "607fe273-a45e-467b-9ac3-462c9e56297c.dll" --benchmarkName "ListBenchmarks.IterateList.ForEachIterate" --job "Default" --benchmarkId 2 in F:\Eduardo\Documents\Code\C#\LambdaBenchmarks\LambdaBenchmarks\bin\Release\netcoreapp3.0\607fe273-a45e-467b-9ac3-462c9e56297c\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 330600.00 ns, 330.6000 us/op
WorkloadJitting  1: 1 op, 3364200.00 ns, 3.3642 ms/op

OverheadJitting  2: 16 op, 518400.00 ns, 32.4000 us/op
WorkloadJitting  2: 16 op, 42951500.00 ns, 2.6845 ms/op

WorkloadPilot    1: 16 op, 41495800.00 ns, 2.5935 ms/op
WorkloadPilot    2: 32 op, 84281100.00 ns, 2.6338 ms/op
WorkloadPilot    3: 64 op, 165570200.00 ns, 2.5870 ms/op
WorkloadPilot    4: 128 op, 299315800.00 ns, 2.3384 ms/op
WorkloadPilot    5: 256 op, 599868900.00 ns, 2.3432 ms/op

OverheadWarmup   1: 256 op, 3600.00 ns, 14.0625 ns/op
OverheadWarmup   2: 256 op, 900.00 ns, 3.5156 ns/op
OverheadWarmup   3: 256 op, 800.00 ns, 3.1250 ns/op
OverheadWarmup   4: 256 op, 800.00 ns, 3.1250 ns/op
OverheadWarmup   5: 256 op, 900.00 ns, 3.5156 ns/op
OverheadWarmup   6: 256 op, 800.00 ns, 3.1250 ns/op
OverheadWarmup   7: 256 op, 800.00 ns, 3.1250 ns/op

OverheadActual   1: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadActual   2: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   3: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   4: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadActual   5: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadActual   6: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual   7: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   8: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   9: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  10: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  11: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  12: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  13: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  14: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  15: 256 op, 700.00 ns, 2.7344 ns/op
OverheadActual  16: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  17: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  18: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadActual  19: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  20: 256 op, 700.00 ns, 2.7344 ns/op

WorkloadWarmup   1: 256 op, 625810400.00 ns, 2.4446 ms/op
WorkloadWarmup   2: 256 op, 600239000.00 ns, 2.3447 ms/op
WorkloadWarmup   3: 256 op, 605419800.00 ns, 2.3649 ms/op
WorkloadWarmup   4: 256 op, 605842200.00 ns, 2.3666 ms/op
WorkloadWarmup   5: 256 op, 598194700.00 ns, 2.3367 ms/op
WorkloadWarmup   6: 256 op, 601209200.00 ns, 2.3485 ms/op
WorkloadWarmup   7: 256 op, 606359900.00 ns, 2.3686 ms/op
WorkloadWarmup   8: 256 op, 607405700.00 ns, 2.3727 ms/op
WorkloadWarmup   9: 256 op, 602007400.00 ns, 2.3516 ms/op

// BeforeActualRun
WorkloadActual   1: 256 op, 601194200.00 ns, 2.3484 ms/op
WorkloadActual   2: 256 op, 620435200.00 ns, 2.4236 ms/op
WorkloadActual   3: 256 op, 598928200.00 ns, 2.3396 ms/op
WorkloadActual   4: 256 op, 602080500.00 ns, 2.3519 ms/op
WorkloadActual   5: 256 op, 607816000.00 ns, 2.3743 ms/op
WorkloadActual   6: 256 op, 600261400.00 ns, 2.3448 ms/op
WorkloadActual   7: 256 op, 596700300.00 ns, 2.3309 ms/op
WorkloadActual   8: 256 op, 613046400.00 ns, 2.3947 ms/op
WorkloadActual   9: 256 op, 607432900.00 ns, 2.3728 ms/op
WorkloadActual  10: 256 op, 629136500.00 ns, 2.4576 ms/op
WorkloadActual  11: 256 op, 613237300.00 ns, 2.3955 ms/op
WorkloadActual  12: 256 op, 610013000.00 ns, 2.3829 ms/op
WorkloadActual  13: 256 op, 607652000.00 ns, 2.3736 ms/op
WorkloadActual  14: 256 op, 607651300.00 ns, 2.3736 ms/op
WorkloadActual  15: 256 op, 601925700.00 ns, 2.3513 ms/op

// AfterActualRun
WorkloadResult   1: 256 op, 601193300.00 ns, 2.3484 ms/op
WorkloadResult   2: 256 op, 620434300.00 ns, 2.4236 ms/op
WorkloadResult   3: 256 op, 598927300.00 ns, 2.3396 ms/op
WorkloadResult   4: 256 op, 602079600.00 ns, 2.3519 ms/op
WorkloadResult   5: 256 op, 607815100.00 ns, 2.3743 ms/op
WorkloadResult   6: 256 op, 600260500.00 ns, 2.3448 ms/op
WorkloadResult   7: 256 op, 596699400.00 ns, 2.3309 ms/op
WorkloadResult   8: 256 op, 613045500.00 ns, 2.3947 ms/op
WorkloadResult   9: 256 op, 607432000.00 ns, 2.3728 ms/op
WorkloadResult  10: 256 op, 629135600.00 ns, 2.4576 ms/op
WorkloadResult  11: 256 op, 613236400.00 ns, 2.3955 ms/op
WorkloadResult  12: 256 op, 610012100.00 ns, 2.3829 ms/op
WorkloadResult  13: 256 op, 607651100.00 ns, 2.3736 ms/op
WorkloadResult  14: 256 op, 607650400.00 ns, 2.3736 ms/op
WorkloadResult  15: 256 op, 601924800.00 ns, 2.3513 ms/op
GC:  0 0 0 0 0

// AfterAll

Mean = 2.3743 ms, StdErr = 0.0087 ms (0.37%); N = 15, StdDev = 0.0338 ms
Min = 2.3309 ms, Q1 = 2.3484 ms, Median = 2.3736 ms, Q3 = 2.3947 ms, Max = 2.4576 ms
IQR = 0.0463 ms, LowerFence = 2.2790 ms, UpperFence = 2.4642 ms
ConfidenceInterval = [2.3382 ms; 2.4105 ms] (CI 99.9%), Margin = 0.0361 ms (1.52% of Mean)
Skewness = 0.9, Kurtosis = 3.12, MValue = 2

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.IterateList-report.csv
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.IterateList-report-github.md
  BenchmarkDotNet.Artifacts\results\ListBenchmarks.IterateList-report.html

// * Detailed results *
IterateList.LinqIterate: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 9.3130 ms, StdErr = 0.0494 ms (0.53%); N = 25, StdDev = 0.2469 ms
Min = 8.8940 ms, Q1 = 9.1303 ms, Median = 9.3177 ms, Q3 = 9.5045 ms, Max = 9.8185 ms
IQR = 0.3743 ms, LowerFence = 8.5688 ms, UpperFence = 10.0660 ms
ConfidenceInterval = [9.1280 ms; 9.4979 ms] (CI 99.9%), Margin = 0.1849 ms (1.99% of Mean)
Skewness = -0.1, Kurtosis = 2.09, MValue = 2
-------------------- Histogram --------------------
[8.820 ms ; 9.012 ms) | @@@@
[9.012 ms ; 9.276 ms) | @@@@@@@
[9.276 ms ; 9.610 ms) | @@@@@@@@@@@@
[9.610 ms ; 9.892 ms) | @@
---------------------------------------------------

IterateList.ForLoopIterate: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 1.1877 ms, StdErr = 0.0038 ms (0.32%); N = 14, StdDev = 0.0142 ms
Min = 1.1621 ms, Q1 = 1.1787 ms, Median = 1.1876 ms, Q3 = 1.1977 ms, Max = 1.2198 ms
IQR = 0.0190 ms, LowerFence = 1.1502 ms, UpperFence = 1.2262 ms
ConfidenceInterval = [1.1717 ms; 1.2037 ms] (CI 99.9%), Margin = 0.0160 ms (1.35% of Mean)
Skewness = 0.43, Kurtosis = 2.85, MValue = 2
-------------------- Histogram --------------------
[1.157 ms ; 1.195 ms) | @@@@@@@@@@
[1.195 ms ; 1.225 ms) | @@@@
---------------------------------------------------

IterateList.ForEachIterate: DefaultJob
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 2.3743 ms, StdErr = 0.0087 ms (0.37%); N = 15, StdDev = 0.0338 ms
Min = 2.3309 ms, Q1 = 2.3484 ms, Median = 2.3736 ms, Q3 = 2.3947 ms, Max = 2.4576 ms
IQR = 0.0463 ms, LowerFence = 2.2790 ms, UpperFence = 2.4642 ms
ConfidenceInterval = [2.3382 ms; 2.4105 ms] (CI 99.9%), Margin = 0.0361 ms (1.52% of Mean)
Skewness = 0.9, Kurtosis = 3.12, MValue = 2
-------------------- Histogram --------------------
[2.319 ms ; 2.408 ms) | @@@@@@@@@@@@@
[2.408 ms ; 2.470 ms) | @@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.18362
AMD Ryzen 5 1600, 1 CPU, 12 logical and 6 physical cores
.NET Core SDK=3.0.100
  [Host]     : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
  DefaultJob : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT


|         Method |     Mean |     Error |    StdDev |
|--------------- |---------:|----------:|----------:|
|    LinqIterate | 9.313 ms | 0.1849 ms | 0.2469 ms |
| ForLoopIterate | 1.188 ms | 0.0160 ms | 0.0142 ms |
| ForEachIterate | 2.374 ms | 0.0361 ms | 0.0338 ms |

// * Hints *
Outliers
  IterateList.ForLoopIterate: Default -> 1 outlier  was  removed (1.26 ms)

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  1 ms   : 1 Millisecond (0.001 sec)

// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:00:52 (52.47 sec), executed benchmarks: 3

Global total time: 00:00:56 (56.58 sec), executed benchmarks: 3
// * Artifacts cleanup *
